,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
0,7.5,42.92,144.353333333333,10.06,1993-01-15T20:06:07.199973Z,0,0,0,0,-1,-1,0,0,0,0
1,7.3,34.5983333333333,135.035,16.06,1995-01-17T05:46:51.859978Z,1,5,1,5,1,1,1,0,1,0
2,7.3,35.2741666666667,133.349,8.96,2000-10-06T13:30:17.940005Z,0,2,0,2,-1,-1,1,0,1,0
3,7.2,39.0298333333333,140.880666666667,7.77,2008-06-14T08:43:45.359964Z,0,3,0,3,1,1,3,0,3,0
