MAG,Time,Lat,Lon,Depth,clID
5.3,2004-02-04T15:08:26.560006Z,40.143667,141.895500,63.4,0
5.2,2004-06-11T03:12:10.100043Z,42.321667,143.130833,48.1,0
5.8,2004-08-10T15:13:30.980031Z,39.674000,142.132167,48.1,0
5.1,2004-09-10T13:22:11.330021Z,42.356500,143.102333,51.3,0
5.7,2004-10-06T23:40:40.160002Z,35.988833,140.089833,66.0,0
5.1,2004-10-08T04:26:45.040044Z,42.343000,143.117667,50.2,0
6.8,2004-10-23T17:56:00.299962Z,37.292500,138.867167,13.1,0
5.3,2004-10-23T17:59:37.659988Z,37.312667,138.855833,15.7,0
6.3,2004-10-23T18:03:12.649971Z,37.354000,138.983333,9.4,0
5.7,2004-10-23T18:07:30.950028Z,37.348167,138.865000,14.9,0
6.0,2004-10-23T18:11:56.769991Z,37.253000,138.829500,11.5,0
6.5,2004-10-23T18:34:05.690031Z,37.306333,138.930000,14.2,0
5.1,2004-10-23T18:36:50.920013Z,37.255500,138.941167,7.4,0
5.3,2004-10-23T18:57:26.280000Z,37.206333,138.863500,7.5,0
5.3,2004-10-23T19:36:45.989973Z,37.217000,138.824333,11.0,0
5.7,2004-10-23T19:45:57.190000Z,37.295667,138.876167,12.3,0
5.0,2004-10-23T21:44:27.619960Z,37.272833,138.943000,14.6,0
5.3,2004-10-23T23:34:45.660024Z,37.317000,138.905833,19.9,0
5.0,2004-10-24T14:21:34.990042Z,37.245000,138.826167,11.5,0
5.1,2004-10-24T23:00:30.009980Z,37.177667,138.947167,1.6,0
5.3,2004-10-25T00:28:08.930006Z,37.202500,138.870667,10.1,0
5.8,2004-10-25T06:04:57.569981Z,37.330000,138.946833,15.2,0
6.1,2004-10-27T10:40:50.240006Z,37.291833,139.033333,11.6,0
5.1,2004-10-27T10:42:09.170034Z,37.263833,138.982833,11.5,0
5.0,2004-11-01T04:35:49.150007Z,37.211833,138.900833,8.5,0
5.2,2004-11-04T08:57:29.529995Z,37.430333,138.915667,18.0,0
5.1,2004-11-06T02:53:21.389971Z,37.362333,139.001667,0.2,0
5.9,2004-11-08T11:15:58.549994Z,37.396000,139.032000,0.0,0
5.0,2004-11-08T11:27:10.010011Z,37.393833,139.022000,0.0,0
5.1,2004-11-08T11:32:17.249966Z,37.391333,139.046833,5.8,0
5.0,2004-11-09T04:15:59.730015Z,37.354000,138.999333,0.0,0
5.3,2004-11-10T03:43:08.350032Z,37.369667,139.000667,4.5,0
5.6,2004-11-27T07:42:37.550015Z,42.325833,143.080167,51.3,0
6.1,2004-12-14T14:56:10.539999Z,44.076667,141.699500,8.6,0
5.0,2004-12-28T18:30:36.839977Z,37.322500,138.982667,8.0,0
5.3,2005-02-16T04:46:36.129962Z,36.038500,139.888833,46.1,0
5.1,2005-03-12T03:47:36.950004Z,43.011833,144.860000,60.9,0
7.0,2005-03-20T10:53:40.320007Z,33.739167,130.176333,9.2,0
5.4,2005-03-22T15:55:33.449984Z,33.725333,130.176833,10.5,0
5.0,2005-04-10T20:34:37.870034Z,33.668500,130.282167,4.7,0
6.1,2005-04-11T07:22:15.629978Z,35.726833,140.621167,51.5,0
5.8,2005-04-20T06:11:26.829970Z,33.678167,130.288167,13.5,0
5.1,2005-04-20T09:09:42.900017Z,33.678667,130.283833,13.3,0
5.0,2005-05-02T01:23:57.670020Z,33.670333,130.320500,11.4,0
5.6,2005-06-20T01:15:14.199987Z,35.733833,140.694667,50.6,0
5.0,2005-06-20T13:03:13.179979Z,37.229333,138.590667,14.5,0
5.0,2005-07-28T19:15:35.010033Z,36.126167,139.846333,51.1,0
5.0,2005-08-21T11:29:30.190040Z,37.298333,138.711833,16.7,0
5.1,2005-10-16T16:05:42.599959Z,36.039333,139.937500,47.1,0
5.6,2005-10-22T22:12:46.779986Z,37.079667,141.120500,52.0,0
5.1,2006-02-04T00:11:55.609989Z,32.083333,129.879833,11.6,0
5.8,2006-04-21T02:50:39.509980Z,34.941500,139.195833,7.1,0
6.9,2007-03-25T09:41:57.910010Z,37.220667,136.686000,10.7,0
5.1,2007-03-25T09:43:12.879982Z,37.255833,136.723833,0.0,0
5.3,2007-03-25T18:11:45.159995Z,37.304333,136.839500,13.4,0
5.4,2007-04-15T12:19:29.530017Z,34.791167,136.407667,16.0,0
5.3,2007-04-26T09:02:56.949966Z,33.889333,133.584667,39.1,0
5.2,2007-04-27T01:37:57.199986Z,42.373833,143.606000,57.6,0
5.0,2007-06-11T03:45:13.879989Z,37.244167,136.654667,7.3,0
6.8,2007-07-16T10:13:22.550019Z,37.556833,138.609500,16.8,0
5.8,2007-07-16T15:37:40.410019Z,37.504000,138.644500,22.5,0
5.3,2007-08-16T04:15:06.639979Z,35.443667,140.530500,30.8,0
5.2,2007-08-18T16:55:08.829988Z,35.341833,140.345167,20.2,0
5.2,2008-03-08T01:54:57.170043Z,36.452500,140.611667,57.0,0
5.0,2008-04-04T19:01:51.860031Z,36.120000,139.828167,53.5,0
7.2,2008-06-14T08:43:45.359964Z,39.029833,140.880667,7.8,4
5.7,2008-06-14T09:20:11.829979Z,38.886333,140.673000,6.5,4
5.2,2008-06-14T12:27:32.790009Z,39.141333,140.940167,10.4,4
5.3,2008-06-16T23:14:38.459964Z,38.997167,140.839667,7.1,4
5.2,2008-07-05T16:49:02.559997Z,36.642667,140.952000,49.7,0
5.2,2008-08-22T19:59:50.169982Z,36.441833,140.615333,55.9,0
5.2,2009-02-18T06:47:07.060013Z,35.662000,136.314500,9.5,0
6.5,2009-08-11T05:07:05.740030Z,34.786167,138.499333,23.3,0
5.0,2009-12-17T23:45:24.539993Z,34.958833,139.136500,4.0,0
5.1,2009-12-18T08:45:36.710034Z,34.961167,139.129333,4.9,0
5.0,2010-01-15T03:46:25.570045Z,42.352667,143.118000,51.5,0
5.2,2010-07-04T04:33:12.170020Z,39.024667,140.912833,7.1,0
5.1,2010-07-21T06:19:18.510041Z,34.205167,135.694333,58.0,0
5.0,2010-07-23T06:06:31.489981Z,35.878667,140.485500,35.0,0
5.7,2010-09-29T16:59:55.980039Z,37.285000,140.025500,7.6,0
5.5,2010-10-14T22:58:55.500041Z,42.312833,143.069500,53.0,0
