,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
25,7.4,-46.675,165.707,33.0,1979-10-12T10:25:22.300028Z,0,2,0,2,-1,-1,1,0,1,0
26,7.0,-6.526,152.779,16.6,1988-07-23T15:17:08.179959Z,0,9,0,9,1,1,9,0,9,0
27,7.1,-36.813,-179.575,33.0,2001-08-21T06:52:06.249991Z,0,0,0,8,1,-1,0,0,8,0
28,8.1,-62.877,149.527,10.0,1998-03-25T03:12:25.069968Z,0,7,0,9,1,1,1,0,2,0
29,7.5,22.306,125.308,33.0,1998-05-03T23:30:21.910037Z,0,3,0,4,1,1,0,0,1,0
30,7.0,-6.351,148.763,33.0,1999-11-19T13:56:46.449977Z,5,3,5,3,2,2,3,5,3,5
31,7.1,-42.813,124.688,10.0,2001-12-12T14:02:35.040019Z,0,2,0,2,-1,-1,2,0,2,0
32,7.0,10.598,-63.486,19.9,1997-07-09T19:24:13.170006Z,0,2,0,2,-1,-1,2,0,2,0
33,7.2,-19.022,-69.991,69.7,1987-08-08T15:48:56.749993Z,0,1,0,1,-1,-1,0,0,0,0
34,7.2,-60.665,-25.451,24.0,1983-10-22T04:21:35.009971Z,0,6,0,8,1,1,5,0,7,0
35,7.1,-15.8385,-74.5112,40.0,2013-09-25T16:42:43.169991Z,0,0,0,2,-1,-1,0,0,2,0
36,7.7,23.419,70.232,16.0,2001-01-26T03:16:40.499995Z,0,9,0,9,1,1,1,0,1,0
37,7.4,33.184,137.071,10.0,2004-09-05T14:57:18.609988Z,3,8,3,9,2,2,7,1,8,1
38,7.1,-55.664,158.453,16.0,2008-04-12T00:30:12.600026Z,0,3,0,3,1,1,3,0,3,0
39,7.1,-18.771,-172.415,35.2,1988-10-08T04:46:24.529985Z,0,1,0,5,1,-1,1,0,5,0
40,7.6,18.77,-104.104,24.0,2003-01-22T02:06:34.610024Z,0,4,0,8,1,1,1,0,4,0
41,7.6,-48.786,164.357,33.0,1981-05-25T05:25:14.460035Z,0,5,0,5,1,1,1,0,1,0
42,7.0,32.7906,130.7543,10.0,2016-04-15T16:25:06.220040Z,4,12,4,12,1,1,12,4,12,4
43,7.2,-33.134,-73.074,33.0,1981-10-16T03:25:42.220040Z,0,1,0,2,-1,-1,0,0,1,0
44,7.8,-4.9521,94.3299,24.0,2016-03-02T12:49:48.110044Z,0,3,0,4,1,1,0,0,0,0
45,7.0,51.744,176.274,33.0,1981-01-30T08:52:44.099991Z,0,5,0,7,1,1,5,0,7,0
46,7.5,35.069,87.325,33.0,1997-11-08T10:02:52.610034Z,0,1,0,2,-1,-1,0,0,0,0
47,7.0,-6.92,128.946,33.0,1998-11-09T05:38:44.220016Z,1,3,1,5,2,2,3,1,5,1
48,7.4,-60.957,-21.606,13.0,2006-01-02T06:10:49.759964Z,0,0,0,1,-1,-1,0,0,0,0
49,7.1,-37.759,178.752,21.1,1995-02-05T22:51:05.139990Z,0,0,0,5,1,-1,0,0,5,0
50,7.2,4.554,-77.442,21.3,1991-11-19T22:28:51.090034Z,0,2,0,2,-1,-1,1,0,1,0
51,7.5,16.059,-96.931,60.6,1999-09-30T16:31:15.690024Z,0,0,0,1,-1,-1,0,0,0,0
52,7.0,54.567,-161.606,28.4,1991-05-30T13:17:41.969986Z,0,3,0,4,1,1,3,0,4,0
53,7.1,-18.318,168.063,20.7,1990-03-05T16:38:12.570030Z,0,2,0,12,1,-1,2,0,12,0
54,7.0,-7.782,107.297,46.0,2009-09-02T07:55:01.050006Z,0,2,0,7,1,-1,2,0,7,0
55,7.0,42.453,43.673,17.2,1991-04-29T09:12:48.099978Z,0,7,0,9,1,1,7,0,9,0
56,7.1,21.799,120.547,10.0,2006-12-26T12:26:21.139955Z,0,5,0,9,2,2,5,0,9,0
57,7.0,16.558,-98.358,33.8,1982-06-07T10:59:40.160028Z,1,1,1,5,2,-1,1,1,5,1
58,7.2,41.292,-125.953,16.0,2005-06-15T02:50:54.190036Z,0,1,0,4,1,-1,1,0,1,0
59,7.1,13.752,124.358,45.7,1982-01-11T06:10:06.489981Z,0,3,0,7,1,1,3,0,5,0
60,8.1,-49.312,161.345,10.0,2004-12-23T14:59:04.409978Z,0,6,0,13,1,1,1,0,1,0
61,7.3,18.048,-102.084,33.0,1981-10-25T03:22:15.569994Z,0,2,0,3,1,-1,0,0,0,0
62,7.5,-8.152,124.868,10.0,2004-11-11T21:26:41.150026Z,1,19,1,27,1,1,3,1,6,1
63,7.0,40.381,63.472,10.0,1976-05-17T02:58:40.599958Z,2,1,5,3,2,1,1,2,3,5
64,7.2,38.276,142.039,36.0,2005-08-16T02:46:28.399956Z,0,5,0,15,1,1,4,0,10,0
65,7.7,16.01,-96.591,18.0,1978-11-29T19:52:47.600025Z,0,5,0,8,1,1,1,0,1,0
66,7.1,36.194,141.702,36.6,1982-07-23T14:23:53.570029Z,2,12,2,19,1,1,7,2,13,2
67,7.6,17.813,-101.276,49.0,1979-03-14T11:07:16.300011Z,1,3,6,4,1,1,0,0,0,2
68,7.5,15.324,-89.101,5.0,1976-02-04T09:01:43.399982Z,0,6,0,10,1,1,2,0,2,0
69,7.2,-8.031,155.538,33.0,1977-07-29T11:15:45.300036Z,0,3,0,4,1,1,1,0,2,0
70,7.6,34.539,73.588,26.0,2005-10-08T03:50:40.799962Z,0,43,0,48,1,1,12,0,12,0
71,7.0,3.397,96.318,33.0,1976-06-20T20:53:13.400043Z,0,13,0,20,1,1,13,0,20,0
72,7.0,-61.029,-34.371,13.0,2006-08-20T03:41:48.040027Z,0,4,0,6,1,1,4,0,6,0
73,7.0,11.422,-86.665,35.0,2004-10-09T21:26:53.690030Z,0,0,3,7,0,-1,0,0,7,3
74,7.0,-21.324,33.583,11.0,2006-02-22T22:19:07.800007Z,0,8,0,12,1,1,8,0,12,0
75,7.5,-0.2559,119.8462,20.0,2018-09-28T10:02:45.249965Z,2,21,2,23,1,1,5,1,6,1
76,7.9,56.0039,-149.1658,14.06,2018-01-23T09:31:40.890031Z,0,12,0,18,1,1,0,0,0,0
77,7.0,43.53,146.753,44.0,1980-02-23T05:51:03.199995Z,0,14,0,18,1,1,14,0,18,0
78,7.1,-15.7675,-74.7092,39.0,2018-01-14T09:18:45.539972Z,0,3,0,5,1,1,2,0,3,0
79,7.3,34.9109,45.9592,19.0,2017-11-12T18:18:17.180037Z,0,2,0,13,1,-1,2,0,9,0
80,7.2,41.117,-124.253,19.0,1980-11-08T10:27:33.999987Z,0,3,0,4,1,1,0,0,0,0
81,7.1,1.6213,126.4156,33.0,2019-11-14T16:17:40.578000Z,1,33,18,33,1,1,24,1,24,12
82,7.2,-25.856,-175.406,33.0,1977-10-10T11:53:53.599976Z,0,1,0,5,1,-1,1,0,3,0
83,7.7,-14.96,-173.085,25.0,1981-09-01T09:29:31.539989Z,1,7,21,33,1,1,1,1,7,7
84,7.3,36.195,1.354,10.0,1980-10-10T12:25:23.500014Z,0,9,0,14,1,1,6,0,8,0
85,7.4,-49.271,164.115,10.0,2007-09-30T05:23:34.069974Z,0,8,0,10,1,1,2,0,3,0
86,7.1,35.7695,-117.5993333,8.0,2019-07-06T03:19:53.039968Z,3,3,3,3,1,1,2,2,2,2
87,7.2,-0.5858,128.034,18.98,2019-07-14T09:10:51.522960Z,0,10,0,14,1,1,4,0,6,0
88,7.4,-31.028,-67.767,13.0,1977-11-23T09:26:24.699984Z,0,59,0,70,1,1,24,0,28,0
89,7.1,-4.603,140.091,33.0,1976-06-25T19:18:56.899956Z,0,16,0,29,2,1,14,0,26,0
90,7.0,-17.098,-172.264,33.0,1978-06-17T15:11:33.499970Z,0,5,1,8,1,1,5,0,8,1
91,7.2,-30.683,-177.358,33.0,1978-02-09T21:35:12.699977Z,6,19,73,44,5,1,12,5,36,55
92,7.1,61.3464,-149.9552,46.7,2018-11-30T17:29:29.330016Z,0,5,0,8,1,1,3,0,4,0
93,7.0,44.915,149.123,41.0,1976-01-21T10:05:24.099989Z,0,49,0,57,1,1,49,0,57,0
94,7.9,6.262,124.023,33.0,1976-08-16T16:11:07.299978Z,2,50,5,97,1,1,2,0,8,1
95,7.5,-6.0699,142.7536,25.21,2018-02-25T17:44:44.140041Z,0,73,0,82,1,1,10,0,12,0
96,7.0,24.531,98.71,10.0,1976-05-29T14:00:18.500024Z,1,5,1,9,2,2,5,1,9,1
97,7.0,7.409,-78.127,3.0,1976-07-11T20:41:47.499991Z,2,16,2,20,2,2,16,2,20,2
98,7.7,38.19,142.028,44.0,1978-06-12T08:14:26.399991Z,1,10,3,30,1,1,3,1,4,2
99,7.5,39.57,117.978,23.0,1976-07-27T19:42:54.600023Z,0,10,0,18,2,2,1,0,3,0
100,7.2,39.243,25.227,10.0,1981-12-19T14:10:50.720020Z,0,4,0,7,0,1,2,0,4,0
101,7.1,30.013,57.794,33.0,1981-07-28T17:22:24.620018Z,0,1,1,3,2,-1,1,0,2,1
102,7.9,-1.679,136.04,5.0,1979-09-12T05:17:51.399976Z,0,9,0,34,1,1,1,0,2,0
103,8.0,-28.427,-177.657,33.0,1976-01-14T16:47:33.499999Z,2,2,2,37,1,1,0,1,1,1
104,7.1,-29.934,-177.741,33.0,1981-12-26T17:05:32.519966Z,9,7,11,26,5,2,6,6,19,8
105,7.4,22.282,121.512,17.0,1978-07-23T14:42:36.899975Z,0,10,3,33,2,1,4,0,8,3
106,7.7,-9.284,107.419,20.0,2006-07-17T08:19:26.679996Z,0,92,0,104,1,1,9,0,13,0
107,7.7,54.4434,168.857,10.0,2017-07-17T23:34:13.739980Z,2,14,8,18,1,1,0,1,1,4
108,7.7,-22.247,-69.89,40.0,2007-11-14T15:40:50.530019Z,0,38,0,47,1,1,9,0,13,0
109,7.3,39.121,44.029,36.0,1976-11-24T12:22:18.799970Z,0,4,0,9,1,1,1,0,2,0
110,7.9,-12.525,165.916,33.0,1980-07-17T19:42:23.200012Z,17,20,17,57,2,2,2,4,6,4
111,7.6,-16.696,-172.095,33.0,1977-04-02T07:15:22.700011Z,0,6,0,52,1,1,0,0,9,0
112,7.1,19.066,122.096,15.0,1979-08-26T14:31:22.099984Z,0,0,0,2,-1,-1,0,0,1,0
113,7.1,42.839,78.606,33.0,1978-03-24T21:05:48.200032Z,0,1,0,1,-1,-1,0,0,0,0
114,7.1,-10.615,161.284,22.0,1979-10-23T09:51:06.700003Z,4,10,27,14,3,1,9,3,12,23
115,8.3,-11.164,118.378,25.0,1977-08-19T06:08:55.509960Z,1,94,2,186,1,1,0,0,1,0
116,7.5,-9.89,160.348,19.0,1977-04-20T23:42:50.500022Z,2,46,7,59,3,3,12,2,18,4
117,8.0,-20.187,-174.123,55.0,2006-05-03T15:26:40.290002Z,0,39,3,88,1,1,2,0,3,1
118,9.1,3.295,95.982,30.0,2004-12-26T00:58:53.449996Z,1,314,5,827,1,1,1,0,3,0
119,7.0,16.773,122.327,37.0,1977-03-18T21:43:52.400035Z,0,21,0,28,2,1,21,0,28,0
120,7.2,-21.89,169.853,33.0,1980-10-25T11:00:05.099986Z,7,32,10,83,4,1,17,4,48,7
121,7.4,33.386,57.434,33.0,1978-09-16T15:35:56.599990Z,0,1,0,15,5,-1,0,0,5,0
122,8.2,15.0222,-93.8993,47.39,2017-09-08T04:49:19.179983Z,1,40,3,68,1,1,1,0,2,1
123,7.3,55.0999,164.6993,16.56,2018-12-20T17:01:55.150002Z,0,13,0,24,1,1,10,0,14,0
124,8.3,46.592,153.266,10.0,2006-11-15T11:14:13.570027Z,8,93,28,166,2,1,3,0,4,2
