  2.1003410e+001 -7.5468540e+000
             NaN             NaN
  2.1748159e+001 -8.1051903e+000
  2.1744539e+001 -7.8074150e+000
  2.1745029e+001 -7.6654329e+000
             NaN             NaN
  2.1745029e+001 -7.6654329e+000
  2.2067989e+001 -7.5800920e+000
  2.2076910e+001 -7.6808901e+000
             NaN             NaN
  2.2472321e+001 -8.2233229e+000
  2.2458670e+001 -8.1224794e+000
  2.2426630e+001 -7.9940681e+000
             NaN             NaN
  2.2394529e+001 -7.9068880e+000
  2.2357920e+001 -7.7830491e+000
  2.2335100e+001 -7.6821809e+000
             NaN             NaN
  2.2335100e+001 -7.6821809e+000
  2.2210581e+001 -7.6953011e+000
  2.2076910e+001 -7.6808901e+000
             NaN             NaN
  2.1745029e+001 -7.6654329e+000
  2.1718420e+001 -7.3721938e+000
  2.1696449e+001 -7.0836020e+000
             NaN             NaN
  2.1692230e+001 -6.9828548e+000
  2.1835260e+001 -6.9057899e+000
  2.2102539e+001 -6.8339539e+000
  2.2351330e+001 -6.7711482e+000
  2.2429689e+001 -6.7395058e+000
             NaN             NaN
  2.2429689e+001 -6.7395058e+000
  2.2729031e+001 -6.6952238e+000
  2.3106470e+001 -6.7245011e+000
             NaN             NaN
  2.1696449e+001 -7.0836020e+000
  2.2157240e+001 -7.0081968e+000
  2.2461340e+001 -6.9502268e+000
  2.2834480e+001 -6.8971281e+000
  2.3147680e+001 -6.8619919e+000
  2.3313410e+001 -6.9039440e+000
             NaN             NaN
  2.1411551e+001 -1.8852400e+001
  2.1444929e+001 -1.9065670e+001
  2.1507080e+001 -1.9232759e+001
             NaN             NaN
  2.1664511e+001 -1.8820980e+001
  2.1640779e+001 -1.9010839e+001
  2.1612261e+001 -1.9219271e+001
             NaN             NaN
  1.7212179e+001 -1.9772730e+001
  1.7465990e+001 -1.9789190e+001
  1.7786961e+001 -1.9806200e+001
  1.8036930e+001 -1.9766760e+001
  1.8325529e+001 -1.9699711e+001
             NaN             NaN
  1.7265850e+001 -1.9968121e+001
  1.7466511e+001 -2.0016541e+001
  1.7717300e+001 -1.9949369e+001
  1.7996531e+001 -1.9891661e+001
  1.8251350e+001 -1.9852160e+001
             NaN             NaN
  1.7580400e+001 -2.0087271e+001
  1.7357840e+001 -2.0173241e+001
  1.7216949e+001 -2.0250719e+001
  1.7031500e+001 -2.0383400e+001
  1.6870041e+001 -2.0507021e+001
  1.6776409e+001 -2.0603519e+001
  1.6760910e+001 -2.0649790e+001
             NaN             NaN
  1.6760910e+001 -2.0649790e+001
  1.6672070e+001 -2.0741690e+001
  1.6588739e+001 -2.0801130e+001
  1.6520830e+001 -2.0818939e+001
             NaN             NaN
  1.6520830e+001 -2.0818939e+001
  1.6378870e+001 -2.0905560e+001
  1.6133011e+001 -2.1083839e+001
  1.5871780e+001 -2.1275801e+001
             NaN             NaN
  1.6520830e+001 -2.0818939e+001
  1.6517321e+001 -2.0962919e+001
  1.6474380e+001 -2.1139021e+001
             NaN             NaN
  1.6760910e+001 -2.0649790e+001
  1.6736710e+001 -2.0863199e+001
  1.6699261e+001 -2.1020769e+001
             NaN             NaN
  1.6690821e+001 -2.1174040e+001
  1.6679050e+001 -2.1262230e+001
  1.6677050e+001 -2.1345900e+001
             NaN             NaN
  1.6897680e+001 -2.3463200e+001
  1.7672951e+001 -2.3322201e+001
  1.8325670e+001 -2.2829290e+001
             NaN             NaN
  1.7457550e+001 -2.3572020e+001
  1.7542721e+001 -2.3708309e+001
  1.7618521e+001 -2.3830500e+001
  1.7615690e+001 -2.3965940e+001
  1.7591650e+001 -2.4175961e+001
  1.7481609e+001 -2.4492710e+001
             NaN             NaN
  1.7456289e+001 -2.3856840e+001
  1.7422260e+001 -2.4066710e+001
  1.7373800e+001 -2.4257799e+001
             NaN             NaN
  1.7834520e+001 -2.4056919e+001
  1.7726490e+001 -2.4303539e+001
  1.7577431e+001 -2.4610630e+001
             NaN             NaN
  1.7568621e+001 -2.5682779e+001
  1.7743650e+001 -2.5839300e+001
  1.7997869e+001 -2.6024750e+001
             NaN             NaN
  2.3068821e+001 -2.0201710e+001
  2.2844999e+001 -2.0479839e+001
  2.2562071e+001 -2.0632509e+001
             NaN             NaN
  2.3015310e+001 -2.0712290e+001
  2.2842079e+001 -2.0735241e+001
  2.2702280e+001 -2.0721041e+001
             NaN             NaN
  1.6324471e+001 -2.4867470e+001
  1.6436291e+001 -2.5430651e+001
  1.6524759e+001 -2.5961349e+001
             NaN             NaN
  1.6144569e+001 -2.4944679e+001
  1.6276720e+001 -2.5470770e+001
  1.6334200e+001 -2.5860460e+001
             NaN             NaN
  1.6336361e+001 -2.6113701e+001
  1.6445801e+001 -2.6438860e+001
  1.6520950e+001 -2.6590040e+001
  1.6816000e+001 -2.6734600e+001
  1.7007000e+001 -2.6868429e+001
             NaN             NaN
  1.7568621e+001 -2.5682779e+001
  1.7812969e+001 -2.5844700e+001
  1.7997869e+001 -2.6024750e+001
             NaN             NaN
  1.6078939e+001 -2.6687510e+001
  1.6220800e+001 -2.6928980e+001
  1.6393400e+001 -2.7161539e+001
             NaN             NaN
  1.6221790e+001 -2.7356720e+001
  1.6426540e+001 -2.7538179e+001
  1.6620729e+001 -2.7752439e+001
  1.6922729e+001 -2.8085819e+001
             NaN             NaN
  1.6096590e+001 -2.7500811e+001
  1.6406231e+001 -2.7702600e+001
  1.6664650e+001 -2.7960150e+001
  1.6756130e+001 -2.8097891e+001
  1.6871630e+001 -2.8452749e+001
             NaN             NaN
  1.7093571e+001 -2.7918329e+001
  1.7057489e+001 -2.8129850e+001
  1.7043039e+001 -2.8285170e+001
  1.7038900e+001 -2.8431231e+001
  1.7068501e+001 -2.8634340e+001
  1.7089741e+001 -2.8955410e+001
             NaN             NaN
  1.7757799e+001 -2.8996019e+001
  1.7848330e+001 -2.9247231e+001
  1.7859091e+001 -2.9441031e+001
  1.7891310e+001 -2.9587879e+001
  1.7918070e+001 -2.9753639e+001
             NaN             NaN
  1.8186939e+001 -3.0542061e+001
  1.8219721e+001 -3.0931049e+001
             NaN             NaN
  1.8219721e+001 -3.0931049e+001
  1.8207800e+001 -3.1006809e+001
  1.8206169e+001 -3.1082689e+001
             NaN             NaN
  1.8219721e+001 -3.0931049e+001
  1.8414700e+001 -3.1217541e+001
  1.8616310e+001 -3.1470980e+001
  1.8777241e+001 -3.1728889e+001
  1.8853491e+001 -3.1815069e+001
             NaN             NaN
  1.8472691e+001 -3.1678650e+001
  1.8791990e+001 -3.2076019e+001
  1.9046440e+001 -3.2420681e+001
             NaN             NaN
  1.8522060e+001 -3.2859058e+001
  1.8684019e+001 -3.3146542e+001
  1.8804819e+001 -3.3429039e+001
             NaN             NaN
  1.9508551e+001 -3.3463150e+001
  1.9787189e+001 -3.3455441e+001
  2.0045641e+001 -3.3318600e+001
  2.0324459e+001 -3.3176991e+001
             NaN             NaN
  1.8400370e+001 -3.0643620e+001
  1.8438280e+001 -3.0805120e+001
  1.8410240e+001 -3.0923389e+001
             NaN             NaN
  1.8839211e+001 -3.0803940e+001
  1.8862829e+001 -3.0932150e+001
  1.8849991e+001 -3.1088570e+001
             NaN             NaN
  1.7547430e+001 -2.7245871e+001
  1.7567671e+001 -2.7448339e+001
  1.7573429e+001 -2.7627190e+001
             NaN             NaN
  1.8567671e+001 -2.6705980e+001
  1.8111111e+001 -2.7096500e+001
  1.7929041e+001 -2.7663860e+001
  1.8430849e+001 -2.7113609e+001
  1.8801479e+001 -2.6745550e+001
             NaN             NaN
  1.8970869e+001 -2.6761030e+001
  1.8762690e+001 -2.7323410e+001
  1.8371031e+001 -2.7654020e+001
             NaN             NaN
  2.1415859e+001 -2.8615000e+001
  2.1983931e+001 -2.9522690e+001
  2.2231899e+001 -2.9891760e+001
             NaN             NaN
  2.2301800e+001 -2.9258579e+001
  2.2736450e+001 -2.9839991e+001
  2.3069000e+001 -3.0199329e+001
             NaN             NaN
  2.4409571e+001 -2.5158529e+001
  2.4575230e+001 -2.5050550e+001
  2.4843660e+001 -2.4914200e+001
             NaN             NaN
  2.5683260e+001 -2.6606211e+001
  2.5881210e+001 -2.6708361e+001
  2.6055920e+001 -2.6852791e+001
             NaN             NaN
  1.8941200e+001 -3.3759621e+001
  1.9521090e+001 -3.3744919e+001
  2.0215469e+001 -3.3968880e+001
  2.0780420e+001 -3.4057461e+001
             NaN             NaN
  1.9178780e+001 -3.4091228e+001
  1.9801670e+001 -3.4186401e+001
  2.0230801e+001 -3.4069321e+001
             NaN             NaN
  1.9259939e+001 -3.4335739e+001
  1.9514231e+001 -3.4337570e+001
  1.9884781e+001 -3.4373451e+001
             NaN             NaN
  2.1655979e+001 -3.3844891e+001
  2.1953180e+001 -3.4017281e+001
  2.2240120e+001 -3.4141731e+001
             NaN             NaN
  2.1001051e+001 -3.3341991e+001
  2.1684580e+001 -3.3463020e+001
  2.2514681e+001 -3.3430229e+001
  2.3138769e+001 -3.3362831e+001
  2.3484369e+001 -3.3314411e+001
             NaN             NaN
  2.4022461e+001 -3.3212601e+001
  2.5450420e+001 -3.3214291e+001
  2.5767309e+001 -3.3254768e+001
  2.6093750e+001 -3.3380680e+001
             NaN             NaN
  2.4326330e+001 -3.3697750e+001
  2.4777269e+001 -3.3776531e+001
  2.5230650e+001 -3.3897751e+001
             NaN             NaN
  2.9448750e+001 -1.9833570e+001
  2.9705210e+001 -1.9868481e+001
  3.0094870e+001 -1.9976061e+001
  3.0422421e+001 -2.0083969e+001
  3.0654400e+001 -2.0308229e+001
             NaN             NaN
  2.9514360e+001 -2.0156811e+001
  2.9824430e+001 -2.0311449e+001
  3.0096090e+001 -2.0457029e+001
  3.0332769e+001 -2.0565800e+001
             NaN             NaN
  3.1966860e+001 -1.9808901e+001
  3.2087170e+001 -2.0176750e+001
  3.1944460e+001 -2.0497181e+001
             NaN             NaN
  3.1944460e+001 -2.0497181e+001
  3.1990870e+001 -2.0732269e+001
  3.1806549e+001 -2.0910240e+001
  3.1570881e+001 -2.1038000e+001
  3.1461571e+001 -2.1080950e+001
             NaN             NaN
  3.1944460e+001 -2.0497181e+001
  3.1887930e+001 -2.0618010e+001
  3.1776661e+001 -2.0711809e+001
             NaN             NaN
  3.2246849e+001 -1.9533409e+001
  3.2317509e+001 -1.9781639e+001
  3.2319099e+001 -2.0086180e+001
  3.2306931e+001 -2.0220200e+001
  3.2284550e+001 -2.0432890e+001
             NaN             NaN
  3.2479950e+001 -1.9751970e+001
  3.2742599e+001 -1.9702551e+001
  3.3043499e+001 -1.9647940e+001
             NaN             NaN
  3.1633760e+001 -2.1217661e+001
  3.1324471e+001 -2.1337111e+001
  3.1123249e+001 -2.1390421e+001
             NaN             NaN
  3.1187981e+001 -2.1885260e+001
  3.0863310e+001 -2.2009661e+001
  3.0580290e+001 -2.2096390e+001
             NaN             NaN
  3.1190840e+001 -2.2390530e+001
  3.0863689e+001 -2.2389919e+001
  3.0479050e+001 -2.2408360e+001
  3.0116440e+001 -2.2477381e+001
  2.9737009e+001 -2.2606770e+001
  2.9271900e+001 -2.2685730e+001
             NaN             NaN
  2.9271900e+001 -2.2685730e+001
  2.8944710e+001 -2.2684120e+001
  2.8596569e+001 -2.2645330e+001
             NaN             NaN
  2.9271900e+001 -2.2685730e+001
  2.8949930e+001 -2.2804930e+001
  2.8144211e+001 -2.2807070e+001
             NaN             NaN
  2.7854891e+001 -2.2772030e+001
  2.7469730e+001 -2.2500259e+001
  2.7108641e+001 -2.2176991e+001
             NaN             NaN
  2.6819450e+001 -2.2578510e+001
  2.7116949e+001 -2.2883930e+001
  2.7366140e+001 -2.3031309e+001
             NaN             NaN
  2.6148720e+001 -2.2986759e+001
  2.6519350e+001 -2.3297060e+001
  2.6802320e+001 -2.3425970e+001
             NaN             NaN
  2.6802320e+001 -2.3425970e+001
  2.7304359e+001 -2.3362301e+001
  2.7551750e+001 -2.3300070e+001
  2.7877810e+001 -2.3251150e+001
  2.8216009e+001 -2.3141460e+001
  2.8602770e+001 -2.3031219e+001
  2.9082020e+001 -2.2919930e+001
  2.9401150e+001 -2.2842470e+001
  2.9558359e+001 -2.2859480e+001
  2.9844440e+001 -2.2810040e+001
  3.0058990e+001 -2.2798420e+001
             NaN             NaN
  2.6802320e+001 -2.3425970e+001
  2.6563669e+001 -2.3464581e+001
  2.6377380e+001 -2.3456221e+001
  2.6210171e+001 -2.3429070e+001
             NaN             NaN
  2.6099880e+001 -2.3508829e+001
  2.6246599e+001 -2.3834520e+001
  2.6386959e+001 -2.4090380e+001
             NaN             NaN
  2.6520201e+001 -2.3641930e+001
  2.6670790e+001 -2.3752979e+001
  2.6748171e+001 -2.3869110e+001
             NaN             NaN
  2.7033310e+001 -2.3596991e+001
  2.7241421e+001 -2.3660900e+001
  2.7417721e+001 -2.3655029e+001
  2.7626801e+001 -2.3606951e+001
  2.7799850e+001 -2.3517151e+001
             NaN             NaN
  2.6712339e+001 -2.4849529e+001
  2.6841110e+001 -2.5138430e+001
  2.6995291e+001 -2.5427250e+001
  2.7148930e+001 -2.5683399e+001
  2.7300180e+001 -2.5864731e+001
  2.7444160e+001 -2.5980570e+001
             NaN             NaN
  2.7409290e+001 -2.4994169e+001
  2.7541100e+001 -2.5198730e+001
  2.7659849e+001 -2.5436131e+001
             NaN             NaN
  2.7183090e+001 -2.4496161e+001
  2.7343950e+001 -2.4709749e+001
  2.7522511e+001 -2.4857830e+001
  2.7644991e+001 -2.5076389e+001
  2.7801399e+001 -2.5266670e+001
             NaN             NaN
  2.8087450e+001 -2.4783100e+001
  2.8295650e+001 -2.4799910e+001
  2.8448959e+001 -2.4803141e+001
  2.8636000e+001 -2.4787340e+001
  2.8873791e+001 -2.4696310e+001
             NaN             NaN
  2.9381849e+001 -2.3987169e+001
  2.9270729e+001 -2.4333120e+001
  2.9153971e+001 -2.4567459e+001
             NaN             NaN
  2.9538919e+001 -2.4176439e+001
  2.9413601e+001 -2.4429449e+001
  2.9277000e+001 -2.4757351e+001
             NaN             NaN
  2.5683260e+001 -2.6606211e+001
  2.5890579e+001 -2.6689541e+001
  2.6055920e+001 -2.6852791e+001
             NaN             NaN
  2.6056620e+001 -1.8768570e+001
  2.6060631e+001 -1.8495701e+001
  2.6429380e+001 -1.8332991e+001
  2.6564550e+001 -1.8189350e+001
  2.6814251e+001 -1.8059250e+001
  2.7100740e+001 -1.7882830e+001
  2.7482071e+001 -1.7706030e+001
  2.7795799e+001 -1.7506371e+001
  2.8081720e+001 -1.7348330e+001
  2.8526730e+001 -1.7111160e+001
             NaN             NaN
  2.8324570e+001 -1.7361059e+001
  2.7928209e+001 -1.7833420e+001
  2.7615200e+001 -1.8250299e+001
             NaN             NaN
  2.7364811e+001 -1.8158951e+001
  2.7778130e+001 -1.7741770e+001
  2.7325340e+001 -1.7914360e+001
  2.7032881e+001 -1.8035450e+001
             NaN             NaN
  2.8243500e+001 -1.8030380e+001
  2.8441999e+001 -1.7807871e+001
  2.8687580e+001 -1.7575960e+001
             NaN             NaN
  2.8211260e+001 -1.7038851e+001
  2.8394060e+001 -1.6950470e+001
  2.8656420e+001 -1.6824841e+001
             NaN             NaN
  2.8634979e+001 -1.7405640e+001
  2.8677040e+001 -1.7216419e+001
  2.8729549e+001 -1.7059460e+001
             NaN             NaN
  2.8729549e+001 -1.7059460e+001
  2.8732710e+001 -1.7004150e+001
  2.8754601e+001 -1.6939541e+001
             NaN             NaN
  2.8754601e+001 -1.6939541e+001
  2.8917830e+001 -1.6837370e+001
  2.9123270e+001 -1.6721161e+001
             NaN             NaN
  2.8754601e+001 -1.6939541e+001
  2.8958780e+001 -1.6938490e+001
  2.9158360e+001 -1.6942020e+001
  2.9283110e+001 -1.6982780e+001
  2.9332769e+001 -1.7051580e+001
  2.9230080e+001 -1.7112049e+001
  2.9063890e+001 -1.7117599e+001
  2.8729549e+001 -1.7059460e+001
             NaN             NaN
  2.9252541e+001 -1.6600750e+001
  2.9457870e+001 -1.6489149e+001
  2.9616970e+001 -1.6419220e+001
  3.0040140e+001 -1.6306290e+001
             NaN             NaN
  2.8933090e+001 -1.6542549e+001
  2.9162319e+001 -1.6435511e+001
  2.9453979e+001 -1.6360310e+001
             NaN             NaN
  2.7010000e+001 -1.7024719e+001
  2.7357229e+001 -1.6853060e+001
  2.7694820e+001 -1.6690590e+001
  2.7937691e+001 -1.6542271e+001
             NaN             NaN
  2.7754601e+001 -1.6413919e+001
  2.7976049e+001 -1.6367069e+001
  2.8265909e+001 -1.6218599e+001
  2.8503620e+001 -1.6074940e+001
  2.8741140e+001 -1.5931270e+001
             NaN             NaN
  2.8458210e+001 -1.5775980e+001
  2.8745670e+001 -1.5742610e+001
  2.9055130e+001 -1.5649280e+001
  2.9437870e+001 -1.5477360e+001
  2.9755659e+001 -1.5356290e+001
  2.9913811e+001 -1.5272760e+001
             NaN             NaN
  2.8537550e+001 -1.6466129e+001
  2.8605650e+001 -1.6355320e+001
  2.8759081e+001 -1.6248739e+001
  2.8927641e+001 -1.6178921e+001
  2.9176479e+001 -1.6104090e+001
  2.9421980e+001 -1.6079830e+001
  2.9549250e+001 -1.6060749e+001
  2.9707870e+001 -1.5981700e+001
             NaN             NaN
  2.9707870e+001 -1.5981700e+001
  2.9810459e+001 -1.5930550e+001
  3.0083700e+001 -1.5735920e+001
  2.9943239e+001 -1.5470160e+001
             NaN             NaN
  2.9812321e+001 -1.5677690e+001
  2.9962919e+001 -1.5961860e+001
  3.0273609e+001 -1.5904830e+001
  3.0476950e+001 -1.5604910e+001
             NaN             NaN
  2.9707870e+001 -1.5981700e+001
  2.9817511e+001 -1.6160440e+001
  3.0037479e+001 -1.6223520e+001
  3.0332680e+001 -1.6263041e+001
  3.0665680e+001 -1.6292980e+001
  3.1011250e+001 -1.6272120e+001
  3.1410601e+001 -1.6292061e+001
  3.1752840e+001 -1.6303070e+001
  3.2173420e+001 -1.6368330e+001
  3.2475960e+001 -1.6443630e+001
             NaN             NaN
  3.0005289e+001 -1.6835621e+001
  2.9920870e+001 -1.7011101e+001
  2.9688801e+001 -1.7325769e+001
             NaN             NaN
  2.9456409e+001 -1.7783520e+001
  2.9644320e+001 -1.7561050e+001
  2.9821569e+001 -1.7311081e+001
             NaN             NaN
  2.9884750e+001 -1.7209339e+001
  3.0039030e+001 -1.7130011e+001
  3.0149670e+001 -1.7027969e+001
             NaN             NaN
  3.0149670e+001 -1.7027969e+001
  3.0081129e+001 -1.7382999e+001
  2.9969311e+001 -1.7858360e+001
             NaN             NaN
  3.2575989e+001 -1.5878260e+001
  3.2315720e+001 -1.5894320e+001
  3.1931170e+001 -1.5883770e+001
  3.1698429e+001 -1.5871870e+001
             NaN             NaN
  3.1029690e+001 -1.5440610e+001
  3.1311741e+001 -1.5525880e+001
  3.1633011e+001 -1.5509770e+001
  3.1964821e+001 -1.5520990e+001
  3.2266769e+001 -1.5491040e+001
  3.2546501e+001 -1.5497870e+001
             NaN             NaN
  3.3209919e+001 -1.5941120e+001
  3.3364380e+001 -1.6104639e+001
  3.3555359e+001 -1.6331930e+001
  3.3749100e+001 -1.6604980e+001
  3.3943531e+001 -1.6877960e+001
  3.4095020e+001 -1.7137640e+001
             NaN             NaN
  3.4224831e+001 -1.7246161e+001
  3.4336040e+001 -1.7451241e+001
  3.4437012e+001 -1.7725281e+001
  3.4482380e+001 -1.7853210e+001
  3.4510620e+001 -1.8100750e+001
  3.4492538e+001 -1.8289310e+001
             NaN             NaN
  3.3875610e+001 -1.5851870e+001
  3.4072620e+001 -1.6101740e+001
  3.4182579e+001 -1.6311291e+001
             NaN             NaN
  3.3714081e+001 -1.5422960e+001
  3.4276058e+001 -1.5879630e+001
  3.4546040e+001 -1.6247530e+001
             NaN             NaN
  3.3964321e+001 -1.5397570e+001
  3.4248760e+001 -1.5600620e+001
  3.4614738e+001 -1.5903300e+001
  3.4853882e+001 -1.6120230e+001
             NaN             NaN
  3.4636219e+001 -1.5559780e+001
  3.4999062e+001 -1.6072710e+001
  3.5437721e+001 -1.6616440e+001
             NaN             NaN
  3.5434212e+001 -1.6286940e+001
  3.5431801e+001 -1.6419689e+001
  3.5437721e+001 -1.6616440e+001
             NaN             NaN
  3.5437721e+001 -1.6616440e+001
  3.5460079e+001 -1.7019110e+001
  3.5496170e+001 -1.7398870e+001
             NaN             NaN
  4.0290070e+001 -1.3463600e+001
  4.0386009e+001 -1.3797520e+001
  4.0469818e+001 -1.4077240e+001
             NaN             NaN
  4.0231571e+001 -1.4457490e+001
  4.0412281e+001 -1.4744880e+001
  4.0511879e+001 -1.4879310e+001
             NaN             NaN
  3.5267220e+001 -1.4026640e+001
  3.5359009e+001 -1.4792800e+001
  3.4985119e+001 -1.5505520e+001
             NaN             NaN
  3.5094181e+001 -1.4284070e+001
  3.5066051e+001 -1.4709180e+001
  3.5021030e+001 -1.5066150e+001
  3.4955349e+001 -1.5281760e+001
             NaN             NaN
  3.4200802e+001 -1.3337890e+001
  3.4431049e+001 -1.4030160e+001
  3.4578941e+001 -1.4289190e+001
  3.4838181e+001 -1.4697880e+001
  3.4862160e+001 -1.4912450e+001
             NaN             NaN
  3.4753502e+001 -1.2384400e+001
  3.4877831e+001 -1.2693470e+001
  3.4970390e+001 -1.2897910e+001
             NaN             NaN
  3.5022221e+001 -1.2405070e+001
  3.5063030e+001 -1.2614430e+001
  3.5123241e+001 -1.2832760e+001
             NaN             NaN
  3.4822250e+001 -1.2206080e+001
  3.5050819e+001 -1.1899040e+001
  3.5442089e+001 -1.1413460e+001
  3.5782768e+001 -1.0956060e+001
             NaN             NaN
  3.1401510e+001 -1.3640820e+001
  3.1067900e+001 -1.3967970e+001
  3.0682961e+001 -1.4323100e+001
  3.0447189e+001 -1.4475720e+001
  3.0041531e+001 -1.4624630e+001
             NaN             NaN
  3.2274830e+001 -1.2999590e+001
  3.2161091e+001 -1.3119200e+001
  3.2120659e+001 -1.3178910e+001
             NaN             NaN
  3.2120659e+001 -1.3178910e+001
  3.2080509e+001 -1.3247780e+001
  3.2040771e+001 -1.3330380e+001
             NaN             NaN
  3.2040771e+001 -1.3330380e+001
  3.1992069e+001 -1.3426780e+001
  3.1921009e+001 -1.3559950e+001
             NaN             NaN
  3.1806110e+001 -1.3185300e+001
  3.1842720e+001 -1.3308660e+001
  3.1890221e+001 -1.3477740e+001
             NaN             NaN
  2.8858049e+001 -1.3532380e+001
  2.8975019e+001 -1.3518270e+001
  2.9199680e+001 -1.3494650e+001
  2.9344379e+001 -1.3462060e+001
  2.9446621e+001 -1.3420440e+001
             NaN             NaN
  2.9446621e+001 -1.3420440e+001
  2.9523399e+001 -1.3493550e+001
  2.9556890e+001 -1.3520950e+001
             NaN             NaN
  2.9773109e+001 -1.3533910e+001
  2.9675760e+001 -1.3584720e+001
  2.9629271e+001 -1.3603240e+001
             NaN             NaN
  2.6571541e+001 -1.4533800e+001
  2.6422070e+001 -1.4593740e+001
  2.6375420e+001 -1.4616780e+001
             NaN             NaN
  2.6375420e+001 -1.4616780e+001
  2.6272909e+001 -1.4676660e+001
  2.6226641e+001 -1.4727310e+001
             NaN             NaN
  2.6226641e+001 -1.4727310e+001
  2.6203211e+001 -1.4731930e+001
  2.6142891e+001 -1.4787190e+001
             NaN             NaN
  2.6034050e+001 -1.4405360e+001
  2.6144770e+001 -1.4593930e+001
  2.6226641e+001 -1.4727310e+001
             NaN             NaN
  2.6216631e+001 -1.4363890e+001
  2.6279980e+001 -1.4520240e+001
  2.6375420e+001 -1.4616780e+001
             NaN             NaN
  4.9350231e+001 -1.2529800e+001
  4.9206810e+001 -1.2662160e+001
  4.9097172e+001 -1.2793820e+001
             NaN             NaN
  4.8345482e+001 -1.3712570e+001
  4.8185230e+001 -1.3868360e+001
  4.8087440e+001 -1.3964600e+001
             NaN             NaN
  4.8169750e+001 -1.4128000e+001
  4.8032242e+001 -1.4265570e+001
  4.7906872e+001 -1.4429770e+001
             NaN             NaN
  4.5215031e+001 -1.6313061e+001
  4.5128120e+001 -1.6522800e+001
  4.5062561e+001 -1.6700510e+001
             NaN             NaN
  4.5580662e+001 -1.6686859e+001
  4.5439259e+001 -1.6780830e+001
  4.5302269e+001 -1.6870220e+001
             NaN             NaN
  4.5344681e+001 -1.7727039e+001
  4.5387390e+001 -1.8983120e+001
  4.5626209e+001 -1.9772711e+001
             NaN             NaN
  4.4830219e+001 -2.0783751e+001
  4.4852600e+001 -2.1205931e+001
  4.4805519e+001 -2.1462360e+001
  4.4635670e+001 -2.1727770e+001
  4.4630951e+001 -2.1923849e+001
  4.4662498e+001 -2.2205351e+001
             NaN             NaN
  4.5507702e+001 -2.1210600e+001
  4.5641659e+001 -2.1401270e+001
  4.5716492e+001 -2.1516750e+001
             NaN             NaN
  4.4037560e+001 -2.2300200e+001
  4.3818539e+001 -2.2494980e+001
  4.3600811e+001 -2.2740141e+001
             NaN             NaN
  4.4921371e+001 -2.2241711e+001
  4.4882961e+001 -2.2662590e+001
  4.4840542e+001 -2.3047501e+001
             NaN             NaN
  4.4607151e+001 -2.2987640e+001
  4.4459511e+001 -2.3299191e+001
  4.4262840e+001 -2.3690670e+001
             NaN             NaN
  4.4716751e+001 -2.3668980e+001
  4.4670639e+001 -2.3945181e+001
  4.4569672e+001 -2.4118401e+001
             NaN             NaN
  4.5123039e+001 -2.2918280e+001
