,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
25,-999.0,-999.0,1,1,26,8.266,1.94,-999.0,35.3865,-118.62867,5.0,7,7,1,1,0,0,0,0,2004-09-29T22:54:53.929958Z,0.46236652595521055,-999.0
26,-999.0,-999.0,-1,-1,27,7.92,-999.0,-999.0,35.3395,-119.82600000000001,4.93,0,0,0,0,0,0,0,0,2019-07-06T04:37:21.279964Z,-999.0,-999.0
27,0.8011581526270589,-999.0,2,2,28,4.5569999999999995,0.0,0.9300000000000002,37.5885,-118.79567,4.9,120,120,50,50,5,5,2,2,1998-06-09T05:24:40.160019Z,2.02963837378598,0.1098626732861628
28,-999.0,-999.0,1,1,29,6.791,1.6900000000000004,1.7600000000000002,36.966840000000005,-121.59834,4.9,3,3,1,1,2,2,2,2,2002-05-14T05:00:29.500044Z,107.57865041718229,0.8848531120396325
29,-999.0,-999.0,1,1,30,1.1740000000000002,1.1500000000000004,0.6000000000000005,37.256,-117.8305,4.9,3,3,2,2,2,2,2,2,1997-11-15T06:00:19.509983Z,0.06115998635040587,714.1676511765794
30,-999.0,-999.0,1,1,31,5.345,1.2000000000000002,1.2000000000000002,36.885329999999996,-121.61333,4.9,7,7,2,2,1,1,1,1,1996-04-19T00:52:41.440014Z,0.1760520065109564,inf
31,1.0935472565909217,-999.0,1,1,32,6.605,1.3700000000000006,1.6200000000000006,36.602,-121.20100000000001,4.9,35,35,10,10,4,4,2,2,1995-04-23T08:41:36.649970Z,0.628995114779537,0.0715915786941401
32,0.9764196562829719,-999.0,4,4,33,3.7060000000000004,1.1000000000000005,2.3800000000000003,37.56384,-118.806,4.9,46,46,14,14,1,1,0,0,1998-07-15T04:53:19.260012Z,0.7899949869906797,inf
33,-999.0,-999.0,1,1,34,9.367,2.0200000000000005,-999.0,38.37883,-122.41333,4.9,6,6,0,0,0,0,0,0,2000-09-03T08:36:30.110031Z,0.15011956702296078,-999.0
34,-999.0,-999.0,-1,-1,35,5.898,-999.0,-999.0,36.01133,-117.8755,4.9,0,0,0,0,0,0,0,0,2001-07-17T12:59:59.159969Z,-999.0,-999.0
35,-999.0,-999.0,4,4,36,9.889,2.46,2.2399999999999998,35.988,-120.53783,4.88,1,1,0,0,3,3,0,0,2004-09-30T18:54:28.839964Z,inf,20.227496909649396
36,0.8512841708257833,0.9575203013874172,4,4,37,4.574,1.0299999999999998,0.019999999999999574,37.63583,-118.94483000000001,4.88,61,61,29,29,146,146,51,51,1997-11-30T21:17:05.440042Z,1.026212985252574,2.467841358032499
37,1.0468106815168523,-999.0,3,3,38,3.659,0.0600000000000005,2.4200000000000004,38.7215,-119.635,4.86,119,119,33,33,1,1,0,0,1995-12-22T09:00:34.560002Z,2.2329124246000274,inf
38,-999.0,-999.0,5,5,39,5.114,1.1600000000000001,0.9600000000000004,37.6365,-118.936,4.86,6,6,1,1,25,25,12,12,1997-11-22T17:20:35.160031Z,0.1744501700963112,0.5081187280901558
39,-999.0,-999.0,1,1,40,21.74,1.69,-999.0,35.547,-119.36783999999999,4.84,6,6,3,3,0,0,0,0,2016-02-24T00:02:23.610014Z,0.16205396751843548,-999.0
40,-999.0,-999.0,-1,-1,41,6.5760000000000005,-999.0,-999.0,38.683,-122.7435,4.8,0,0,0,0,0,0,0,0,1995-09-04T14:16:17.669967Z,-999.0,-999.0
41,-999.0,-999.0,5,5,42,-1.011,1.7199999999999998,2.27,38.7145,-119.6545,4.8,6,6,1,1,2,2,0,0,1995-12-28T18:28:01.230028Z,0.10671741892297212,22.305293563735944
42,0.9508170291009769,1.1702545919548706,1,1,43,4.232,0.5999999999999996,0.9899999999999998,37.632,-118.86933,4.8,108,108,48,48,81,81,25,25,1997-12-31T20:36:47.340002Z,2.111327321987119,1.3955618365590836
43,-999.0,-999.0,-1,-1,44,1.258,2.23,-999.0,39.28433,-120.04533,4.8,1,1,0,0,0,0,0,0,1998-10-30T09:53:31.569997Z,inf,-999.0
44,-999.0,-999.0,1,1,45,4.725,1.29,1.75,39.4645,-123.10733,4.79,14,14,9,9,5,5,2,2,2007-04-18T08:42:22.329998Z,0.3966702145778081,0.1071375736016914
45,-999.0,-999.0,-1,-1,46,-2.261,2.1399999999999997,-999.0,39.305,-120.09283,4.77,1,1,0,0,0,0,0,0,2005-06-26T18:45:57.790020Z,inf,-999.0
46,-999.0,-999.0,-1,-1,47,23.619,1.67,-999.0,35.09167,-119.10933999999999,4.76,2,2,2,2,0,0,0,0,2004-02-14T12:43:05.610035Z,0.2742231261159314,-999.0
47,0.8397234695410308,0.6140410412513845,4,4,48,6.271,0.45999999999999996,0.29000000000000004,38.39417,-118.73267,4.75,32,32,16,16,33,33,17,17,2011-04-17T00:45:37.209967Z,0.7468975346508018,1.0246286413023808
48,-999.0,-999.0,2,2,49,15.06,0.47000000000000064,-999.0,37.202329999999996,-118.4035,4.74,4,4,3,3,0,0,0,0,2016-02-16T23:04:26.909972Z,318.9839712026208,-999.0
49,-999.0,-999.0,1,1,50,11.974,0.9300000000000006,-999.0,39.6055,-120.4715,4.73,3,3,1,1,0,0,0,0,2011-10-27T06:37:09.339970Z,0.9163583326192764,-999.0
