,c_type,c_type60,depth0,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0
2641,-1,-1,44.11,33.0283333333333,132.072833333333,2.7,0,0,0,0,1,1,1,1,1995-07-18T08:45:11.360020Z
2642,-1,-1,11.03,33.783,130.100666666667,2.6,0,0,0,0,1,1,1,1,2007-09-15T18:52:23.109999Z
2643,-1,-1,4.83,31.32,130.5245,2.5,1,1,1,1,0,0,0,0,2004-09-09T19:18:49.280001Z
2644,-1,-1,36.12,35.4866666666667,135.62,5.1,0,0,0,0,2,2,1,1,1994-04-16T11:32:03.399971Z
2645,0,0,50.52,42.878333333333295,144.934,4.0,5,5,5,5,1,1,1,1,2003-09-28T21:56:15.109987Z
2646,-1,-1,10.9,31.8955,131.023333333333,3.8,0,0,0,0,2,2,2,2,2006-09-08T17:51:38.320052Z
2647,-1,-1,1.11,36.6733333333333,139.488333333333,2.8,0,0,0,0,2,2,2,2,1994-03-15T11:19:31.299967Z
2648,1,1,7.48,35.868,137.588166666667,3.7,2,2,2,2,1,1,1,1,2000-01-07T19:35:23.789966Z
2649,4,4,3.41,33.2851666666667,131.467333333333,3.0,1,1,1,1,3,3,3,3,2007-10-30T09:46:58.120029Z
2650,1,1,9.14,36.0933333333333,137.542833333333,3.9,3,3,3,3,1,1,1,1,1995-08-11T04:27:17.679969Z
2651,1,1,1.07,34.0816666666667,135.12,5.0,19,19,6,6,2,9,2,0,1994-05-08T17:02:01.600018Z
2652,-1,-1,18.4,37.3743333333333,138.455666666667,2.9,2,2,2,2,0,0,0,0,2007-10-13T16:06:44.760012Z
2653,1,1,5.82,33.86,135.465,4.5,1,1,1,1,2,2,1,1,1994-01-31T20:10:07.399998Z
2654,-1,-1,6.63,33.9615,135.1615,3.3,1,1,1,1,0,0,0,0,2007-10-09T22:55:39.019956Z
2655,1,1,20.38,35.528,138.981833333333,3.3,5,5,5,5,0,0,0,0,2006-07-16T16:52:17.999985Z
2656,2,2,11.67,37.2703333333333,138.612,4.5,5,5,4,4,2,2,0,0,2000-03-19T12:49:16.740018Z
2657,-1,-1,16.96,35.581166666666704,139.954833333333,2.5,0,0,0,0,1,1,1,1,2007-10-29T08:41:22.529970Z
2658,-1,-1,48.41,36.1015,139.893166666667,3.1,0,0,0,0,1,1,1,1,2000-02-25T16:24:56.030033Z
2659,-1,-1,67.67,38.782,141.627166666667,3.1,0,0,0,0,2,2,2,2,2004-10-01T02:58:13.900012Z
2660,5,5,4.24,35.3733333333333,140.583333333333,4.4,2,2,1,1,4,4,4,4,1994-02-10T00:52:36.299999Z
2661,5,5,21.5,35.3625,140.353166666667,3.0,1,1,1,1,3,3,3,3,2007-10-13T01:30:09.680002Z
2662,-1,-1,17.28,39.566666666666706,140.331666666667,3.9,0,0,0,0,1,1,1,1,1994-02-18T08:41:49.400011Z
2663,1,1,48.54,42.3303333333333,143.120666666667,4.8,0,0,0,0,6,8,6,6,2006-11-01T23:21:37.239980Z
2664,-1,-1,6.65,33.15,131.935,2.6,1,1,1,1,0,0,0,0,1994-02-09T01:36:01.200032Z
2665,-1,-1,63.08,36.036333333333296,140.107166666667,4.0,0,0,0,0,1,1,1,1,2007-10-28T23:37:07.260031Z
2666,-1,-1,13.32,33.7211666666667,130.225,2.5,0,0,0,0,1,1,1,1,2007-09-30T09:42:18.290044Z
2667,4,4,8.5,36.636666666666706,139.424833333333,4.3,15,15,15,15,1,1,1,1,1999-12-16T22:28:32.380037Z
2668,1,1,0.52,32.085,130.495,5.7,15,15,3,3,0,0,0,0,1994-02-13T02:06:56.299968Z
2669,-1,-1,6.83,37.3191666666667,137.239666666667,3.7,2,2,2,2,0,0,0,0,2006-08-05T02:07:30.310033Z
2670,-1,-1,2.37,44.3165,142.4405,2.5,1,1,1,1,0,0,0,0,2000-02-02T00:56:02.419984Z
2671,-1,-1,52.48,33.4746666666667,132.0695,2.9,1,1,1,1,1,1,1,1,2007-10-10T15:55:45.340002Z
2672,2,2,10.07,31.9671666666667,130.41,3.3,1,1,1,1,2,2,2,2,1998-09-05T17:06:13.230005Z
2673,1,1,42.56,35.9028333333333,140.58533333333298,5.3,6,6,0,0,0,2,0,0,1995-07-30T03:24:00.139996Z
2674,1,1,44.55,35.683333333333294,140.726333333333,4.8,5,5,2,2,0,0,0,0,2007-10-07T22:36:04.249955Z
2675,-1,-1,8.5,31.994166666666697,130.419166666667,2.9,0,0,0,0,2,2,2,2,2000-02-09T11:36:22.130030Z
2676,-1,-1,7.36,34.2021666666667,135.417833333333,2.8,0,0,0,0,1,1,1,1,1998-09-03T07:36:27.669965Z
2677,2,-1,5.83,36.075,139.9,4.0,0,0,0,0,2,3,3,2,1994-03-18T23:20:31.699971Z
2678,-1,-1,0.84,32.938333333333304,130.876666666667,3.5,1,1,1,1,0,0,0,0,1994-02-08T10:28:34.399981Z
2679,-1,-1,8.95,44.2586666666667,144.0165,2.4,0,0,0,0,1,1,1,1,2007-10-06T19:18:58.480051Z
2680,1,1,10.37,38.9668333333333,140.845833333333,3.4,3,3,3,3,1,1,1,1,1999-01-08T04:10:24.740030Z
2681,-1,-1,7.25,35.66,140.148333333333,3.0,1,1,1,1,0,0,0,0,1994-12-27T11:41:35.199998Z
2682,2,2,65.33,42.2763333333333,143.023,4.3,0,0,0,0,4,4,4,4,1995-01-19T07:54:21.079985Z
2683,3,3,11.58,38.4675,141.202333333333,3.4,0,0,0,0,4,4,4,4,2004-03-02T15:30:44.220011Z
2684,-1,-1,1.02,37.24,138.556666666667,2.9,1,1,1,1,1,1,1,1,1994-12-24T13:48:07.800014Z
2685,1,1,12.5,38.3748333333333,141.124166666667,3.7,1,1,1,1,4,4,4,4,2004-05-23T05:06:04.060018Z
2686,-1,-1,10.53,35.3938333333333,135.580333333333,2.5,1,1,1,1,0,0,0,0,2007-03-11T20:05:20.099967Z
2687,1,1,8.49,32.4908333333333,130.5835,3.6,3,3,3,3,0,0,0,0,2004-05-24T21:36:58.699985Z
2688,-1,-1,41.5,33.4001666666667,132.313333333333,2.8,0,0,0,0,1,1,1,1,1999-01-08T14:46:09.250000Z
2689,4,4,20.03,33.823833333333305,135.025833333333,3.0,3,3,3,3,3,3,3,3,1995-01-27T07:14:55.820032Z
2690,1,1,68.5,35.65,140.116,4.0,0,0,0,0,3,3,3,3,2007-04-29T07:32:53.049957Z
2691,-1,-1,32.68,33.2755,133.558,3.5,0,0,0,0,1,1,1,1,2004-03-24T18:50:48.110001Z
2692,-1,-1,6.54,31.966166666666698,130.3895,2.9,0,0,0,0,1,1,1,1,1999-01-29T09:49:09.670000Z
2693,-1,-1,2.72,36.24,137.640833333333,2.9,0,0,0,0,1,1,1,1,1999-04-15T16:36:16.970033Z
2694,-1,-1,8.77,35.132,132.665166666667,2.4,0,0,0,0,1,1,1,1,2004-05-23T14:17:39.470036Z
2695,-1,-1,10.27,39.0211666666667,140.9085,4.5,1,1,0,0,0,0,0,0,1999-04-19T03:44:15.120028Z
2696,-1,-1,9.68,33.7751666666667,130.112166666667,3.0,1,1,1,1,0,0,0,0,2007-03-16T21:28:51.109973Z
2697,-1,-1,0.0,43.6931666666667,144.779,4.0,1,1,1,1,1,1,1,1,2007-04-28T17:30:07.449956Z
2698,-1,-1,31.44,35.4815,140.3895,3.0,1,1,1,1,0,0,0,0,1999-04-23T16:29:56.989998Z
2699,-1,-1,65.18,35.804,140.108333333333,4.3,0,0,0,0,2,2,2,2,2004-04-06T22:05:12.449982Z
2700,-1,-1,9.73,35.914333333333296,136.747333333333,3.2,0,0,0,0,1,1,1,1,1999-06-03T20:30:17.050035Z
2701,1,-1,47.43,42.265666666666704,143.15383333333298,4.7,0,0,0,0,2,5,3,1,2007-03-30T05:21:27.890030Z
2702,4,4,52.89,36.199833333333295,139.980166666667,2.8,1,1,1,1,2,2,2,2,2004-06-08T15:04:14.449988Z
2703,-1,-1,68.16,35.611,140.071,2.9,0,0,0,0,1,1,1,1,2007-03-02T14:13:43.469989Z
2704,-1,-1,10.65,38.775166666666706,141.130166666667,2.6,0,0,0,0,1,1,1,1,1999-05-22T12:30:52.759957Z
2705,1,1,7.52,37.4021666666667,139.448166666667,4.1,6,6,6,6,5,5,5,5,1998-12-25T19:39:01.790030Z
2706,-1,-1,0.0,43.316166666666696,143.350166666667,2.4,0,0,0,0,1,1,1,1,2004-02-16T03:51:11.920031Z
2707,-1,-1,6.61,31.5811666666667,130.313666666667,2.4,0,0,0,0,1,1,1,1,1999-06-01T21:03:41.589997Z
2708,2,2,5.98,32.6193333333333,130.8275,4.1,1,1,1,1,3,3,3,3,2007-03-23T22:37:05.760012Z
2709,-1,-1,0.0,43.7423333333333,144.741166666667,3.5,0,0,0,0,1,1,1,1,2007-03-07T14:53:21.650028Z
2710,1,1,19.82,35.213,138.33883333333299,4.9,5,5,2,2,0,0,0,0,1999-05-07T21:48:25.579985Z
2711,-1,-1,3.96,31.9718333333333,130.337833333333,2.6,0,0,0,0,1,1,1,1,1999-05-20T13:39:20.530021Z
2712,4,1,51.34,42.3258333333333,143.080166666667,5.6,4,11,5,1,5,153,30,2,2004-11-27T07:42:37.550015Z
2713,-1,-1,65.58,36.9848333333333,141.034666666667,3.9,0,0,0,0,1,1,1,1,2004-02-21T13:39:50.739956Z
2714,-1,-1,11.14,37.009333333333295,138.4545,3.4,0,0,0,0,2,2,2,2,2004-04-20T22:45:06.870036Z
2715,1,1,8.12,31.9545,130.315833333333,4.3,1,1,1,1,2,2,2,2,1999-04-03T03:44:55.509972Z
2716,-1,-1,6.67,37.062166666666705,139.3505,2.6,1,1,1,1,0,0,0,0,1999-02-25T19:01:34.969950Z
2717,2,1,56.22,36.09816666666671,140.013666666667,5.1,4,4,2,2,4,15,7,2,1995-03-23T07:24:32.390029Z
2718,-1,-1,8.64,37.5173333333333,139.151,3.1,1,1,1,1,0,0,0,0,2004-05-18T02:03:58.660014Z
2719,1,1,9.39,36.3721666666667,137.9825,4.8,8,8,4,4,0,0,0,0,1999-01-28T10:25:45.930004Z
2720,4,4,4.57,36.3251666666667,137.624166666667,2.8,4,4,4,4,0,0,0,0,1999-03-27T04:26:29.250017Z
2721,1,1,5.89,35.829333333333295,137.586,3.9,5,5,5,5,0,0,0,0,1999-04-05T09:06:11.300028Z
2722,-1,-1,13.16,34.971,135.531666666667,3.6,1,1,1,1,1,1,1,1,2004-05-19T23:43:16.509969Z
2723,5,5,1.95,36.6875,138.456666666667,3.2,2,2,2,2,2,2,2,2,2004-05-19T07:31:45.439963Z
2724,-1,-1,11.22,34.2081666666667,132.195666666667,3.4,0,0,0,0,1,1,1,1,2004-03-21T10:10:33.349951Z
2725,-1,-1,11.08,32.8018333333333,130.812333333333,3.5,0,0,0,0,2,2,2,2,1999-04-18T18:50:38.660002Z
2726,2,2,14.87,34.992,135.5585,4.2,10,10,10,10,3,3,3,3,1999-02-12T03:16:45.680021Z
2727,5,5,10.91,34.0968333333333,135.128166666667,4.0,0,0,0,0,8,8,8,8,1995-02-14T07:12:15.160000Z
2728,-1,-1,12.92,35.004,136.857666666667,2.5,1,1,1,1,0,0,0,0,2004-03-31T13:19:34.690014Z
2729,1,1,48.21,36.0803333333333,139.885166666667,4.7,3,3,2,2,1,2,1,1,2004-07-10T20:07:06.430018Z
2730,-1,-1,21.94,33.8065,135.85466666666701,2.7,0,0,0,0,1,1,1,1,2004-05-18T01:03:40.949965Z
