,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
1399,3.2,38.1337,26.7185,8.9,2007-03-28T09:13:39.329986Z,0,1,0,1,0,0,0,0,0,0
1400,4.0,37.7172,36.3867,8.0,1995-06-05T17:06:21.150028Z,0,1,0,1,0,0,0,0,0,0
1401,3.2,38.866,27.457,17.1,2017-12-22T08:13:20.000040Z,1,0,1,0,0,0,0,0,0,0
1402,3.7,35.8019,29.6557,28.8,2005-05-16T14:24:10.209971Z,2,0,2,0,0,0,0,1,0,1
1403,3.1,37.3641,34.5935,5.0,2006-04-06T20:25:24.600032Z,0,1,0,1,0,0,1,0,1,0
1404,3.3,39.5747,37.8962,20.0,2006-04-24T17:29:04.800014Z,4,0,4,0,4,4,0,0,0,0
1405,3.4,38.6275,27.5787,9.3,2016-09-12T05:28:51.300017Z,4,0,4,0,4,4,0,0,0,0
1406,3.2,37.6227,29.2913,5.0,2007-04-01T03:35:40.800016Z,1,0,1,0,0,0,0,0,0,0
1407,3.5,38.5423,43.6837,3.0,2007-03-21T01:12:53.489977Z,0,1,0,1,0,0,0,0,0,0
1408,4.0,37.4833,35.6881,11.8,2017-02-10T16:15:47.430032Z,1,0,1,0,0,0,0,0,0,0
1409,3.1,39.775,31.572,8.0,1999-11-16T22:36:40.800009Z,0,1,0,1,0,0,1,0,1,0
1410,3.2,39.133,29.026,4.7,2016-08-13T11:53:10.800007Z,0,1,0,1,0,0,0,0,0,0
1411,3.5,35.1586,29.6441,10.0,2007-04-01T08:35:36.169990Z,0,1,0,1,0,0,0,0,0,0
1412,3.1,36.2028,45.4749,8.5,2018-01-20T12:12:37.339978Z,0,1,0,1,0,0,1,0,1,0
1413,3.4,41.247,32.757,10.0,2000-06-09T08:56:40.010007Z,1,1,1,1,0,0,0,0,0,0
1414,3.2,37.863,32.451,5.0,2005-05-14T22:49:01.399985Z,1,1,1,1,0,0,1,0,1,0
1415,3.4,39.3001,41.1506,10.0,2006-04-15T18:51:04.689995Z,0,1,0,1,0,0,0,0,0,0
1416,3.1,40.596,30.514,5.0,2005-03-16T03:44:06.799977Z,1,0,1,0,0,0,0,1,0,1
1417,3.1,40.692,35.23,5.0,2002-12-20T10:48:20.499955Z,1,0,1,0,0,0,0,1,0,1
1418,4.3,38.6682,44.7044,3.9,2012-11-28T00:34:44.899997Z,1,0,1,0,0,0,0,0,0,0
1419,3.4,38.1882,26.5899,12.1,2010-03-21T01:58:25.640024Z,0,1,0,1,0,0,0,0,0,0
1420,3.3,37.7645,37.4341,10.8,2012-12-04T04:52:21.919959Z,0,1,0,1,0,0,0,0,0,0
1421,3.7,38.199,38.795,5.8,2002-12-23T23:01:50.070026Z,1,0,1,0,0,0,0,0,0,0
1422,3.3,41.7763,32.4665,8.0,2010-03-11T03:53:49.199996Z,0,1,0,1,0,0,0,0,0,0
1423,3.1,39.35,26.09,10.0,1996-02-26T16:16:43.099967Z,1,0,1,0,0,0,0,1,0,1
1424,3.3,37.9428,27.4847,5.8,2010-04-20T13:00:54.920017Z,1,0,1,0,0,0,0,0,0,0
1425,3.2,38.78,25.6,23.0,2003-12-24T16:46:28.799958Z,0,1,0,1,0,0,0,0,0,0
1426,3.1,40.72,30.04,10.0,1996-02-29T22:22:06.099975Z,1,1,1,1,0,0,1,1,1,1
1427,3.5,40.0094,37.8995,13.0,2010-04-16T13:44:20.350031Z,0,1,0,1,0,0,0,0,0,0
1428,3.2,38.7,30.945,1.0,2004-01-01T19:45:29.799996Z,2,0,2,0,0,0,0,0,0,0
1429,3.2,36.919,31.285,13.0,2004-01-08T04:32:06.399998Z,1,0,1,0,0,0,0,0,0,0
1430,3.2,35.3,26.58,10.0,2003-01-02T08:16:31.200038Z,1,1,1,1,0,0,1,0,1,0
1431,4.0,39.5061,39.8357,0.7,2012-11-20T17:56:29.899993Z,6,4,6,4,4,4,0,0,0,0
1432,3.3,37.06,30.28,10.0,1998-04-17T07:27:49.100026Z,0,1,0,1,0,0,0,0,0,0
1433,3.8,38.7062,27.5236,10.6,2013-01-07T11:40:45.300027Z,0,1,0,1,0,0,0,0,0,0
1434,3.4,35.456,27.14,26.6,2010-01-18T00:43:09.939965Z,1,1,1,1,0,0,0,0,0,0
1435,4.0,40.944,31.155,11.7,2001-04-01T01:18:48.180037Z,1,1,1,1,0,0,1,0,1,0
1436,3.2,37.4623,36.1453,2.0,2010-01-21T04:09:20.299965Z,1,0,1,0,0,0,0,0,0,0
1437,3.7,35.0075,33.6798,42.5,2012-12-11T20:30:10.549990Z,0,1,0,1,0,0,0,0,0,0
1438,4.5,37.496,26.9179,13.9,1996-02-03T19:48:50.599983Z,1,3,1,3,1,1,0,0,0,0
1439,3.4,39.7626,30.5479,9.7,2010-02-07T17:21:33.619993Z,0,1,0,1,0,0,0,0,0,0
1440,3.4,38.64,25.76,36.0,1998-04-11T03:08:48.699999Z,1,0,1,0,0,0,0,0,0,0
1441,3.7,37.5004,36.1936,12.0,2004-02-19T10:33:58.220001Z,4,0,4,0,0,0,0,0,0,0
1442,3.7,36.5869,27.9379,10.3,2010-09-15T04:36:18.809995Z,0,1,0,1,0,0,0,0,0,0
1443,3.5,35.301,27.1459,12.3,2012-09-05T22:46:37.320038Z,1,0,1,0,0,0,0,0,0,0
1444,3.5,38.6391,25.8905,18.1,2012-09-14T17:00:09.400033Z,1,0,1,0,0,0,0,0,0,0
1445,3.5,42.1947,26.2205,3.8,2010-08-21T02:34:59.240035Z,1,0,1,0,0,0,0,0,0,0
1446,3.7,39.36,26.22,10.0,1997-10-21T05:06:26.200021Z,1,0,1,0,0,0,0,0,0,0
1447,4.0,35.7436,25.9135,11.0,2012-09-01T07:24:58.040030Z,0,2,0,2,0,0,0,0,0,0
1448,3.6,38.2544,26.5939,17.2,2012-09-07T22:32:16.440026Z,0,1,0,1,0,0,0,0,0,0
1449,3.7,36.0504,31.2204,9.6,2012-09-06T11:06:23.899973Z,0,1,0,1,0,0,0,0,0,0
1450,3.1,38.868,26.3424,10.3,2010-10-24T10:54:23.969981Z,1,0,1,0,0,0,0,1,0,1
1451,3.6,39.53,26.06,11.0,1997-09-29T01:10:26.099960Z,0,1,0,1,0,0,0,0,0,0
1452,3.4,39.8233,33.1757,4.0,2003-12-04T22:50:59.100030Z,0,2,0,2,0,0,0,0,0,0
1453,3.5,36.9602,35.5481,19.5,2003-01-07T23:25:39.039976Z,0,2,0,2,0,0,0,0,0,0
1454,4.0,36.6326,29.8462,14.5,2010-05-26T14:22:20.070023Z,0,1,0,1,0,0,0,0,0,0
1455,3.6,39.4486,25.9369,9.9,2010-05-11T05:23:13.469975Z,0,1,0,1,0,0,0,0,0,0
1456,3.2,38.42,36.55,10.0,1997-12-06T11:02:19.000034Z,1,0,1,0,0,0,0,0,0,0
1457,3.3,39.018,38.647,10.0,2003-01-04T06:09:05.600018Z,1,0,1,0,0,0,0,0,0,0
1458,3.5,40.3861,25.7229,13.4,2010-07-18T15:40:43.550023Z,2,1,2,1,4,4,0,1,0,1
1459,3.3,38.4971,25.9622,23.4,2003-01-25T23:41:33.930009Z,1,0,1,0,0,0,0,0,0,0
1460,3.2,37.776,29.147,4.0,2003-11-15T11:49:16.400011Z,1,0,1,0,0,0,0,0,0,0
1461,4.2,42.5359,43.4432,7.3,2010-09-03T09:37:16.270037Z,1,0,1,0,0,0,0,0,0,0
1462,4.2,40.4781,26.3809,5.6,1997-10-25T00:38:41.740022Z,0,2,0,2,0,0,0,0,0,0
1463,3.8,36.2804,36.1248,10.5,2003-12-03T16:47:33.559956Z,2,2,2,2,4,4,0,0,0,0
1464,3.2,38.3396,26.4971,13.0,2003-11-28T13:22:12.180027Z,2,0,2,0,0,0,0,0,0,0
1465,3.9,38.98,26.25,8.0,1997-11-25T09:18:34.199971Z,1,1,1,1,0,0,0,0,0,0
1466,3.3,35.48,28.5,10.0,1997-11-11T01:57:04.600019Z,1,0,1,0,0,0,0,0,0,0
1467,3.1,38.0277,25.941,2.0,2010-07-11T05:35:51.200043Z,1,0,1,0,0,0,0,1,0,1
1468,3.9,38.1098,38.1923,9.1,2009-12-19T01:33:06.650003Z,0,1,0,1,0,0,0,0,0,0
1469,3.6,37.9621,29.4196,6.5,2009-07-12T23:32:57.799998Z,1,0,1,0,0,0,0,0,0,0
1470,4.2,42.4769,43.5099,7.8,2013-04-28T00:01:39.009994Z,1,1,1,1,0,0,0,0,0,0
1471,3.2,39.835,41.3594,2.0,2009-07-16T17:49:54.600035Z,1,0,1,0,0,0,0,0,0,0
1472,3.8,35.0486,27.4891,69.7,2009-07-09T21:56:04.609964Z,1,0,1,0,0,0,0,0,0,0
1473,3.2,35.88,27.22,10.0,2009-06-18T20:33:35.099997Z,0,1,0,1,0,0,0,0,0,0
1474,3.8,35.1989,27.7228,14.7,2009-07-26T10:38:39.300030Z,2,0,2,0,0,0,0,0,0,0
1475,3.1,36.1212,31.1043,28.1,2009-06-22T04:54:49.570044Z,0,1,0,1,0,0,1,0,1,0
1476,3.7,35.0219,28.3848,8.2,2009-07-01T02:43:26.090002Z,1,0,1,0,0,0,0,0,0,0
1477,3.2,40.1526,33.2223,2.0,2009-08-01T06:40:11.199967Z,0,1,0,1,0,0,0,0,0,0
1478,3.1,37.6887,38.7737,8.0,2009-08-17T04:37:02.800040Z,1,0,1,0,0,0,0,1,0,1
1479,3.2,35.5397,27.2295,44.2,2009-08-03T01:06:59.150017Z,1,0,1,0,0,0,0,0,0,0
1480,3.3,39.0732,41.761,21.9,2009-07-27T02:07:40.129996Z,1,0,1,0,0,0,0,0,0,0
1481,3.3,40.087,38.884,4.8,2013-04-28T07:19:13.499986Z,0,2,0,2,0,0,0,0,0,0
1482,3.5,39.9272,39.9722,6.3,2009-07-26T01:00:57.900035Z,0,1,0,1,0,0,0,0,0,0
1483,3.6,38.4929,30.6919,10.0,1999-02-05T14:01:51.180008Z,0,3,0,3,4,4,0,0,0,0
1484,4.6,35.5152,26.9419,50.0,1999-02-27T19:10:23.620020Z,2,2,2,2,0,0,0,0,0,0
1485,3.5,40.3261,41.4107,4.0,2004-05-09T22:28:12.440032Z,2,0,2,0,0,0,0,0,0,0
1486,3.8,40.3802,40.5438,2.4,2009-04-15T22:21:37.300001Z,1,1,1,1,0,0,0,0,0,0
1487,3.5,38.7707,26.8742,13.6,2009-04-18T19:58:20.360039Z,0,1,0,1,0,0,0,0,0,0
1488,3.8,35.1335,27.9195,11.6,2009-06-18T22:23:38.000030Z,3,0,3,0,0,0,0,0,0,0
1489,4.3,35.7877,29.452,24.9,1998-12-04T16:47:09.130014Z,1,5,1,5,4,4,0,0,0,0
1490,3.6,41.2638,44.0024,3.5,2013-06-18T14:47:41.680036Z,1,0,1,0,0,0,0,0,0,0
1491,3.8,36.908,35.546,10.0,1999-02-12T14:43:18.099983Z,1,0,1,0,0,0,0,0,0,0
1492,3.1,39.0647,29.7662,7.6,2009-05-17T10:17:47.500020Z,1,0,1,0,0,0,0,1,0,1
1493,3.5,36.9832,28.2392,3.5,2009-05-17T01:25:43.740024Z,2,0,2,0,0,0,0,0,0,0
1494,3.4,39.0179,27.9206,8.6,2013-06-10T16:36:04.210044Z,1,0,1,0,0,0,0,0,0,0
1495,3.3,39.1561,25.8922,12.6,2009-05-23T17:23:28.669973Z,0,1,0,1,0,0,0,0,0,0
1496,3.2,39.532,39.764,5.0,2004-03-04T03:42:44.299992Z,1,0,1,0,0,0,0,0,0,0
1497,3.8,40.7463,42.4298,8.8,2009-11-06T17:38:39.520031Z,0,1,0,1,0,0,0,0,0,0
1498,3.1,42.1902,26.2363,2.9,2009-10-28T10:40:42.180011Z,1,0,1,0,0,0,0,1,0,1
1499,3.2,37.2925,37.0397,7.5,2009-11-01T00:53:42.000025Z,0,1,0,1,0,0,0,0,0,0
1500,3.1,35.36,26.24,21.0,2004-03-14T21:42:46.499990Z,1,0,1,0,0,0,0,1,0,1
1501,3.6,38.97,25.5088,22.7,2002-11-26T03:15:39.659960Z,0,2,0,2,0,0,0,0,0,0
1502,3.8,38.88,26.01,8.0,1998-07-30T06:54:40.200021Z,3,0,3,0,1,1,0,0,0,0
1503,3.2,38.0097,37.9275,8.0,2009-12-21T04:46:50.599980Z,0,1,0,1,0,0,0,0,0,0
1504,3.2,37.9619,33.8775,8.0,2009-12-08T16:52:52.000031Z,0,1,0,1,0,0,0,0,0,0
1505,4.9,35.2982,27.7683,26.8,2010-01-17T20:16:05.799995Z,5,13,9,13,1,1,0,0,0,0
1506,3.8,40.395,25.9278,10.0,2013-01-11T21:56:17.330032Z,1,2,1,2,0,0,0,0,0,0
1507,3.7,38.8388,25.9622,13.5,2013-04-01T16:54:56.820035Z,3,0,3,0,0,0,0,0,0,0
1508,3.4,37.382,37.1842,9.1,2009-09-10T12:22:04.480032Z,2,0,2,0,0,0,0,0,0,0
1509,3.1,38.855,27.202,14.0,2002-11-01T07:35:33.599991Z,0,1,0,1,0,0,1,0,1,0
1510,3.1,40.2223,25.2113,5.4,2013-02-21T22:05:17.200006Z,0,1,0,1,0,0,1,0,1,0
1511,3.2,38.5301,44.2937,2.0,2009-08-30T22:57:33.300025Z,0,2,0,2,0,0,1,0,1,0
1512,3.2,40.122,34.3908,9.7,2013-03-13T18:28:12.999960Z,0,1,0,1,0,0,0,0,0,0
1513,4.1,41.061,42.5723,6.1,2013-04-28T02:48:31.139966Z,4,1,4,1,2,2,0,0,0,0
1514,3.3,39.7338,28.7117,5.0,2013-03-15T04:13:13.399998Z,0,1,0,1,0,0,0,0,0,0
1515,3.2,37.5437,35.6674,10.0,2009-10-14T18:22:27.200035Z,0,2,0,2,0,0,0,0,0,0
1516,3.6,41.0945,33.8901,8.6,2009-09-26T15:53:46.289964Z,2,0,2,0,0,0,0,0,0,0
1517,3.2,38.1,30.02,10.0,1998-09-17T21:00:58.999972Z,1,0,1,0,0,0,0,0,0,0
1518,3.5,39.1645,40.155,5.1,2009-10-06T03:20:40.909976Z,3,0,3,0,4,4,0,0,0,0
1519,3.3,38.1178,28.8932,4.5,2004-04-03T15:17:45.109994Z,1,0,1,0,0,0,0,0,0,0
1520,3.3,37.2979,36.282,6.3,2011-10-26T20:57:02.860044Z,0,1,0,1,0,0,0,0,0,0
1521,3.1,40.05,36.04,10.0,1996-12-01T19:37:37.500013Z,0,1,0,1,0,0,1,0,1,0
1522,3.2,39.52,26.37,7.0,1996-11-28T16:32:49.199967Z,0,1,0,1,0,0,0,0,0,0
1523,3.3,35.54,26.5,22.0,2003-05-30T02:30:47.699999Z,1,1,1,1,0,0,0,0,0,0
1524,3.3,38.953,29.969,8.0,2003-04-26T22:37:29.999973Z,0,1,0,1,0,0,0,0,0,0
1525,3.2,35.77,25.96,39.0,2003-05-20T16:50:03.699999Z,0,1,0,1,0,0,0,0,0,0
1526,3.3,39.3465,42.0888,23.6,2011-11-01T00:18:03.550007Z,1,0,1,0,0,0,0,0,0,0
1527,3.3,38.445,39.343,9.0,2003-04-11T17:50:11.300035Z,0,3,0,3,4,4,1,0,1,0
1528,3.2,38.14,29.98,10.0,1996-06-29T10:12:23.399968Z,0,1,0,1,0,0,0,0,0,0
1529,3.6,36.5901,25.7238,16.3,2012-02-20T12:18:27.459996Z,2,0,2,0,0,0,0,0,0,0
1530,3.1,39.467,25.058,10.0,2003-06-13T05:59:57.730016Z,1,0,1,0,0,0,0,1,0,1
1531,3.2,37.6888,25.8371,14.3,2012-02-09T02:51:03.590005Z,1,0,1,0,0,0,0,0,0,0
1532,3.5,38.7509,26.0777,11.9,2012-01-29T21:03:01.819985Z,0,1,0,1,0,0,0,0,0,0
1533,3.8,38.4454,43.9586,8.3,2011-10-26T00:48:22.940038Z,1,0,1,0,0,0,0,0,0,0
1534,4.1,38.9717,35.7729,10.0,2003-05-02T18:47:25.669970Z,0,6,0,6,0,0,0,0,0,0
1535,3.4,38.0669,30.0022,2.0,2011-11-22T08:17:58.900015Z,1,0,1,0,0,0,0,0,0,0
1536,3.5,37.27,28.18,10.0,1996-08-22T09:16:21.599987Z,0,1,0,1,0,0,0,0,0,0
1537,3.5,39.3374,39.116,6.1,2011-12-03T16:02:43.690016Z,0,1,0,1,0,0,0,0,0,0
1538,3.2,40.16,28.2,7.0,1996-09-08T21:11:42.500002Z,1,0,1,0,0,0,0,0,0,0
1539,4.0,36.1953,29.0305,43.5,2012-01-06T20:35:12.350022Z,2,0,2,0,0,0,0,0,0,0
1540,3.7,40.2074,25.3118,10.0,2011-11-16T23:06:11.609997Z,2,0,2,0,0,0,0,0,0,0
1541,4.0,36.3098,30.4815,29.7,2011-12-21T14:02:19.789991Z,0,3,0,3,1,1,0,0,0,0
1542,3.9,39.61,38.66,10.0,1996-10-12T12:13:52.699959Z,0,2,0,2,0,0,0,0,0,0
1543,3.9,38.4337,26.6443,12.0,1996-10-23T08:12:48.659986Z,1,2,1,2,1,1,0,0,0,0
1544,3.5,39.37,28.13,7.0,1996-10-20T21:52:23.899956Z,0,1,0,1,0,0,0,0,0,0
1545,3.1,38.4847,39.2862,2.0,2011-04-19T23:20:47.800005Z,1,0,1,0,0,0,0,1,0,1
1546,3.6,35.1457,27.869,19.2,2011-04-28T20:49:48.199959Z,0,1,0,1,0,0,0,0,0,0
1547,3.5,35.8149,29.8019,13.8,2011-04-15T17:40:17.539968Z,0,1,0,1,0,0,0,0,0,0
1548,3.6,39.1897,40.5846,14.4,2011-04-19T21:21:20.190008Z,2,0,2,0,0,0,0,0,0,0
1549,3.6,38.7148,30.8577,10.0,2003-03-02T01:41:15.189991Z,0,1,0,1,0,0,0,0,0,0
1550,3.1,39.99,39.397,5.0,2003-08-08T07:26:58.000042Z,1,0,1,0,0,0,0,1,0,1
1551,3.4,39.3815,29.0606,0.8,2011-05-20T01:33:51.689982Z,1,0,1,0,0,0,0,0,0,0
1552,3.4,39.0084,25.9429,11.2,2012-05-26T05:29:13.149979Z,1,0,1,0,0,0,0,0,0,0
1553,4.3,36.9285,27.5459,13.0,1996-04-29T23:42:12.090041Z,12,13,12,13,4,4,0,0,0,0
1554,4.1,38.681,40.035,9.5,2001-05-11T12:30:33.730015Z,2,1,2,1,1,1,0,0,0,0
1555,3.5,38.8542,27.1843,14.6,2010-12-29T03:00:12.139976Z,1,0,1,0,0,0,0,0,0,0
1556,3.6,37.0839,27.6472,5.0,2003-02-03T15:10:59.299995Z,2,8,2,8,4,4,0,0,0,0
1557,3.3,38.48,26.69,9.0,1997-08-22T18:44:40.199967Z,1,0,1,0,0,0,0,0,0,0
1558,3.2,39.3984,40.7715,2.0,2012-06-27T11:15:42.100043Z,0,1,0,1,0,0,0,0,0,0
1559,3.2,39.63,28.96,5.0,1997-06-19T13:20:10.999966Z,0,1,0,1,0,0,0,0,0,0
1560,3.2,35.29,26.26,13.0,2011-01-21T20:29:50.999995Z,0,1,0,1,0,0,0,0,0,0
1561,3.5,38.6618,26.3751,7.4,2011-03-18T22:56:21.609979Z,1,0,1,0,0,0,0,0,0,0
1562,3.3,40.683,32.966,1.0,2003-09-07T02:36:40.900005Z,1,0,1,0,0,0,0,0,0,0
1563,3.2,38.14,29.15,8.0,1997-06-17T09:29:40.000011Z,1,0,1,0,0,0,0,0,0,0
1564,3.4,38.8562,27.1747,16.9,2011-02-19T18:50:48.590042Z,2,0,2,0,0,0,0,0,0,0
1565,3.1,38.17,29.4829,6.0,2011-02-04T08:02:59.730028Z,1,0,1,0,0,0,0,1,0,1
1566,3.6,40.349,25.995,5.0,1997-06-23T18:40:28.979965Z,1,1,1,1,0,0,0,0,0,0
1567,3.2,38.5339,26.7115,14.0,2011-01-24T17:54:07.399961Z,0,1,0,1,0,0,0,0,0,0
1568,3.2,37.3777,36.4241,7.4,2011-02-28T06:52:03.929978Z,1,0,1,0,0,0,0,0,0,0
1569,3.8,37.6524,43.7892,19.0,2011-02-09T03:02:24.930043Z,0,2,0,2,0,0,0,0,0,0
1570,3.2,37.6444,37.4077,9.8,2011-08-27T19:48:36.829991Z,0,1,0,1,0,0,0,0,0,0
1571,4.0,41.2307,43.5447,8.1,2011-07-23T02:49:24.040012Z,0,1,0,1,0,0,0,0,0,0
1572,3.4,37.6013,26.524,5.0,2011-08-15T14:45:54.100022Z,2,0,2,0,0,0,0,0,0,0
1573,4.3,40.2928,44.7704,3.7,2011-10-14T07:30:13.449977Z,0,1,0,1,0,0,0,0,0,0
1574,3.6,38.52,26.62,9.0,1996-06-19T03:09:52.399955Z,0,1,0,1,0,0,0,0,0,0
1575,4.4,35.5219,30.1318,37.7,2011-10-12T20:51:33.939991Z,0,2,0,2,0,0,0,0,0,0
1576,3.3,40.5128,34.3587,4.3,2011-10-16T10:42:49.440043Z,0,1,0,1,0,0,0,0,0,0
1577,5.7,36.1954,35.9643,19.5,1997-01-22T17:57:22.400010Z,0,9,5,9,0,0,0,0,0,0
1578,3.2,39.1936,35.3498,8.0,2011-10-12T18:48:34.000016Z,0,1,0,1,0,0,0,0,0,0
1579,3.2,36.1604,28.489,7.7,2011-09-12T05:51:16.180039Z,0,1,0,1,0,0,0,0,0,0
1580,3.2,39.9641,41.5277,3.6,2012-03-11T13:23:07.830007Z,0,1,0,1,0,0,0,0,0,0
1581,4.5,36.8413,26.57,5.4,2011-09-10T02:22:15.809978Z,1,2,1,2,2,2,0,0,0,0
1582,3.2,38.9778,29.8845,2.0,2011-09-11T04:31:14.100010Z,1,0,1,0,0,0,0,0,0,0
1583,3.9,38.5882,30.0023,4.8,2012-03-29T10:13:33.390022Z,2,3,2,3,0,0,0,0,0,0
1584,3.2,35.72,27.48,34.0,2003-06-15T10:14:25.300000Z,0,2,0,2,0,0,1,0,1,0
1585,3.2,38.4755,33.7824,1.5,2011-05-29T05:08:25.730020Z,1,0,1,0,0,0,0,0,0,0
1586,3.2,40.5678,37.2016,6.0,2012-04-30T15:08:31.259991Z,1,0,1,0,0,0,0,0,0,0
1587,4.1,37.3205,42.5963,9.7,2011-05-29T11:02:06.340014Z,1,2,1,2,1,1,0,0,0,0
1588,3.1,37.89,30.77,5.0,1996-05-09T20:21:56.900042Z,0,1,0,1,0,0,1,0,1,0
1589,3.5,38.892,40.01,10.0,2001-06-06T15:51:47.799961Z,1,1,1,1,0,0,0,0,0,0
1590,3.8,36.981,27.4076,9.7,2011-06-24T15:14:51.320030Z,0,4,0,4,0,0,0,0,0,0
1591,3.3,37.8535,27.2948,5.8,2011-06-27T17:24:11.650005Z,0,1,0,1,0,0,0,0,0,0
1592,3.3,36.2713,41.9279,10.0,2012-04-22T23:38:04.600004Z,1,0,1,0,0,0,0,0,0,0
1593,5.1,38.69,39.92,10.0,1996-10-17T21:48:34.200025Z,0,0,3,0,1,0,0,0,0,0
1594,3.5,39.4553,39.7359,2.0,2003-07-03T17:10:37.709992Z,1,2,1,2,4,4,0,0,0,0
1595,3.4,35.2,26.05,5.0,2003-07-15T11:44:02.200015Z,0,1,0,1,0,0,0,0,0,0
1596,3.2,38.807,42.301,14.0,2004-08-21T17:15:04.400006Z,1,1,1,1,0,0,1,0,1,0
1597,3.5,38.7526,25.5019,9.7,2008-03-16T11:13:17.919956Z,1,1,1,1,0,0,0,0,0,0
1598,3.5,38.923,39.903,10.0,1999-08-23T15:05:15.499968Z,0,1,0,1,0,0,0,0,0,0
1599,3.2,37.509,35.571,9.0,2008-04-14T23:50:44.799994Z,1,0,1,0,0,0,0,0,0,0
1600,3.3,35.1178,31.5194,13.7,2008-04-23T02:03:05.750032Z,0,1,0,1,0,0,0,0,0,0
1601,3.8,39.1416,29.0423,9.0,2014-09-28T08:39:47.010009Z,1,0,1,0,0,0,0,0,0,0
1602,3.9,35.7884,30.2103,25.5,2014-09-13T04:23:07.840035Z,2,0,2,0,0,0,0,0,0,0
1603,3.3,35.4845,27.3973,10.5,2008-04-05T20:09:13.830021Z,0,2,0,2,0,0,0,0,0,0
1604,4.4,35.9888,27.0393,12.3,2014-10-02T12:06:28.249976Z,0,3,0,3,2,2,0,0,0,0
1605,3.5,40.522,28.178,7.0,1999-08-23T20:02:01.800037Z,1,0,1,0,0,0,0,0,0,0
1606,3.8,39.504,38.01,8.0,1999-10-03T03:55:33.299995Z,1,1,1,1,0,0,0,0,0,0
1607,3.7,35.5364,26.5204,19.8,2015-01-10T22:22:25.560019Z,0,1,0,1,0,0,0,0,0,0
1608,4.5,38.4734,43.2224,13.7,2004-09-26T21:03:14.539973Z,2,1,2,1,1,1,0,0,0,0
1609,3.2,35.8337,26.9668,7.0,2008-02-07T00:23:49.320039Z,1,1,1,1,0,0,1,0,1,0
1610,3.9,38.3045,38.8019,12.3,2015-01-05T06:46:25.849977Z,0,2,0,2,0,0,0,0,0,0
1611,3.4,39.3215,27.0527,6.2,2015-01-06T21:01:30.700041Z,0,1,0,1,0,0,0,0,0,0
1612,3.9,42.5377,43.3966,10.0,2008-02-17T23:54:38.429998Z,1,0,1,0,0,0,0,0,0,0
1613,3.8,35.1812,26.5343,69.6,2008-01-15T23:42:46.340036Z,0,4,0,4,4,4,1,0,1,0
1614,3.4,39.9206,40.1945,5.0,2004-09-18T23:16:40.769962Z,1,1,1,1,0,0,0,0,0,0
1615,3.8,43.5916,45.5554,31.0,2015-01-22T23:19:26.770018Z,0,1,0,1,0,0,0,0,0,0
1616,3.5,35.1089,33.8566,54.8,2008-03-13T11:04:04.330010Z,1,0,1,0,0,0,0,0,0,0
1617,3.5,36.9569,28.2669,11.3,2015-01-13T22:45:51.410018Z,1,0,1,0,0,0,0,0,0,0
1618,3.5,35.9975,28.9899,11.4,2008-02-12T07:47:16.040025Z,0,1,0,1,0,0,0,0,0,0
1619,3.8,35.4804,27.3106,14.3,2015-01-13T22:48:42.520033Z,1,0,1,0,0,0,0,0,0,0
1620,3.9,38.9064,41.3055,0.9,2008-06-29T15:37:04.620030Z,2,1,2,1,0,0,0,0,0,0
1621,4.0,39.8206,41.8294,1.3,2008-06-27T10:50:07.089992Z,0,1,0,1,0,0,0,0,0,0
1622,3.3,36.1355,25.4437,15.0,2008-07-03T12:08:41.650027Z,0,1,0,1,0,0,0,0,0,0
1623,3.5,38.865,35.375,10.0,2002-08-10T19:07:38.650023Z,1,0,1,0,0,0,0,0,0,0
1624,3.2,37.5088,35.6846,8.1,2008-07-23T16:28:40.799967Z,1,0,1,0,0,0,0,0,0,0
1625,3.2,35.158,35.844,0.0,2008-08-10T07:20:03.200038Z,1,0,1,0,0,0,0,0,0,0
1626,3.2,38.7141,39.9746,3.3,2014-04-20T20:42:03.870029Z,0,1,0,1,0,0,0,0,0,0
1627,3.3,39.15,25.59,40.0,2002-08-05T22:32:05.600023Z,1,1,1,1,0,0,0,0,0,0
1628,3.3,40.213,34.147,6.5,2014-05-19T00:16:22.200034Z,1,0,1,0,0,0,0,0,0,0
1629,3.5,37.6368,44.0078,10.0,2008-08-01T15:16:24.219988Z,1,1,1,1,0,0,0,0,0,0
1630,3.5,39.9121,41.0464,6.4,2008-05-06T00:47:41.280025Z,0,1,0,1,0,0,0,0,0,0
1631,4.7,38.587,39.854,38.5,2001-09-02T21:42:29.709968Z,0,1,0,1,0,0,0,0,0,0
1632,3.1,38.863,44.64,5.0,2008-05-10T01:16:36.399993Z,0,1,0,1,0,0,1,0,1,0
1633,3.1,35.16,27.2,23.0,2008-05-21T17:32:56.700034Z,1,0,1,0,0,0,0,1,0,1
1634,3.1,36.6127,26.8523,22.1,2008-05-20T02:59:59.339985Z,1,0,1,0,0,0,0,1,0,1
1635,3.3,35.08,26.83,5.0,2008-04-28T02:17:49.199967Z,0,1,0,1,0,0,0,0,0,0
1636,3.1,35.49,26.76,30.0,2008-04-18T01:08:09.099979Z,0,1,0,1,0,0,1,0,1,0
