,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
202,-999.0,-999.0,0,0,203,1.508,0.43999999999999995,-999.0,37.51167,-118.83967,3.84,1,1,0,0,2004-01-13T01:14:27.419995Z,inf,-999.0
203,-999.0,-999.0,0,0,204,7.0729999999999995,-999.0,0.06000000000000005,35.96167,-120.51133,3.46,0,0,1,1,1998-09-16T16:09:29.869980Z,-999.0,inf
204,-999.0,-999.0,0,0,205,-0.184,0.25,-999.0,39.40733,-120.213,3.65,1,1,0,0,2004-06-12T14:49:41.809982Z,inf,-999.0
205,-999.0,-999.0,0,0,206,3.298,0.3999999999999999,-999.0,40.56133,-124.81267,3.8,1,1,0,0,1988-06-28T00:59:12.449963Z,inf,-999.0
206,-999.0,-999.0,4,4,207,5.519,0.10000000000000009,-999.0,37.03417,-118.32083,3.6,4,4,0,0,1990-10-19T12:28:17.070014Z,3.5970477995312904,-999.0
207,-999.0,-999.0,0,0,208,2.825,0.10000000000000009,-999.0,37.60583,-118.87583000000001,3.5,2,2,0,0,1989-02-27T19:03:09.110015Z,222.77514832230753,-999.0
208,-999.0,-999.0,0,0,209,9.152999999999999,0.20000000000000018,0.0,37.85767,-122.24516000000001,3.6,1,1,1,1,2006-12-23T06:49:57.280021Z,inf,inf
209,-999.0,-999.0,0,0,210,2.597,0.0,-999.0,38.221,-118.75383000000001,3.4,1,1,0,0,1991-11-03T22:21:29.339966Z,inf,-999.0
210,-999.0,-999.0,0,0,211,7.039,0.10000000000000009,-999.0,37.55017,-118.77717,3.5,2,2,0,0,1989-01-09T08:03:25.850044Z,0.16559578675513864,-999.0
211,-999.0,-999.0,0,0,212,5.956,-999.0,0.10000000000000009,37.634,-118.92033,3.5,0,0,1,1,1991-11-25T01:39:50.930028Z,-999.0,inf
212,-999.0,-999.0,0,0,213,2.58,-999.0,0.10000000000000009,38.80917,-122.79983999999999,3.5,0,0,1,1,1988-05-30T08:24:31.370035Z,-999.0,inf
213,-999.0,-999.0,0,0,214,8.347000000000001,1.5000000000000004,-999.0,35.91767,-120.46467,4.9,1,1,0,0,1994-12-20T10:27:47.179950Z,inf,-999.0
214,-999.0,-999.0,0,0,215,5.52,0.10000000000000009,-999.0,37.56583,-118.84966999999999,3.5,1,1,0,0,1991-02-01T05:23:16.019981Z,inf,-999.0
215,-999.0,-999.0,0,0,216,9.81,0.20000000000000018,-999.0,37.3795,-122.2635,3.6,1,1,0,0,1988-11-14T19:21:47.340029Z,inf,-999.0
216,-999.0,-999.0,1,1,217,-0.86,0.7000000000000002,1.0,39.20317,-119.78983000000001,4.8,2,2,4,4,1991-01-02T23:16:37.199996Z,19.961002183556232,21.990090552311248
217,-999.0,-999.0,0,0,218,7.9670000000000005,-999.0,0.1200000000000001,36.56333,-121.07467,3.52,0,0,1,1,2013-01-15T15:14:30.960031Z,-999.0,inf
218,-999.0,-999.0,0,0,219,4.127,0.20000000000000018,-999.0,40.42633,-124.96967,3.6,1,1,0,0,1991-06-07T13:04:56.530012Z,inf,-999.0
219,-999.0,-999.0,0,0,220,23.916999999999998,0.39999999999999947,0.6999999999999997,40.474000000000004,-124.27933999999999,4.1,1,1,1,1,1988-04-19T08:44:14.339981Z,inf,inf
220,-999.0,-999.0,0,0,221,22.516,0.10000000000000009,-999.0,40.3565,-124.694,3.5,1,1,0,0,1985-04-06T16:38:55.139996Z,inf,-999.0
221,-999.0,-999.0,0,0,222,6.2,-999.0,0.3999999999999999,36.87767,-121.61417,4.0,0,0,2,2,2017-03-31T10:55:53.700012Z,-999.0,9.692042047616464
222,-999.0,-999.0,0,0,223,3.4610000000000003,-999.0,0.98,38.78233,-122.76683,4.37,0,0,1,1,2000-12-08T07:41:11.460017Z,-999.0,inf
223,-999.0,-999.0,0,0,224,1.98,0.06000000000000005,-999.0,37.46433,-118.82117,3.45,1,1,0,0,2017-08-14T08:08:21.079965Z,inf,-999.0
224,-999.0,-999.0,0,0,225,4.408,-999.0,0.13999999999999968,37.40517,-118.52133,3.53,0,0,1,1,2008-04-28T01:24:18.679995Z,-999.0,inf
225,-999.0,-999.0,0,0,226,0.7340000000000001,-999.0,0.5099999999999998,38.70933,-119.65066999999999,3.9,0,0,1,1,1996-03-09T01:19:06.979985Z,-999.0,inf
226,-999.0,-999.0,0,0,227,7.494,0.6099999999999999,-999.0,35.475,-118.53033,4.0,1,1,0,0,2014-04-19T12:15:12.990019Z,inf,-999.0
227,-999.0,-999.0,0,0,228,5.155,-999.0,0.20999999999999996,35.303670000000004,-118.46799999999999,3.6,0,0,1,1,2014-02-20T00:34:41.229981Z,-999.0,inf
228,-999.0,-999.0,0,0,229,2.7460000000000004,0.009999999999999787,-999.0,38.76883,-119.69717,3.4,1,1,0,0,1996-06-02T07:51:57.699964Z,inf,-999.0
229,-999.0,-999.0,0,0,230,5.776,-999.0,0.41999999999999993,37.63317,-118.91016,3.81,0,0,1,1,1993-12-31T21:29:12.200031Z,-999.0,inf
