,c_type,c_type60,depth0,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0
40,-1,-1,10.0,38.711,43.007,5.1,1,1,0,0,0,0,0,0,2000-11-15T18:32:11.400035Z
41,1,1,42.4,35.8479,29.6646,5.8,26,31,8,8,0,0,0,0,2005-01-23T22:36:07.390001Z
42,-1,-1,9.0,37.137,37.306999999999995,5.0,1,2,2,1,0,0,0,0,2002-08-23T04:10:34.420022Z
43,1,1,7.1,40.41,25.8484,5.1,4,4,3,3,0,0,0,0,2004-06-15T12:02:37.570016Z
44,-1,-1,5.0,39.7794,43.9676,5.1,2,2,1,1,0,0,0,0,2004-07-01T22:30:08.030021Z
45,0,0,19.5,36.1954,35.9643,5.7,8,10,4,4,0,0,0,0,1997-01-22T17:57:22.400000Z
46,-1,-1,15.0,39.68,39.78,5.1,1,1,0,0,0,0,0,0,1997-01-11T14:40:17.999964Z
47,1,-1,16.9,38.0891,30.0481,5.2,2,3,0,0,0,0,0,0,1998-04-04T16:16:50.030034Z
48,1,1,10.4,41.9627,42.66,5.3,12,12,11,11,0,0,0,0,2011-01-19T09:17:49.539984Z
49,-1,-1,14.2,40.4132,26.2962,5.3,2,2,1,1,0,0,0,0,2010-11-03T02:51:27.470020Z
50,1,1,10.6,37.666,30.6386,4.9,6,6,6,6,0,0,0,0,2014-08-24T19:43:31.020033Z
51,1,1,17.1,35.0286,32.3821,5.9,6,10,8,5,0,0,0,0,1995-02-23T21:03:04.359974Z
52,2,1,9.2,43.2283,41.6351,5.1,4,4,2,2,0,1,1,0,2013-05-28T00:09:53.350020Z
53,1,1,9.7,39.0296,41.4275,5.0,3,3,3,3,1,1,1,1,2013-09-17T20:40:51.670049Z
54,1,1,19.9,37.876999999999995,29.364,5.4,11,16,3,3,0,0,0,0,2000-04-21T12:23:09.019965Z
55,1,1,11.9,39.3756,38.1692,5.4,3,3,0,0,0,0,0,0,1999-04-06T00:08:25.760031Z
56,-1,-1,10.0,40.2503,33.2121,4.9,2,2,2,2,0,0,0,0,2008-01-31T00:01:22.839965Z
57,1,1,37.9,36.9312,35.2796,6.2,21,31,5,5,0,0,0,0,1998-06-27T13:55:55.919965Z
58,2,1,10.0,37.193000000000005,36.225,5.4,3,6,1,0,0,0,0,0,2001-06-25T13:28:47.580035Z
59,1,1,25.7,40.829,27.8033,5.2,8,10,2,2,0,0,0,0,1995-04-13T04:08:03.969973Z
60,1,1,16.1,37.8147,29.3865,5.1,8,8,5,5,0,0,0,0,1995-08-18T00:52:27.259966Z
61,1,1,13.8,38.8442,25.7875,6.0,77,98,6,5,0,0,0,0,1997-11-14T21:38:52.620027Z
62,1,1,12.8,38.0698,28.9836,5.2,24,25,6,6,1,1,0,0,1997-01-21T20:47:48.260004Z
63,-1,-1,5.0,38.147,42.972,5.1,2,2,1,1,0,0,0,0,2000-11-15T15:17:24.100020Z
64,1,1,48.4,38.407,42.953,5.6,24,25,4,4,0,0,0,0,2000-11-15T15:05:36.620021Z
65,-1,-1,5.0,38.522,42.823,5.1,1,1,0,0,0,0,0,0,2000-11-21T02:57:41.500017Z
66,1,1,10.0,38.402,31.325,6.0,91,95,0,0,0,0,0,0,2000-12-15T16:44:46.640001Z
67,1,1,14.0,37.8138,26.8666,5.4,20,20,5,5,0,0,0,0,1996-04-02T07:59:25.749968Z
68,0,2,16.5,40.7182,35.2232,5.8,124,156,25,20,0,0,0,0,1996-08-14T01:55:05.690033Z
69,1,1,2.8,37.898,29.03,5.0,15,16,12,12,2,2,1,1,2000-10-04T02:33:56.539983Z
70,1,1,18.7,38.0378,30.1132,6.2,332,396,12,9,26,26,3,3,1995-10-01T15:57:16.530012Z
71,1,-1,22.5,39.806,41.64,5.4,1,2,1,0,1,1,1,1,2001-07-10T21:42:07.630014Z
72,5,5,6.0,38.9876,42.3118,4.9,25,27,18,16,3,3,2,2,2011-02-22T09:08:17.200029Z
73,1,1,12.8,37.2973,43.8663,5.2,10,12,9,7,0,0,0,0,2011-10-27T08:04:22.859964Z
74,1,1,10.2,42.5267,42.9856,4.9,10,10,8,8,0,0,0,0,2011-08-18T11:57:42.439964Z
75,1,1,12.2,40.8244,27.7474,5.1,9,11,6,6,0,0,0,0,2011-07-25T17:57:22.619985Z
76,1,1,9.9,38.5459,39.6111,5.3,24,32,13,9,0,0,0,0,2011-06-23T07:34:45.640052Z
77,2,2,27.0,35.7829,25.7086,4.9,3,3,2,2,0,0,0,0,2011-09-15T08:42:22.019981Z
78,1,1,13.7,39.5854,39.7483,5.0,6,7,4,3,0,0,0,0,2009-07-30T07:37:52.839982Z
79,1,1,39.5,35.3441,28.4806,5.7,31,36,6,6,4,4,2,2,2009-06-19T14:05:00.549972Z
80,1,1,12.3,37.6459,26.8739,5.1,8,12,6,4,0,0,0,0,2009-06-20T08:28:20.999971Z
81,1,1,15.7,37.9384,28.8307,4.9,8,8,7,7,6,6,6,6,2009-12-04T06:02:21.199978Z
82,2,2,12.2,38.7884,40.044000000000004,6.0,131,154,13,13,2,2,1,1,2010-03-08T02:32:35.039983Z
83,2,2,16.8,42.5066,43.5153,6.0,83,119,62,51,6,6,6,6,2009-09-07T22:49:29.880015Z
84,2,2,6.8,38.9013,26.2778,5.1,17,18,13,12,0,0,0,0,2014-12-06T01:45:06.799970Z
85,1,1,14.3,40.7005,36.687,5.0,4,4,3,3,1,1,1,1,2015-10-09T14:39:17.540002Z
86,-1,-1,7.9,37.1622,30.0352,4.9,1,2,1,0,0,0,0,0,2015-02-16T11:52:45.470029Z
87,1,1,22.6,35.1952,26.8373,6.0,134,157,26,26,0,0,0,0,2015-04-16T18:07:43.609958Z
88,1,1,4.6,40.3122,25.8299,5.1,6,7,5,5,0,0,0,0,2013-07-30T05:33:08.610018Z
89,1,1,59.5,36.0497,31.3184,5.9,7,11,1,0,0,0,0,0,2013-12-28T15:21:06.050043Z
90,1,1,11.1,37.5866,38.5242,5.1,7,9,4,3,0,0,0,0,2018-04-24T00:34:30.950032Z
91,1,1,51.5,36.1551,31.1298,5.3,7,7,4,4,0,0,0,0,2018-09-12T06:21:47.960005Z
92,2,2,11.5,37.1068,28.6051,5.2,15,21,7,6,5,5,3,3,2017-11-24T21:49:16.019965Z
93,1,1,10.2,36.9674,27.4232,6.6,533,627,13,12,1,1,0,0,2017-07-20T22:31:11.640036Z
94,1,1,9.7,38.8846,26.344,6.3,190,261,7,7,0,0,0,0,2017-06-12T12:28:38.659980Z
95,5,5,7.4,38.9187,27.7401,4.9,30,31,27,26,0,0,0,0,2016-09-12T08:26:05.130017Z
96,1,1,12.4,39.5842,34.3595,5.0,4,4,3,3,0,0,0,0,2016-01-10T17:40:49.770019Z
97,1,1,8.2,40.2763,25.3698,6.8,138,177,3,2,0,0,0,0,2014-05-24T09:25:03.189966Z
98,1,1,10.0,38.8446,37.8071,5.1,20,21,15,14,0,0,0,0,2015-11-29T00:28:11.600028Z
99,1,1,3.5,39.2573,40.2482,5.4,18,24,10,10,1,1,0,0,2015-12-02T23:27:08.529985Z
100,1,1,12.1,37.6186,38.4323,5.6,67,77,22,21,0,0,0,0,2017-03-02T11:07:27.210000Z
101,1,1,13.2,37.1155,28.6573,5.0,7,9,8,6,0,0,0,0,2017-04-13T16:22:16.779972Z
102,5,5,12.3,38.7554,27.8475,5.2,52,58,31,27,0,0,0,0,2017-05-27T15:53:24.450030Z
103,1,1,11.5,38.6613,27.6067,5.0,25,26,18,17,10,10,10,10,2017-04-21T14:12:21.649964Z
104,4,4,11.9,39.5116,26.1518,5.3,152,164,61,59,59,59,30,30,2017-02-07T02:24:04.189967Z
105,5,5,18.5,36.0558,25.0866,5.4,60,65,18,16,16,16,8,8,2012-01-27T01:33:24.309996Z
106,1,1,7.2,39.6655,38.6722,5.5,62,66,12,12,0,0,0,0,2011-09-22T03:22:36.979996Z
107,1,1,11.7,39.1277,29.0701,5.8,638,738,34,31,2,2,0,0,2011-05-19T20:15:25.089957Z
108,1,1,16.6,36.9935,28.4128,5.0,15,15,7,7,0,0,0,0,2013-05-16T03:02:04.069967Z
109,1,1,12.9,36.6124,43.4167,5.2,7,7,3,3,0,0,0,0,2013-03-11T14:57:08.520021Z
110,2,2,12.9,42.4407,41.0577,5.7,80,99,15,10,0,0,0,0,2012-12-23T13:31:40.319985Z
111,1,1,11.1,39.6681,25.5372,5.7,104,115,11,11,0,0,0,0,2013-01-08T14:16:09.590017Z
112,1,1,11.3,37.2159,42.4833,5.2,21,21,13,13,0,0,0,0,2012-06-14T05:52:53.659987Z
113,5,5,10.9,39.139,29.0914,5.2,107,125,56,49,104,104,51,51,2012-05-03T15:20:27.540012Z
114,1,1,7.7,40.8459,27.9342,5.0,5,5,3,3,0,0,0,0,2012-06-07T20:54:26.929980Z
115,4,4,10.2,37.3003,37.0949,5.0,77,85,71,65,4,4,4,4,2012-09-19T09:17:48.379983Z
116,1,1,32.0,36.3847,28.9676,6.0,69,83,6,6,0,0,0,0,2012-06-10T12:44:16.359963Z
117,1,1,7.6,38.7294,43.4465,7.2,2604,3850,12,12,0,0,0,0,2011-10-23T10:41:22.009980Z
118,2,2,5.0,40.4376,37.3984,5.0,3,3,2,2,1,1,1,1,2005-05-12T09:25:39.139972Z
119,1,1,25.5,36.9365,28.3626,5.3,19,23,5,5,0,0,0,0,2004-12-20T23:02:14.980020Z
120,4,3,9.4,39.3279,40.9105,5.8,86,130,15,11,22,22,2,2,2005-03-14T01:55:56.680030Z
121,1,1,22.0,37.5735,43.6831,5.9,65,79,4,3,1,1,1,1,2005-01-25T16:44:12.179968Z
122,5,5,15.7,39.4128,33.0975,5.3,175,196,56,50,0,0,0,0,2005-07-30T21:45:02.069965Z
123,1,1,11.3,38.2466,26.8895,5.7,45,48,7,7,0,0,0,0,2003-04-10T00:40:15.949982Z
124,1,1,7.4,38.3403,39.2527,5.6,39,44,8,8,1,1,0,0,2004-08-11T15:48:25.020030Z
125,4,4,10.0,36.8365,27.7679,5.5,125,221,31,15,55,55,14,14,2004-08-04T03:01:05.920001Z
126,2,1,16.3,40.7968,29.9952,7.5,802,2930,9,3,40,40,0,0,1999-08-17T00:01:40.630001Z
127,1,1,12.9,38.2716,38.9762,5.6,13,25,8,6,0,0,0,0,2003-07-13T01:48:22.270032Z
128,2,2,10.0,39.931,40.8818,5.6,241,279,37,34,0,0,0,0,2004-03-25T19:30:47.790004Z
129,1,1,17.1,40.4502,26.0413,5.8,59,64,12,12,1,1,1,1,2003-07-06T19:10:27.989972Z
130,5,5,21.3,38.0566,28.9132,5.5,72,83,10,10,25,25,4,4,2003-07-26T08:36:50.869957Z
131,1,1,10.0,38.9987,40.4637,6.4,547,650,4,3,0,0,0,0,2003-05-01T00:27:04.729972Z
132,1,1,10.0,39.4794,39.8481,6.1,128,159,2,2,0,0,0,0,2003-01-27T05:26:23.110014Z
133,1,1,15.5,39.1323,29.0536,5.1,42,65,32,22,1,1,1,1,2009-02-17T05:28:21.570034Z
134,1,1,52.1,35.6628,26.3454,5.1,3,6,2,1,0,0,0,0,2009-01-13T06:12:45.249983Z
135,1,1,8.0,40.3781,25.7925,5.1,22,25,12,9,1,1,1,1,2008-12-28T22:58:59.439972Z
136,1,-1,2.0,38.8894,35.5287,4.9,1,3,2,1,0,0,0,0,2008-11-12T14:03:17.419995Z
137,1,1,64.9,35.9232,27.804000000000002,6.4,41,110,1,1,0,0,0,0,2008-07-15T03:26:36.550000Z
138,2,2,7.7,37.0025,29.2143,4.9,79,111,66,46,76,83,56,52,2008-06-10T11:47:31.420033Z
139,1,1,14.1,40.4758,29.0356,4.9,3,3,1,1,0,0,0,0,2006-10-24T14:00:22.740013Z
140,1,1,1.7,40.2478,28.0145,4.9,11,11,2,2,0,0,0,0,2006-10-20T18:15:24.979996Z
141,1,1,9.1,38.0911,28.7981,4.9,10,10,7,7,0,0,0,0,2007-01-23T21:21:58.709987Z
142,3,3,10.0,38.1139,26.728,5.8,580,685,41,36,206,206,31,31,2005-10-20T21:40:02.090029Z
143,1,1,12.0,35.1106,27.0654,5.7,22,30,6,6,1,1,1,1,2007-09-23T00:54:29.480033Z
144,1,1,7.4,39.2683,41.138999999999996,5.3,5,5,0,0,0,0,0,0,2007-08-25T22:05:49.369999Z
145,2,2,10.8,39.4392,33.109,5.6,174,242,11,8,96,96,5,5,2007-12-26T23:47:11.430019Z
146,0,0,13.1,38.7732,25.7058,5.2,12,13,8,7,0,0,0,0,2007-11-09T01:43:05.130020Z
147,2,2,36.9,36.9158,29.3274,5.1,38,52,29,26,0,0,0,0,2007-10-29T09:23:19.289986Z
148,1,1,8.8,39.5999,42.8945,5.2,21,22,11,11,0,0,0,0,2007-01-21T07:38:59.130037Z
149,2,2,4.8,38.3401,39.3354,5.6,119,131,8,7,11,11,5,5,2007-02-21T11:05:28.580036Z
150,5,5,18.6,37.9402,30.9643,5.0,34,37,29,28,53,53,33,33,2007-04-10T22:00:36.809966Z
