,c_type,c_type60,depth0,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0
711,1,1,49.4,36.095,139.890166666667,4.5,1,1,0,0,3,3,3,3,1998-07-15T07:09:46.409962Z
712,-1,-1,14.83,34.7843333333333,135.4205,4.5,0,0,0,0,0,0,0,0,1995-01-17T06:42:48.050002Z
713,-1,-1,8.04,36.2333333333333,139.445,4.5,0,0,0,0,0,0,0,0,1993-12-31T15:31:16.099973Z
714,-1,-1,7.89,34.9495,139.195166666667,4.5,0,0,0,0,0,0,0,0,2006-04-21T03:20:21.309972Z
715,-1,-1,6.3,35.0748333333333,139.107,4.5,0,0,0,0,0,0,0,0,2006-04-30T13:10:36.249965Z
716,-1,-1,14.77,42.84,141.89,4.5,0,0,0,0,0,0,0,0,1993-01-28T00:25:05.600001Z
717,-1,-1,1.39,35.0383333333333,135.541666666667,4.5,0,0,0,0,0,0,0,0,1991-11-02T08:53:27.700015Z
718,-1,-1,5.43,36.4916666666667,140.576666666667,4.5,0,0,0,0,0,0,0,0,1994-09-06T19:00:03.399948Z
719,-1,-1,5.76,36.098333333333294,139.88333333333298,4.5,0,0,0,0,0,0,0,0,1992-04-23T01:21:03.400014Z
720,-1,-1,1.03,37.2333333333333,138.59,4.5,0,0,0,0,0,0,0,0,1990-12-07T20:42:46.900001Z
721,-1,-1,47.54,33.9433333333333,134.53966666666702,4.5,0,0,0,0,0,0,0,0,2001-01-25T19:45:26.770028Z
722,-1,-1,11.16,33.746166666666696,130.170166666667,4.5,0,0,0,0,0,0,0,0,2005-03-20T20:38:16.429984Z
723,-1,-1,13.24,33.9055,134.494166666667,4.5,0,0,0,0,0,0,0,0,2001-02-08T14:11:58.500029Z
724,-1,-1,3.96,35.1566666666667,136.51,4.5,0,0,0,0,0,0,0,0,1990-04-13T13:01:41.999987Z
725,-1,-1,5.53,36.4683333333333,140.586666666667,4.5,0,0,0,0,0,0,0,0,1990-01-01T18:03:13.299957Z
726,-1,-1,54.23,35.7388333333333,140.749833333333,4.5,0,0,0,0,0,0,0,0,1996-08-21T17:02:41.170020Z
727,2,2,1.19,37.2183333333333,138.56,4.5,7,7,6,6,0,0,0,0,1991-02-22T21:27:32.699988Z
728,-1,-1,0.95,41.5233333333333,141.335,4.5,1,1,0,0,0,0,0,0,1992-01-07T20:10:29.999996Z
729,-1,-1,49.5,42.1988333333333,142.971666666667,4.5,0,0,0,0,0,0,0,0,2004-12-19T06:32:23.959995Z
730,-1,-1,2.81,44.695,141.996666666667,4.5,0,0,0,0,0,0,0,0,1994-09-22T13:37:19.800018Z
731,-1,-1,54.3,33.7706666666667,135.162666666667,4.5,2,2,2,2,0,0,0,0,1995-09-09T00:39:05.439974Z
732,-1,-1,68.49,38.774,141.87866666666702,4.5,0,0,0,0,0,0,0,0,2005-12-08T13:05:35.039972Z
733,-1,-1,17.32,35.5,139.0715,4.5,1,1,1,1,0,0,0,0,2001-02-02T08:10:06.140037Z
734,-1,-1,7.97,37.2946666666667,136.751833333333,4.5,0,0,0,0,0,0,0,0,2007-03-25T10:11:27.000032Z
735,-1,-1,11.71,33.680833333333304,130.293666666667,4.5,0,0,0,0,0,0,0,0,2005-04-20T06:44:52.330015Z
736,-1,-1,7.68,35.3613333333333,133.309,4.5,0,0,0,0,0,0,0,0,2000-10-06T14:52:46.930019Z
737,-1,-1,9.51,37.1345,139.844333333333,4.5,1,1,1,1,0,0,0,0,2009-11-21T15:39:39.539980Z
738,-1,-1,42.95,38.9111666666667,142.117666666667,4.5,0,0,0,0,0,0,0,0,2002-11-03T12:39:36.480029Z
739,-1,-1,10.3,39.1641666666667,140.860166666667,4.5,0,0,0,0,0,0,0,0,2008-06-15T03:29:20.760033Z
740,-1,-1,67.19,35.813666666666705,140.092333333333,4.5,0,0,0,0,1,1,0,0,2009-09-04T11:30:32.189985Z
741,-1,-1,13.36,33.825,132.307166666667,4.5,0,0,0,0,0,0,0,0,2010-02-21T11:49:44.870013Z
742,-1,-1,58.72,42.4855,143.807833333333,4.5,2,2,2,2,0,0,0,0,2003-09-26T05:25:14.640018Z
743,-1,-1,5.99,34.961999999999996,139.18,4.5,0,0,0,0,0,0,0,0,1998-04-21T19:27:51.570029Z
744,1,1,10.82,35.7583333333333,137.108,4.5,2,2,2,2,1,1,1,1,2004-07-27T00:54:56.649972Z
745,2,2,11.73,38.202833333333295,141.149166666667,4.5,4,4,4,4,0,0,0,0,2007-04-05T20:39:40.880018Z
746,-1,-1,46.85,34.0346666666667,132.729333333333,4.5,0,0,0,0,0,0,0,0,2001-03-25T19:19:11.780030Z
747,-1,-1,29.82,35.0018333333333,138.103166666667,4.5,0,0,0,0,0,0,0,0,2001-06-03T11:33:43.179957Z
748,-1,-1,8.3,43.426,143.839666666667,4.5,1,1,1,1,0,0,0,0,2003-10-18T18:32:02.170001Z
749,-1,-1,12.3,39.0395,140.863833333333,4.5,0,0,0,0,0,0,0,0,2008-06-18T16:55:01.120001Z
750,-1,-1,48.44,43.0936666666667,145.5505,4.5,0,0,0,0,0,0,0,0,2005-12-29T00:41:52.520037Z
751,-1,-1,48.42,35.8575,140.599166666667,4.5,0,0,0,0,0,0,0,0,2007-07-03T23:31:14.140049Z
752,1,1,12.13,37.2543333333333,138.6015,4.5,5,5,3,3,0,0,0,0,2001-01-02T19:53:22.230012Z
753,-1,-1,9.95,36.35,140.556666666667,4.5,0,0,0,0,0,0,0,0,1990-10-24T20:27:10.499981Z
754,-1,-1,13.85,37.277,138.848833333333,4.5,0,0,0,0,0,0,0,0,2004-10-23T18:14:19.230031Z
755,-1,-1,11.95,38.1995,141.1475,4.5,0,0,0,0,0,0,0,0,2007-04-12T22:50:26.129972Z
756,-1,-1,12.26,35.256333333333295,133.3765,4.5,0,0,0,0,0,0,0,0,1997-09-04T05:12:33.989969Z
757,-1,-1,5.95,36.1416666666667,139.86666666666702,4.5,1,1,1,1,0,0,0,0,1990-03-03T00:07:30.800029Z
758,-1,-1,1.04,34.0333333333333,135.31,4.5,0,0,0,0,0,0,0,0,1993-01-18T18:37:07.499998Z
759,1,1,35.12,35.876833333333295,140.48,4.5,3,3,2,2,0,0,0,0,2010-09-22T05:31:52.949967Z
760,-1,-1,9.36,38.8871666666667,140.647333333333,4.5,0,0,0,0,0,0,0,0,1996-08-11T05:39:45.430014Z
761,-1,-1,0.1,36.9766666666667,138.58,4.5,1,1,1,1,0,0,0,0,1992-12-27T11:17:10.500036Z
762,1,1,11.67,37.2703333333333,138.612,4.5,5,5,4,4,0,0,0,0,2000-03-19T12:49:16.740018Z
763,-1,-1,5.9,36.0866666666667,139.916666666667,4.5,0,0,0,0,0,0,0,0,1991-10-19T08:31:16.900002Z
764,-1,-1,6.2,31.895,131.265,4.5,0,0,0,0,0,0,0,0,1992-08-16T11:29:11.900026Z
765,-1,-1,5.82,33.86,135.465,4.5,0,0,0,0,0,0,0,0,1994-01-31T20:10:07.399998Z
766,2,2,6.64,35.9395,136.349333333333,4.5,4,4,3,3,0,0,0,0,2007-12-21T14:22:54.499981Z
767,-1,-1,11.5,34.6606666666667,135.1155,4.5,0,0,0,0,0,0,0,0,1995-01-17T05:49:48.810034Z
768,-1,-1,6.45,43.366666666666696,146.031666666667,4.5,0,0,0,0,0,0,0,0,1990-01-03T01:26:39.799969Z
769,-1,-1,0.0,42.271666666666704,139.721666666667,4.5,0,0,0,0,0,0,0,0,1993-07-12T22:45:56.599981Z
770,-1,-1,68.86,36.181,140.106,4.5,0,0,0,0,1,1,1,1,2002-02-05T19:57:13.040006Z
771,-1,-1,8.07,35.54,140.11,4.5,0,0,0,0,0,0,0,0,1991-03-15T09:01:35.999982Z
772,-1,-1,11.74,32.1216666666667,131.083333333333,4.5,0,0,0,0,0,0,0,0,1990-02-06T17:08:45.900018Z
773,-1,-1,2.53,34.9645,139.165666666667,4.5,0,0,0,0,0,0,0,0,1997-03-07T21:35:51.330013Z
774,-1,-1,23.16,37.1431666666667,138.422833333333,4.5,0,0,0,0,0,0,0,0,2010-10-03T06:37:53.600019Z
775,-1,-1,7.9,39.0355,140.903,4.5,0,0,0,0,0,0,0,0,2008-06-14T10:00:16.190001Z
776,-1,-1,32.01,35.119666666666696,138.2275,4.5,0,0,0,0,0,0,0,0,1997-10-21T19:55:25.590035Z
777,-1,-1,65.06,35.661666666666704,140.091,4.5,0,0,0,0,1,1,1,1,1998-11-28T00:22:57.940031Z
778,-1,-1,7.95,39.0915,140.861333333333,4.5,0,0,0,0,0,0,0,0,2008-06-14T12:14:04.460034Z
779,-1,-1,6.83,42.2083333333333,142.515,4.5,0,0,0,0,0,0,0,0,1993-07-04T21:49:58.699999Z
780,-1,-1,3.61,35.9166666666667,140.55,4.5,0,0,0,0,0,0,0,0,1990-11-18T04:15:12.800045Z
781,1,1,5.07,37.2018333333333,139.947,4.5,7,7,7,7,0,0,0,0,2005-04-03T17:41:53.929971Z
782,-1,-1,64.78,33.4076666666667,131.869,4.5,0,0,0,0,0,0,0,0,2003-05-31T03:58:23.910013Z
783,-1,-1,19.76,34.425,133.194333333333,4.5,0,0,0,0,0,0,0,0,1999-07-16T02:59:09.210012Z
784,-1,-1,11.53,39.1011666666667,140.93,4.5,0,0,0,0,0,0,0,0,2008-06-18T18:04:33.470001Z
785,-1,-1,10.0,33.1398333333333,132.305833333333,4.5,0,0,0,0,0,0,0,0,2003-03-26T04:08:39.929997Z
