,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1415,-999.0,-999.0,0,0,1416,9.9,0.16000000000000014,0.2400000000000002,33.793,-118.31200000000001,2.85,1,1,1,1,1986-05-13T11:55:40.300000Z,inf,inf
1416,-999.0,-999.0,4,4,1417,4.0,0.1599999999999997,-999.0,34.512,-116.527,3.09,3,3,0,0,1993-08-08T01:24:47.820030Z,0.23950784463922845,-999.0
1417,-999.0,-999.0,3,3,1418,5.4,0.2200000000000002,0.26000000000000023,35.951,-115.711,3.83,3,3,2,2,1993-09-08T01:01:44.070032Z,7.622915085678087,6.593625495544617
1418,-999.0,-999.0,0,0,1419,2.7,-999.0,0.16000000000000014,33.162,-115.641,2.93,0,0,2,2,2001-02-01T02:49:50.820031Z,-999.0,1499.0885144338542
1419,-999.0,-999.0,0,0,1420,3.9,-999.0,0.3700000000000001,34.178000000000004,-116.43,3.12,0,0,2,2,1993-08-11T16:13:44.120029Z,-999.0,88.78521568752029
1420,-999.0,-999.0,0,0,1421,5.3,0.16999999999999993,-999.0,35.312,-119.44,2.78,1,1,0,0,2000-12-18T18:42:17.380001Z,inf,-999.0
1421,-999.0,-999.0,0,0,1422,0.2,0.1499999999999999,0.16000000000000014,34.601,-116.302,2.77,1,1,1,1,2000-02-09T09:22:20.760028Z,inf,inf
1422,-999.0,-999.0,0,0,1423,5.8,0.33000000000000007,-999.0,36.582,-116.146,2.94,1,1,0,0,2000-11-21T20:39:40.969949Z,inf,-999.0
1423,-999.0,-999.0,4,4,1424,6.0,0.020000000000000018,0.16000000000000014,32.38,-115.321,3.56,12,12,8,8,2000-11-02T10:49:22.020030Z,0.4321220726719998,1.867344515532228
1424,-999.0,-999.0,0,0,1425,-1.5,0.16000000000000014,1.04,36.071999999999996,-117.601,4.21,8,8,4,4,2000-02-28T23:08:42.010016Z,2.2032654547972026,0.08422968549075001
