MAG,Time,Lat,Lon,Depth,clID
7.6,2018-09-28T10:02:47.039998Z,-0.250000,119.840000,20.0,1741
7.6,1992-09-02T00:15:59.040000Z,11.760000,-87.420000,10.0,869
7.6,2001-01-26T03:16:42.239997Z,23.420000,70.230000,16.0,1442
7.6,2006-04-20T23:25:00.479996Z,60.950000,167.090000,22.0,571
7.6,1999-09-20T17:47:19.680004Z,23.770000,120.980000,33.0,2176
7.6,2011-07-06T19:03:21.600010Z,-29.540000,-176.340000,17.0,1643
7.6,2009-03-19T18:17:42.719995Z,-23.050000,-174.660000,34.0,0
7.6,2014-04-12T20:14:38.399996Z,-11.270000,162.150000,22.6,1743
7.6,2003-08-04T04:37:20.639996Z,-60.530000,-43.410000,10.0,2037
7.6,2011-03-11T06:25:46.559998Z,38.110000,144.550000,19.7,0
7.5,2003-01-22T02:06:34.560004Z,18.770000,-104.100000,24.0,644
7.5,2002-03-05T21:16:07.679996Z,6.030000,124.250000,31.0,1536
7.5,1997-11-08T10:02:55.680003Z,35.070000,87.320000,33.0,0
7.5,2018-02-25T17:44:44.159997Z,-6.070000,142.750000,25.2,1812
7.5,2018-01-10T02:51:30.240001Z,17.480000,-83.520000,19.0,0
7.5,2015-05-05T01:44:06.720000Z,-5.460000,151.880000,55.0,1961
7.5,2013-01-05T08:58:16.319995Z,55.390000,-134.650000,10.0,332
7.5,2010-06-12T19:26:49.920001Z,7.880000,91.940000,35.0,2450
7.5,2004-11-11T21:26:38.400001Z,-8.150000,124.870000,10.0,2100
7.5,2018-12-05T04:18:11.519997Z,-21.950000,169.430000,10.0,1898
7.5,1991-06-20T05:18:48.960003Z,1.170000,122.760000,33.0,1011
7.5,2015-03-29T23:48:28.800007Z,-4.730000,152.560000,41.0,1960
7.5,1996-02-21T12:51:07.200000Z,-9.620000,-79.570000,33.0,987
7.5,2012-03-20T18:02:44.160003Z,16.500000,-98.220000,20.0,2409
7.5,2003-07-15T20:27:53.280004Z,-2.600000,68.380000,10.0,2025
7.5,2016-08-19T07:32:26.880002Z,-55.280000,-31.880000,10.0,1722
7.5,2009-08-10T19:55:37.920003Z,14.100000,92.890000,4.7,857
7.5,2014-04-19T13:27:59.040004Z,-6.760000,155.020000,43.4,1942
