,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
28,0.7200737523784493,-999.0,1,1,29,33.0,0.5999999999999996,1.7999999999999998,-33.135,-71.87100000000001,8.0,64,64,11,11,1985-03-03T22:47:07.280014Z,1.1607759254673693,0.2987552853369962
29,-999.0,-999.0,2,2,30,27.9,0.40000000000000036,-999.0,18.19,-102.53299999999999,8.0,5,5,0,0,1985-09-19T13:17:47.350031Z,0.12545094022942846,-999.0
30,1.1602090852289064,-999.0,1,1,31,33.0,0.6000000000000005,1.4000000000000004,51.56399999999999,-177.632,7.9,37,37,4,4,1996-06-10T04:03:35.479989Z,0.8255787796474869,0.08203910863219036
31,1.4573640332323927,-999.0,1,1,32,19.0,1.8000000000000007,-999.0,31.002,103.322,7.9,50,50,0,0,2008-05-12T06:28:01.570018Z,2.0906135805780135,-999.0
32,-999.0,-999.0,1,1,33,14.06,2.4000000000000004,-999.0,56.0039,-149.1658,7.9,12,12,0,0,2018-01-23T09:31:40.890031Z,0.268951983069289,-999.0
33,-999.0,-999.0,0,0,34,35.0,-999.0,-999.0,-2.625,100.84100000000001,7.9,0,0,0,0,2007-09-12T23:49:03.720035Z,-999.0,-999.0
34,-999.0,-999.0,1,1,35,24.0,1.8000000000000007,1.9000000000000004,0.7290000000000001,119.931,7.9,10,10,1,1,1996-01-01T08:05:10.830021Z,0.270662787185453,inf
35,-999.0,-999.0,1,1,36,10.0,2.1000000000000005,-999.0,-13.802,97.45299999999999,7.9,3,3,0,0,2000-06-18T14:44:13.310013Z,0.8894696980866572,-999.0
36,-999.0,-999.0,1,1,37,10.0,2.0,1.0,58.678999999999995,-142.786,7.9,7,7,6,6,1987-11-30T19:23:19.590001Z,0.47273634230413225,1.0103546145625795
37,1.1806063585719466,-999.0,1,1,38,33.0,1.2000000000000002,-999.0,-4.721,102.087,7.9,56,56,0,0,2000-06-04T16:28:26.170032Z,0.980783918515479,-999.0
38,-999.0,-999.0,0,0,39,42.6,-999.0,-999.0,36.281,141.111,7.9,0,0,0,0,2011-03-11T06:15:40.279963Z,-999.0,-999.0
39,1.0666882011658807,-999.0,1,1,40,33.0,1.4000000000000004,1.3000000000000007,44.663000000000004,149.3,7.9,70,70,23,23,1995-12-03T18:01:08.989970Z,1.184392828017208,2.5913438943401617
40,-999.0,-999.0,1,1,41,4.2,2.3000000000000007,1.3000000000000007,63.5141,-147.4529,7.9,17,17,1,1,2002-11-03T22:12:41.517964Z,0.6210174384297585,inf
41,-999.0,-999.0,1,1,42,33.0,2.0,2.2,51.146,178.65,7.8,22,22,1,1,2003-11-17T06:43:06.800021Z,1.0205670899447832,inf
42,1.7591675216334237,-999.0,1,1,43,27.7,1.7000000000000002,1.5999999999999996,-8.48,121.896,7.8,32,32,2,2,1992-12-12T05:29:26.349998Z,0.7928526149214676,0.04738228166985789
43,1.0946600639753183,-999.0,3,3,44,35.0,0.39999999999999947,0.09999999999999964,-12.517000000000001,166.382,7.8,92,92,7,7,2009-10-07T22:18:51.239988Z,1.916402814692673,0.11913216191139096
44,-999.0,-999.0,1,1,45,28.0,1.7000000000000002,2.3,55.0715,-158.596,7.8,19,19,1,1,2020-07-22T06:12:44.810034Z,0.6652131219600615,inf
