,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
27,0.8661143513740066,-999.0,1,1,774,1.0,0.7799999999999994,1.3599999999999999,34.062,-116.366,4.93,35,35,20,20,1,1,1,1,1999-05-14T07:54:03.189999Z,1.7191399162968344,inf
28,-999.0,-999.0,1,1,781,12.3,2.02,0.9699999999999998,33.417,-116.475,5.42,15,17,1,0,6,6,2,2,2010-07-07T23:53:33.480018Z,0.4301819521208136,1.090122491224702
29,-999.0,-999.0,1,1,798,6.6,0.8600000000000003,-999.0,34.135999999999996,-117.709,4.66,7,7,6,6,0,0,0,0,1988-06-26T15:04:58.480035Z,0.712434731941955,-999.0
30,-999.0,-999.0,2,2,799,4.6,0.15000000000000036,-999.0,34.121,-116.928,4.78,9,10,7,7,0,0,0,0,1998-08-16T13:34:40.230013Z,0.195792952318236,-999.0
31,-999.0,-999.0,1,1,822,6.4,1.6299999999999994,-999.0,34.813,-116.419,5.06,4,4,1,1,0,0,0,0,2008-12-06T04:18:42.850022Z,0.3464847210160017,-999.0
32,-999.0,-999.0,1,1,836,5.1,0.9500000000000002,1.52,33.931999999999995,-117.916,5.09,18,18,6,6,1,1,1,1,2014-03-29T04:09:42.169963Z,0.8792686813731174,inf
33,-999.0,-999.0,1,1,837,9.8,0.7300000000000004,-999.0,32.455,-118.163,4.99,4,4,3,3,0,0,0,0,2005-10-16T21:11:35.009980Z,0.08179083204031426,-999.0
34,-999.0,-999.0,5,5,862,10.0,0.5100000000000007,0.22000000000000064,35.043,-119.014,4.69,11,11,10,10,1,1,1,1,2005-09-22T20:24:48.620052Z,1.5462775541090257,inf
35,-999.0,-999.0,1,1,871,6.0,0.8199999999999994,1.4399999999999995,33.317,-115.728,4.77,21,21,14,14,5,5,5,5,2009-03-24T11:55:43.930015Z,1.3618615813646144,3.342234094738808
36,-999.0,-999.0,1,-1,873,6.0,1.6000000000000005,-999.0,32.329,-115.33200000000001,4.98,2,3,2,2,0,0,0,0,2008-11-20T19:23:00.189996Z,8.87743589291195,-999.0
37,-999.0,-999.0,1,1,883,7.1,1.69,-999.0,34.406,-119.92,4.8,3,3,1,1,0,0,0,0,2013-05-29T14:38:03.410018Z,4.947176677641775,-999.0
38,-999.0,-999.0,1,1,892,8.0,1.5,-999.0,34.27,-117.993,5.8,11,13,3,3,0,0,0,0,1991-06-28T14:43:54.659964Z,0.23258762390112128,-999.0
39,-999.0,-999.0,-1,-1,898,22.1,1.8900000000000001,-999.0,35.542,-119.37299999999999,4.87,2,2,1,1,0,0,0,0,2016-02-24T00:02:23.629979Z,0.054017971609655296,-999.0
40,-999.0,-999.0,1,1,907,0.6,1.4099999999999997,2.15,34.971,-116.819,5.26,11,18,8,4,1,1,0,0,1997-03-18T15:24:47.720044Z,0.2238356682177387,inf
41,1.2313597817888278,-999.0,1,1,935,7.0,1.5700000000000003,-999.0,32.319,-115.322,5.7,141,153,3,3,0,0,0,0,2002-02-22T19:32:41.749958Z,2.383289268681833,-999.0
42,0.7512120768056249,-999.0,4,4,951,-1.8,0.5300000000000002,0.1900000000000004,36.391,-117.861,5.19,48,50,13,13,28,28,12,12,2009-10-03T01:16:00.310016Z,0.8605709742732962,0.8295533653584539
43,-999.0,-999.0,1,1,989,13.1,1.8600000000000003,2.1300000000000003,33.532,-116.56700000000001,5.2,8,8,1,1,1,1,0,0,2005-06-12T15:41:46.519989Z,0.22602421489985944,inf
44,1.383103445551759,-999.0,1,1,1005,11.6,1.0299999999999998,-999.0,33.919000000000004,-118.62700000000001,4.96,40,44,9,8,0,0,0,0,1989-01-19T06:53:28.840018Z,0.7066896982820313,-999.0
45,0.6902328065849526,-999.0,5,5,1009,5.6,0.3799999999999999,-999.0,34.312,-116.845,4.99,50,51,28,27,0,0,0,0,2003-02-22T12:19:10.919969Z,1.0538179149734868,-999.0
46,-999.0,-999.0,1,1,1011,6.0,0.8799999999999999,-999.0,32.306999999999995,-115.228,5.37,22,24,6,5,0,0,0,0,2006-05-24T04:20:26.009983Z,1.4880609296601695,-999.0
47,0.9647968778201156,-999.0,1,1,1031,-0.0,1.3299999999999996,-999.0,36.075,-117.65,5.3,71,84,19,16,0,0,0,0,1996-11-27T20:17:24.110021Z,1.5725310247651478,-999.0
48,0.6957850379607342,-999.0,1,1,1032,8.9,0.6500000000000004,-999.0,34.061,-118.079,5.9,67,73,7,6,0,0,0,0,1987-10-01T14:42:20.020002Z,1.2967940812226226,-999.0
49,-999.0,-999.0,-1,-1,1041,9.9,2.59,-999.0,33.836999999999996,-119.726,5.29,2,2,0,0,0,0,0,0,2018-04-05T19:29:16.500015Z,1.0986837350917287,-999.0
50,-999.0,-999.0,1,1,1045,10.6,0.9199999999999999,-999.0,34.058,-117.01100000000001,4.88,5,6,5,4,0,0,0,0,2005-06-16T20:53:26.019970Z,0.4521696323447529,-999.0
51,0.8293683662974822,0.8346185255726689,5,2,1047,4.7,0.8499999999999996,0.3899999999999997,35.760999999999996,-117.63799999999999,5.75,107,167,15,10,57,57,7,7,1995-09-20T23:27:36.269998Z,1.9139292905684142,2.0717123255665335
52,0.7977069990350985,-999.0,4,4,1049,0.3,0.1900000000000004,-999.0,36.067,-117.63799999999999,5.23,70,76,18,17,0,0,0,0,1998-03-06T05:47:40.339970Z,1.8114698605863342,-999.0
53,-999.0,0.6033650797946454,1,1,1050,1.2,1.25,0.4500000000000002,33.153,-115.646,5.08,26,26,11,11,47,47,24,24,2005-09-02T01:27:19.590017Z,2.3259676551679944,3.45776563819961
54,1.0457258253533073,-999.0,2,2,1065,1.9,0.2400000000000002,1.2599999999999998,36.016,-117.874,5.17,115,118,21,21,20,20,7,7,2001-07-17T12:07:26.099964Z,2.1922062306923995,8.94703402471318
55,-999.0,-999.0,1,1,1068,9.1,0.96,-999.0,36.698,-116.289,5.4,10,18,3,2,0,0,0,0,1992-06-29T10:14:23.180006Z,0.24824142356062245,-999.0
56,-999.0,-999.0,1,1,1071,3.7,1.6899999999999995,-999.0,34.803000000000004,-116.266,4.77,10,10,6,6,0,0,0,0,2002-10-29T14:16:54.079969Z,0.3592373809544307,-999.0
57,0.8419646754215515,-999.0,1,1,1073,3.3,0.79,1.8299999999999996,34.144,-117.697,5.51,74,79,10,10,1,1,1,1,1990-02-28T23:43:36.750032Z,1.4755350956927613,inf
58,0.9792704041155663,0.7136823349041492,2,2,1078,11.2,1.8899999999999997,0.39999999999999947,33.015,-115.852,6.6,410,654,2,1,95,95,3,3,1987-11-24T13:15:56.709996Z,6.841789159047364,205.56930522681733
59,1.4064340873023446,-999.0,1,1,1085,5.8,1.08,-999.0,32.971,-117.874,5.45,364,446,33,29,0,0,0,0,1986-07-13T13:47:08.210033Z,6.250213916028688,-999.0
60,0.8897740604847119,-999.0,1,1,1089,6.0,1.1799999999999997,2.06,32.388000000000005,-115.305,5.38,42,49,6,6,2,2,0,0,1987-02-07T03:45:14.850000Z,0.7058878508688854,9.407942073551883
61,1.0718826274039481,-999.0,1,1,1094,9.5,1.54,2.62,33.999,-116.60799999999999,6.0,265,303,9,8,1,1,0,0,1986-07-08T09:20:44.560037Z,4.560346496952414,inf
62,0.8657032861858843,-999.0,4,4,1095,6.0,0.08999999999999986,0.0,32.327,-115.257,5.1,138,143,46,44,28,28,5,5,2008-02-11T18:29:30.529966Z,2.663348976845358,11.389055687235343
63,0.784880541413014,0.6552844402514137,1,1,1096,8.0,1.5999999999999996,0.6999999999999993,35.77,-117.59899999999999,7.1,1720,1837,2,2,243,243,2,2,2019-07-06T03:19:53.039968Z,28.961176975727117,170.39187884948433
64,0.9295636839521781,0.9387844364403384,1,1,1099,-0.1,1.0,2.3199999999999994,34.2,-116.43700000000001,7.3,2874,5148,12,9,176,555,1,0,1992-06-28T11:57:34.130021Z,48.175229154084185,2.936885843466944
65,0.8492255861526877,-999.0,1,1,1100,10.0,1.5,2.8600000000000003,32.286,-115.295,7.2,2299,3597,8,5,18,78,1,0,2010-04-04T22:40:42.359984Z,38.43744499340509,0.4823453985456389
66,0.8540212724266624,-999.0,1,1,1101,13.7,1.33,2.9799999999999995,34.603,-116.265,7.1,1108,1549,3,3,8,8,0,0,1999-10-16T09:46:44.460015Z,18.504946204086735,0.3086457364035922
