,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
59,-999.0,-999.0,2,2,368,26.6,1.29,0.45999999999999996,8.831,-82.9124,4.74,6,6,2,2,1,1,1,1,2018-08-18T18:18:28.999980Z,0.10145779031133526,inf
60,-999.0,-999.0,1,1,373,18.38,1.6600000000000001,-999.0,9.8688,-85.5065,4.4,4,4,4,4,0,0,0,0,2020-04-26T06:14:13.999985Z,1.3147183022287365,-999.0
61,-999.0,-999.0,1,1,374,23.82,1.62,1.6500000000000004,9.0037,-83.9478,4.78,4,4,2,2,1,1,1,1,2021-09-09T04:27:30.000019Z,0.17628776529384704,inf
62,-999.0,-999.0,-1,-1,380,14.23,1.5499999999999998,-999.0,9.8947,-83.5161,4.59,2,2,1,1,0,0,0,0,2015-09-26T14:45:02.000043Z,1.3246454579655886,-999.0
63,-999.0,-999.0,1,-1,383,63.24,2.5700000000000003,-999.0,10.7085,-85.7058,5.33,2,4,0,0,0,0,0,0,2019-07-08T00:09:01.000003Z,0.042426876248065126,-999.0
64,-999.0,-999.0,1,1,384,33.09,1.0499999999999998,-999.0,9.3987,-83.8692,5.42,8,14,3,2,0,0,0,0,2016-09-03T22:05:59.999965Z,0.15608670399835875,-999.0
65,-999.0,-999.0,-1,-1,388,20.65,2.24,-999.0,9.0198,-84.0667,4.65,1,2,1,0,0,0,0,0,2021-03-08T09:10:16.000028Z,inf,-999.0
66,-999.0,-999.0,2,2,390,18.52,1.2599999999999998,0.22999999999999954,9.506,-83.7538,5.13,18,22,7,6,1,1,1,1,2015-04-03T18:42:35.999966Z,0.7134193669077886,inf
67,-999.0,-999.0,2,2,392,40.38,0.46999999999999975,1.27,9.5164,-84.1287,4.83,13,15,4,4,3,3,2,2,2014-01-30T01:40:44.000027Z,0.2551786591399889,0.11924725172393688
68,-999.0,-999.0,1,1,393,34.47,2.5700000000000003,-999.0,10.0028,-85.8362,5.4,4,4,0,0,0,0,0,0,2019-12-08T18:31:41.000019Z,0.5749851512045683,-999.0
69,0.8389046455783471,-999.0,2,1,394,13.79,1.0099999999999998,2.9,8.8842,-84.1267,5.42,39,80,11,3,1,1,0,0,2014-08-31T10:01:34.000030Z,0.6933625801066101,inf
70,-999.0,-999.0,1,-1,398,12.79,2.19,-999.0,8.9004,-83.8801,5.46,2,5,0,0,0,0,0,0,2019-01-31T13:09:49.999965Z,0.13687453958826223,-999.0
71,-999.0,-999.0,2,1,399,8.82,0.8600000000000003,-999.0,8.9262,-84.1058,5.21,11,39,6,3,0,0,0,0,2018-10-09T01:48:03.999964Z,0.36729157247113736,-999.0
72,-999.0,-999.0,1,1,400,21.08,0.5900000000000007,-999.0,9.5061,-84.8538,5.23,18,23,3,2,0,0,0,0,2014-01-17T21:02:41.000002Z,0.3081891883719391,-999.0
73,-999.0,-999.0,1,1,403,17.47,1.37,-999.0,8.9932,-83.965,5.33,7,8,3,3,0,0,0,0,2017-08-27T10:38:56.000030Z,0.19739760244268886,-999.0
74,-999.0,-999.0,1,1,405,34.73,1.92,-999.0,9.2587,-84.1327,5.37,10,15,1,1,0,0,0,0,2019-09-18T11:23:24.999967Z,0.21425282179988378,-999.0
75,-999.0,-999.0,5,5,409,31.76,0.6799999999999997,0.34999999999999964,8.9302,-84.2377,5.13,18,18,8,8,12,12,4,4,2016-01-16T16:57:59.999970Z,0.397018481065593,7.968090750087287
76,-999.0,-999.0,4,4,413,12.84,0.13000000000000078,0.3700000000000001,10.6577,-84.9625,4.73,20,20,10,10,13,13,9,9,2018-01-11T17:03:17.000001Z,0.3804439481451289,8.397254743161596
77,0.8501363909790515,-999.0,2,2,414,11.48,1.3099999999999996,0.16000000000000014,8.9644,-84.0972,5.79,129,208,9,6,24,24,7,7,2020-01-21T11:25:33.000017Z,2.1773993619926566,0.4986090836010481
78,0.7935613456703936,-999.0,1,1,415,23.2,1.5299999999999994,-999.0,9.502,-84.6671,6.01,44,221,4,1,0,0,0,0,2020-08-24T21:51:07.999985Z,0.7482981413752761,-999.0
79,0.6629382468831035,0.6603844286596435,1,1,416,40.24,1.6900000000000004,0.9000000000000004,8.3224,-82.8194,6.94,474,1992,15,3,72,285,8,1,2019-06-26T05:23:46.999998Z,7.947750896993794,1.2149321346398747
80,0.8263831301221536,-999.0,1,1,418,17.28,0.6600000000000001,-999.0,9.454,-84.5457,5.24,233,241,42,39,0,0,0,0,2017-11-13T02:32:30.000018Z,4.0350266740760645,-999.0
