,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1187,-999.0,-999,0,0,1188,20.3,0.5,-999.0,10.96,-68.325,6.0,1,1,0,0,1989-04-30T08:22:54.010012Z,inf,-999.0
1188,-999.0,-999,0,0,1189,33.0,0.7999999999999998,-999.0,-56.637,-25.33,6.5,2,2,0,0,1985-05-15T20:12:45.810002Z,0.13736307195280467,-999.0
1189,-999.0,-999,3,0,1190,10.0,0.0,-999.0,-4.09,136.243,6.3,2,2,0,1,1985-09-15T01:29:23.309986Z,84.56576702953024,-999.0
1190,-999.0,-999,0,0,1191,22.0,0.9000000000000004,-999.0,41.5138,19.5256,6.4,1,1,0,1,2019-11-26T02:54:12.872019Z,inf,-999.0
1191,-999.0,-999,0,0,1192,44.0,-999.0,0.2999999999999998,-7.0585,155.7921,5.8,0,0,1,1,2021-01-06T16:52:16.717041Z,-999.0,inf
1192,-999.0,-999,2,0,1193,15.0,0.7999999999999998,-999.0,-56.413999999999994,-25.7432,6.5,2,4,0,0,2017-05-10T23:23:36.830027Z,3.304737538551757,-999.0
1193,-999.0,-999,0,0,1194,10.0,0.39999999999999947,-999.0,-18.5747,-175.27200000000002,6.6,2,2,0,0,2019-11-04T22:43:32.280014Z,925.6829447114678,-999.0
1194,-999.0,-999,0,0,1195,33.0,0.20000000000000018,-999.0,52.038000000000004,-169.446,6.0,2,2,0,0,1990-01-08T19:44:34.669969Z,1.49102846151476,-999.0
1195,-999.0,-999,0,1,1196,39.0,1.0999999999999996,0.9000000000000004,-5.7012,151.2046,7.0,3,4,1,6,2018-10-10T20:48:20.100035Z,0.6070031442223098,inf
1196,-999.0,-999,1,0,1197,10.0,2.2,1.4000000000000004,54.4434,168.857,7.7,1,1,1,2,2017-07-17T23:34:13.739980Z,inf,inf
1197,-999.0,-999,0,0,1198,10.0,-999.0,0.5,-24.2723,-111.6328,6.0,0,0,2,2,2018-05-02T06:32:49.019968Z,-999.0,7.693900300871053
1198,-999.0,-999,0,0,1199,47.8,-999.0,0.0,28.735,140.342,5.5,0,0,1,1,1985-06-07T09:36:12.179980Z,-999.0,inf
1199,-999.0,-999,4,0,1200,33.0,-999.0,-999.0,-58.428000000000004,-25.066,6.3,0,0,0,8,1988-04-17T05:11:34.650018Z,-999.0,-999.0
1200,-999.0,-999,4,0,1201,0.0,-999.0,0.20000000000000018,-21.904,-138.995,5.9,0,2,2,3,1987-11-19T16:30:58.389987Z,-999.0,0.15351814412025883
1201,-999.0,-999,0,0,1202,9.0,-999.0,0.2999999999999998,-5.8822,151.7836,6.0,0,1,1,1,2018-05-09T07:57:54.949967Z,-999.0,inf
1202,-999.0,-999,0,0,1203,10.0,0.09999999999999964,-999.0,24.066,-108.788,5.6,1,1,0,0,1987-07-03T09:52:57.370022Z,inf,-999.0
1203,-999.0,-999,0,0,1204,10.0,-999.0,0.0,44.968,-28.025,5.5,0,0,1,1,1989-05-02T09:30:58.969951Z,-999.0,inf
1204,-999.0,-999,0,0,1205,19.2,1.4000000000000004,-999.0,16.773,-99.32799999999999,6.9,1,1,0,0,1989-04-25T14:29:00.509996Z,inf,-999.0
1205,-999.0,-999,1,1,1206,40.0,0.8999999999999995,-999.0,-10.6812,161.3273,7.8,17,17,0,0,2016-12-08T17:38:46.279973Z,0.40264509757673383,-999.0
1206,-999.0,-999,4,4,1207,23.0,0.10000000000000053,-999.0,-31.664,-178.085,5.7,3,4,0,0,1990-01-16T07:36:31.660016Z,0.49832679858716233,-999.0
1207,-999.0,-999,0,0,1208,10.0,0.20000000000000018,-999.0,-18.9008,-172.9039,5.7,1,1,0,0,2020-02-28T07:41:50.507985Z,inf,-999.0
1208,-999.0,-999,1,1,1209,24.4,1.0999999999999996,-999.0,8.337,126.729,7.6,14,16,0,0,1989-12-15T18:43:45.030028Z,0.29174998481625786,-999.0
1209,-999.0,-999,0,0,1210,19.7,-999.0,0.7000000000000002,-20.491999999999997,-174.207,6.2,0,1,1,3,1986-08-18T01:59:54.500003Z,-999.0,inf
1210,-999.0,-999,0,0,1211,14.59,0.20000000000000018,-999.0,-41.6877,174.2061,5.7,2,2,0,0,2016-11-13T11:41:49.799969Z,2.633369174414706,-999.0
1211,-999.0,-999,0,0,1212,52.5,0.8999999999999995,1.2999999999999998,11.425999999999998,-86.301,6.8,1,1,1,1,1990-04-03T22:57:00.919985Z,inf,inf
1212,-999.0,-999,1,1,1213,47.39,2.3999999999999995,-999.0,15.0222,-93.8993,8.2,5,5,0,1,2017-09-08T04:49:19.179983Z,0.30842202674989616,-999.0
1213,-999.0,-999,0,0,1214,15.11,1.2999999999999998,-999.0,-42.7373,173.054,7.8,2,2,0,0,2016-11-13T11:02:56.340035Z,0.24408409992242103,-999.0
1214,-999.0,-999,0,0,1215,23.0,-999.0,0.7000000000000002,52.7551,-168.2401,6.4,0,0,2,2,2020-12-01T16:22:39.922977Z,-999.0,0.03801653386338848
1215,-999.0,-999,2,0,1216,26.0,1.4000000000000004,0.10000000000000053,-4.2069,101.2411,6.9,1,1,1,2,2020-08-18T22:29:24.731010Z,inf,inf
1216,-999.0,-999,1,1,1217,16.56,1.2000000000000002,-999.0,55.0999,164.6993,7.3,6,6,0,1,2018-12-20T17:01:55.150002Z,1.5731288710128888,-999.0
1217,-999.0,-999,0,0,1218,26.8,-999.0,-999.0,-57.922,-25.35,6.2,0,0,0,2,1987-02-23T02:43:39.579971Z,-999.0,-999.0
1218,-999.0,-999,0,0,1219,10.0,-999.0,0.20000000000000018,-3.3488,146.7884,5.7,0,0,1,1,2017-08-07T12:12:11.710012Z,-999.0,inf
1219,-999.0,-999,0,0,1220,10.0,0.2999999999999998,-999.0,-7.1849,-12.972000000000001,5.8,1,1,0,0,2020-08-22T08:38:01.739981Z,inf,-999.0
1220,-999.0,-999,0,0,1221,10.0,0.20000000000000018,-999.0,-21.3682,171.3341,5.7,1,1,0,0,2018-11-27T15:41:20.199955Z,inf,-999.0
1221,-999.0,-999,0,0,1222,36.6,0.40000000000000036,-999.0,30.885,70.26899999999999,5.9,1,1,0,0,1985-05-06T03:04:22.710001Z,inf,-999.0
1222,-999.0,-999,0,0,1223,10.0,-999.0,0.09999999999999964,-33.7588,-72.5153,5.6,0,0,1,2,2019-04-07T10:52:41.092979Z,-999.0,inf
1223,-999.0,-999,0,0,1224,10.0,1.0,0.9000000000000004,-6.394,149.733,6.5,1,1,1,1,1985-09-10T04:07:47.440018Z,inf,inf
1224,-999.0,-999,0,0,1225,16.9,-999.0,0.09999999999999964,37.004,28.139,5.6,0,0,1,1,1989-04-28T13:30:19.239988Z,-999.0,inf
1225,-999.0,-999,0,0,1226,35.15,0.5999999999999996,-999.0,54.7905,-161.2041,6.1,1,1,0,0,2020-07-28T08:03:43.214977Z,inf,-999.0
1226,-999.0,-999,0,0,1227,10.0,0.7999999999999998,-999.0,15.5653,-49.8719,6.3,2,2,0,0,2018-11-11T14:03:59.560050Z,0.19490053356461093,-999.0
1227,-999.0,-999,1,1,1228,33.0,1.0999999999999996,-999.0,1.6213,126.4156,7.1,5,7,0,2,2019-11-14T16:17:40.578000Z,3.0334039910435067,-999.0
1228,-999.0,-999,0,0,1229,10.0,-999.0,0.0,-55.8078,-123.1023,5.5,0,0,1,1,2018-10-23T11:55:37.760012Z,-999.0,inf
1229,-999.0,-999,0,0,1230,21.9,-999.0,-999.0,51.13,178.743,6.2,0,1,0,1,1992-06-03T06:10:54.319987Z,-999.0,-999.0
1230,-999.0,-999,0,0,1231,33.0,1.7999999999999998,-999.0,-3.98,152.16899999999998,8.0,2,2,0,0,2000-11-16T04:54:56.740031Z,0.04784947127896872,-999.0
1231,-999.0,-999,0,0,1232,10.0,1.2999999999999998,-999.0,-55.626999999999995,-29.875999999999998,6.8,1,1,0,0,2000-11-07T00:18:04.910028Z,inf,-999.0
1232,-999.0,-999,0,1,1233,31.0,0.7000000000000002,0.7000000000000002,-4.218,152.725,6.5,2,3,4,5,2000-12-06T22:57:40.040000Z,0.10043518951310446,0.8548538333375338
1233,-999.0,-999,0,0,1234,33.0,-999.0,0.20000000000000018,-5.5889999999999995,152.88299999999998,5.7,0,0,1,1,2000-11-18T05:22:35.099986Z,-999.0,inf
1234,-999.0,-999,0,0,1235,8.8,0.7999999999999998,-999.0,42.333999999999996,13.334000000000001,6.3,1,1,0,0,2009-04-06T01:32:39.000013Z,inf,-999.0
1235,-999.0,-999,0,0,1236,35.0,-999.0,0.20000000000000018,4.431,126.931,5.7,0,0,1,1,2009-05-13T08:54:54.030034Z,-999.0,inf
1236,-999.0,-999,0,0,1237,33.0,-999.0,0.0,-2.458,139.996,5.5,0,0,1,1,2000-11-09T00:32:44.840027Z,-999.0,inf
1237,-999.0,-999,0,0,1238,10.0,0.5999999999999996,0.09999999999999964,-34.678000000000004,-109.458,6.1,1,1,1,1,2000-10-25T19:00:17.489984Z,inf,inf
