,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
31,-999.0,-999.0,1,1,32,5,-999.0,1.7999999999999998,34.8185,25.4608,5.3,0,0,4,4,2017-07-15T20:30:15.700032Z,-999.0,0.276019312733229
32,0.8294218222024966,-999.0,4,4,33,17,0.39999999999999947,-999.0,39.79,20.69,5.3,72,72,0,0,2016-10-15T20:14:49.199998Z,2.0966416726877077,-999.0
33,-999.0,-999.0,2,2,34,24,0.0,-999.0,38.64,23.4,5.2,29,29,0,0,2014-11-17T23:05:55.399987Z,0.5959313132047239,-999.0
34,-999.0,-999.0,0,0,35,13,-999.0,-999.0,37.34,20.06,5.2,0,0,0,0,2016-03-29T01:05:28.299986Z,-999.0,-999.0
35,0.9248863966458124,-999.0,4,4,36,8,0.2999999999999998,0.9000000000000004,38.7,22.68,5.2,92,92,2,2,2013-08-07T09:06:51.899989Z,2.0094596892271896,854.177011286459
36,0.8733527058383502,-999.0,4,4,37,16,0.2999999999999998,0.10000000000000053,39.4898,26.1148,5.2,55,55,18,18,2017-02-07T02:24:03.999966Z,1.3355167758626174,0.5031921901596664
37,-999.0,-999.0,1,1,38,5,1.4000000000000004,-999.0,36.6833,21.3745,5.2,20,20,0,0,2018-06-25T05:14:47.200019Z,0.5336246693500849,-999.0
38,-999.0,-999.0,1,1,39,24,2.1,-999.0,37.59,21.72,5.2,3,3,0,0,2016-02-15T18:55:00.400002Z,2.2929875461757763,-999.0
39,-999.0,-999.0,0,0,40,66,-999.0,-999.0,35.61,27.25,5.2,0,0,0,0,2015-12-26T11:00:49.799985Z,-999.0,-999.0
40,-999.0,-999.0,0,0,41,31,-999.0,-999.0,36.06,25.13,5.2,0,0,0,0,2012-01-27T01:33:23.400033Z,-999.0,-999.0
41,-999.0,-999.0,0,0,42,35,-999.0,2.1,35.9418,28.1708,5.2,0,0,1,1,2019-01-24T14:30:54.200045Z,-999.0,inf
42,-999.0,-999.0,1,1,43,14,1.8000000000000003,-999.0,36.6632,21.5021,5.2,3,3,0,0,2018-09-27T10:21:50.599989Z,1.1126994548962517,-999.0
43,-999.0,-999.0,0,0,44,66,-999.0,-999.0,35.4044,24.8941,5.2,0,0,0,0,2019-07-31T04:40:05.099987Z,-999.0,-999.0
44,-999.0,-999.0,1,1,45,33,1.1000000000000005,-999.0,36.66,21.54,5.2,3,3,0,0,2012-04-16T11:23:42.399973Z,0.28892961499687847,-999.0
45,-999.0,-999.0,0,0,46,12,-999.0,-999.0,38.8497,26.4302,5.2,0,0,0,0,2017-06-17T19:50:05.699988Z,-999.0,-999.0
46,-999.0,-999.0,1,1,47,24,0.7999999999999998,-999.0,38.760999999999996,27.8295,5.2,11,11,0,0,2017-05-27T15:53:23.299956Z,0.20977990657633241,-999.0
47,-999.0,-999.0,0,0,48,23,-999.0,-999.0,38.64,23.41,5.2,0,0,0,0,2014-11-17T23:09:03.199964Z,-999.0,-999.0
48,-999.0,-999.0,1,1,49,12,1.8000000000000003,-999.0,38.92,21.15,5.2,3,3,0,0,2014-10-24T23:43:15.099999Z,0.10061197466648761,-999.0
49,-999.0,-999.0,0,0,50,5,-999.0,-999.0,37.0283,27.6052,5.1,0,0,0,0,2017-08-08T07:42:21.799980Z,-999.0,-999.0
50,-999.0,-999.0,0,0,51,10,1.7999999999999998,-999.0,37.1477,20.5033,5.1,2,2,0,0,2018-11-19T13:05:54.799983Z,0.12740922701300975,-999.0
51,-999.0,-999.0,0,0,52,17,-999.0,-999.0,38.23,20.41,5.1,0,0,0,0,2014-01-26T18:45:08.000037Z,-999.0,-999.0
52,-999.0,-999.0,2,2,53,27,0.2999999999999998,-999.0,38.87,26.27,5.1,8,8,0,0,2014-12-06T01:45:06.499981Z,0.34446874741080574,-999.0
53,-999.0,-999.0,0,0,54,32,-999.0,-999.0,34.84,28.36,5.1,0,0,0,0,2014-06-11T03:53:39.699967Z,-999.0,-999.0
54,-999.0,-999.0,0,0,55,24,1.8999999999999995,-999.0,34.82,24.11,5.1,1,1,0,0,2013-04-06T11:26:06.499966Z,inf,-999.0
55,-999.0,-999.0,0,0,56,22,-999.0,-999.0,36.0288,27.4943,5.1,0,0,0,0,2017-05-17T11:30:32.400032Z,-999.0,-999.0
56,-999.0,-999.0,0,0,57,14,1.8999999999999995,-999.0,36.2814,28.590999999999998,5.1,1,1,0,0,2019-10-03T04:44:55.800029Z,inf,-999.0
57,-999.0,-999.0,0,0,58,9,-999.0,-999.0,38.65,20.56,5.1,0,0,0,0,2015-11-17T08:33:40.799986Z,-999.0,-999.0
58,-999.0,-999.0,1,1,59,13,0.8999999999999995,-999.0,38.118,23.53,5.1,6,6,0,0,2019-07-19T11:13:15.199995Z,0.1546853964902885,-999.0
59,-999.0,-999.0,4,4,60,15,1.6999999999999997,-999.0,39.5097,26.1213,5.1,5,5,0,0,2017-02-06T10:58:02.000030Z,0.11950660040223321,-999.0
60,-999.0,-999.0,0,0,61,10,-999.0,-999.0,35.11,22.67,5.1,0,0,0,0,2016-07-30T17:26:20.800029Z,-999.0,-999.0
