,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1398,-999.0,-999.0,0,0,1399,9.49,-999.0,0.7999999999999998,35.26,139.803333333333,3.8,0,0,1,1,1993-06-16T21:23:41.100027Z,-999.0,inf
1399,-999.0,-999.0,0,0,1400,43.95,-999.0,0.3999999999999999,36.229333333333294,140.953833333333,4.3,0,0,1,2,1997-12-23T15:18:15.839972Z,-999.0,inf
1400,-999.0,-999.0,0,0,1401,67.47,-999.0,0.5,36.2191666666667,141.824333333333,3.5,0,0,1,1,2005-12-06T02:49:02.360004Z,-999.0,inf
1401,-999.0,-999.0,0,0,1402,43.91,-999.0,0.20000000000000018,36.1891666666667,140.950333333333,3.2,0,0,1,1,2007-10-23T04:27:16.679985Z,-999.0,inf
1402,-999.0,-999.0,0,0,1403,25.79,-999.0,0.20000000000000018,36.989000000000004,141.905666666667,3.2,0,0,1,1,1999-05-03T22:26:14.370033Z,-999.0,inf
1403,-999.0,-999.0,0,0,1404,35.64,0.10000000000000009,0.10000000000000009,36.6825,141.27200000000002,3.1,1,1,1,1,1996-11-21T20:36:13.140027Z,inf,inf
1404,-999.0,-999.0,0,0,1405,4.89,-999.0,0.0,38.777666666666704,142.904166666667,3.6,0,0,2,2,1998-10-14T18:09:14.569985Z,-999.0,42.032137047849055
1405,-999.0,-999.0,0,0,1406,0.0,0.6000000000000001,-999.0,39.335666666666704,143.957,3.6,1,1,0,0,1996-10-01T23:04:15.710012Z,inf,-999.0
1406,-999.0,-999.0,0,0,1407,13.15,0.20000000000000018,-999.0,36.639,142.02283333333298,3.2,1,1,0,0,1997-09-05T23:41:06.069981Z,inf,-999.0
1407,-999.0,-999.0,0,0,1408,0.45,0.2999999999999998,-999.0,41.31,142.311666666667,3.4,2,2,0,0,1992-01-30T05:53:15.799980Z,0.22283869675908333,-999.0
1408,-999.0,-999.0,0,0,1409,14.25,0.10000000000000009,-999.0,37.126,141.937166666667,3.1,1,1,0,0,1999-04-28T11:07:33.820032Z,inf,-999.0
1409,-999.0,-999.0,0,0,1410,0.22,-999.0,1.2999999999999998,40.8788333333333,143.1885,4.3,0,0,1,1,2008-01-18T18:17:09.440021Z,-999.0,inf
1410,-999.0,-999.0,4,4,1411,46.01,0.10000000000000009,0.0,36.1125,141.34266666666701,3.5,4,4,1,1,2007-12-15T07:01:51.670051Z,0.3064828546344492,inf
1411,-999.0,-999.0,0,0,1412,5.24,1.7999999999999998,-999.0,37.045,141.253333333333,4.8,1,1,0,1,1993-02-06T02:54:44.000034Z,inf,-999.0
1412,-999.0,-999.0,0,0,1413,0.42,0.5,-999.0,36.65333333333329,142.376666666667,3.5,1,1,0,0,1990-04-15T04:51:03.599996Z,inf,-999.0
1413,-999.0,-999.0,3,0,1414,4.46,-999.0,-999.0,36.613333333333294,141.143333333333,4.4,0,0,0,7,1993-05-25T18:50:39.600029Z,-999.0,-999.0
1414,-999.0,-999.0,0,0,1415,0.22,-999.0,1.0999999999999996,38.4983333333333,143.2985,4.1,0,0,1,1,1999-05-22T20:58:00.929996Z,-999.0,inf
1415,-999.0,-999.0,0,0,1416,0.51,2.0999999999999996,1.9999999999999996,36.4805,141.650333333333,5.1,1,1,1,1,1996-03-04T17:39:19.550019Z,inf,inf
1416,-999.0,-999.0,0,0,1417,0.14,0.19999999999999973,-999.0,40.295,143.651833333333,3.4,2,2,0,0,1996-11-21T02:58:27.729981Z,0.21222920695466663,-999.0
1417,-999.0,-999.0,0,0,1418,0.29,-999.0,0.0,36.9866666666667,141.908333333333,3.0,0,0,1,1,1990-04-14T15:26:41.300015Z,-999.0,inf
1418,-999.0,-999.0,0,0,1419,0.48,-999.0,-999.0,38.2041666666667,143.290333333333,4.5,0,0,0,1,2008-03-12T15:57:46.040031Z,-999.0,-999.0
1419,-999.0,-999.0,0,0,1420,49.1,-999.0,0.0,36.144833333333295,141.291833333333,3.0,0,0,1,1,1999-04-28T00:23:30.809970Z,-999.0,inf
1420,-999.0,-999.0,0,0,1421,46.64,-999.0,0.3999999999999999,37.1473333333333,141.444666666667,3.4,0,0,1,1,2005-04-18T05:41:14.019998Z,-999.0,inf
1421,-999.0,-999.0,2,2,1422,59.47,2.2,0.20000000000000018,36.455999999999996,140.622,5.2,1,1,2,5,1999-04-25T21:27:02.949948Z,inf,0.08708119921268731
1422,-999.0,-999.0,0,0,1423,8.29,0.20000000000000018,-999.0,40.746666666666705,141.48,3.2,1,1,0,0,1993-01-18T14:18:39.499986Z,inf,-999.0
1423,-999.0,-999.0,0,0,1424,12.0,2.5999999999999996,-999.0,38.411666666666704,140.536666666667,5.6,1,1,0,0,1992-01-22T10:06:56.000044Z,inf,-999.0
1424,-999.0,-999.0,4,4,1425,7.0,0.3999999999999999,0.2999999999999998,37.1473333333333,142.289166666667,3.5,2,2,1,1,1998-10-14T02:44:05.119985Z,0.7853546982968086,inf
1425,-999.0,-999.0,0,0,1426,62.68,-999.0,0.0,34.5605,140.356833333333,3.0,0,0,1,1,1998-03-06T13:34:16.139971Z,-999.0,inf
1426,-999.0,-999.0,0,0,1427,0.0,-999.0,0.8999999999999999,39.1783333333333,143.013333333333,3.9,0,0,1,1,1992-09-22T07:32:15.499999Z,-999.0,inf
1427,-999.0,-999.0,1,1,1428,53.11,1.7999999999999998,1.9999999999999996,36.096166666666704,139.860833333333,5.6,2,2,3,11,1996-12-21T10:28:47.709988Z,1.9862244745720414,0.06768304067494
1428,-999.0,-999.0,1,1,1429,48.22,-999.0,0.5999999999999996,36.1035,139.784333333333,4.1,0,0,3,3,1999-06-27T19:50:14.550031Z,-999.0,0.4290682055173275
1429,-999.0,-999.0,1,1,1430,48.5,0.6000000000000001,-999.0,36.250333333333295,141.373,4.0,4,4,0,0,1998-02-14T01:21:12.569980Z,0.9781513923247915,-999.0
1430,-999.0,-999.0,0,0,1431,0.25,0.3999999999999999,-999.0,39.7561666666667,143.475333333333,3.4,1,1,0,0,1998-02-21T18:31:18.419986Z,inf,-999.0
1431,-999.0,-999.0,0,0,1432,0.35,-999.0,0.2999999999999998,37.3848333333333,141.805333333333,3.3,0,0,1,1,1997-07-21T15:05:57.189956Z,-999.0,inf
1432,-999.0,-999.0,0,0,1433,0.93,1.4000000000000004,-999.0,38.945,140.653333333333,4.4,1,1,0,0,1991-04-07T18:09:03.400020Z,inf,-999.0
1433,-999.0,-999.0,0,0,1434,15.63,-999.0,0.7999999999999998,35.1535,140.245666666667,3.8,0,0,1,1,1999-05-13T14:22:25.689999Z,-999.0,inf
1434,-999.0,-999.0,0,0,1435,1.3,-999.0,0.20000000000000018,41.2633333333333,140.955,3.7,0,0,3,3,1993-02-11T03:51:55.200031Z,-999.0,25.255034820877153
1435,-999.0,-999.0,1,1,1436,47.01,-999.0,0.9000000000000004,36.4248333333333,141.181166666667,4.7,0,0,3,9,2008-01-16T02:55:40.029996Z,-999.0,0.10309833281384306
1436,-999.0,-999.0,0,0,1437,3.83,1.5999999999999996,-999.0,36.901666666666706,141.681666666667,4.6,1,1,0,0,1990-12-18T05:50:50.999970Z,inf,-999.0
1437,-999.0,-999.0,4,1,1438,35.81,1.5000000000000004,0.8000000000000007,40.15033333333329,142.430833333333,5.4,2,2,3,10,2006-07-06T02:08:39.749970Z,2.378607074280381,0.4139749709326992
1438,-999.0,-999.0,0,0,1439,42.36,-999.0,0.2999999999999998,37.2205,141.869666666667,3.3,0,0,1,1,2008-01-27T15:57:13.070043Z,-999.0,inf
1439,-999.0,-999.0,0,0,1440,49.42,0.10000000000000009,-999.0,35.2561666666667,141.495666666667,3.1,1,1,0,0,2007-12-11T22:24:50.639970Z,inf,-999.0
1440,-999.0,-999.0,4,4,1441,6.32,0.2999999999999998,0.3999999999999999,41.4466666666667,142.80166666666702,3.4,1,1,2,2,1992-11-21T12:33:12.399986Z,inf,0.1092696104299937
1441,-999.0,-999.0,0,0,1442,0.28,0.19999999999999973,0.5,37.8101666666667,142.472833333333,3.8,2,2,2,2,1997-02-25T06:46:39.009994Z,50.980519942768325,0.2198696928514
1442,-999.0,-999.0,0,0,1443,0.38,-999.0,0.3999999999999999,37.324166666666706,141.794833333333,3.4,0,0,1,1,1997-02-27T07:12:02.299971Z,-999.0,inf
1443,-999.0,-999.0,1,0,1444,16.58,-999.0,1.2999999999999998,35.7898333333333,141.125833333333,4.8,0,0,1,6,1997-05-10T02:22:55.619981Z,-999.0,inf
1444,-999.0,-999.0,0,0,1445,68.74,-999.0,0.2999999999999998,40.579,141.842833333333,3.3,0,0,1,1,1996-03-28T22:55:00.719963Z,-999.0,inf
1445,-999.0,-999.0,0,0,1446,56.89,-999.0,0.3999999999999999,35.836833333333296,140.5455,3.4,0,0,1,1,1998-01-22T22:08:31.119966Z,-999.0,inf
1446,-999.0,-999.0,0,0,1447,40.65,-999.0,0.0,37.34233333333329,141.869166666667,3.1,0,0,2,2,2006-01-29T16:08:15.889984Z,-999.0,0.2055016037978702
1447,-999.0,-999.0,1,1,1448,0.66,0.8999999999999999,0.6999999999999997,37.206666666666706,142.263333333333,3.9,1,1,4,4,1992-07-29T00:23:09.700016Z,inf,0.10941651994405881
1448,-999.0,-999.0,0,0,1449,34.66,-999.0,0.7999999999999998,37.5353333333333,142.247166666667,3.8,0,0,1,1,2006-01-05T01:15:09.519948Z,-999.0,inf
1449,-999.0,-999.0,0,0,1450,5.89,-999.0,0.40000000000000036,36.088333333333296,139.881666666667,4.2,0,0,2,2,1991-08-01T22:21:55.499983Z,-999.0,0.10091037745108027
