,MAG,Time,Lat,Lon,Depth,clID,eType
27,5.9,2013-12-28T15:21:06.050043Z,36.0497,31.3184,59.5,647,1.0
28,5.8,1995-12-05T18:49:32.719955Z,39.4946,40.0157,15.7,320,-1.0
29,5.8,2003-07-06T19:10:27.989962Z,40.4502,26.0413,17.1,1013,1.0
30,5.8,2005-10-17T09:46:56.239965Z,38.1889,26.7087,14.8,794,1.0
31,5.8,1996-08-14T01:55:05.690033Z,40.7182,35.2232,16.5,700,1.0
32,5.8,2005-10-20T21:40:02.090039Z,38.1139,26.728,10.0,794,1.0
33,5.8,1999-10-05T01:04:57.200044Z,36.7933,28.2046,12.0,261,1.0
34,5.8,2002-02-03T09:26:45.550032Z,38.628,30.876,24.9,1019,1.0
35,5.8,2005-03-14T01:55:56.680030Z,39.3279,40.9105,9.4,798,1.0
36,5.8,2005-01-23T22:36:07.389991Z,35.8479,29.6646,42.4,985,1.0
37,5.8,2001-06-23T06:52:42.670011Z,35.54,28.109,45.5,0,0.0
38,5.8,2011-05-19T20:15:25.089957Z,39.1277,29.0701,11.7,1017,1.0
39,5.7,2011-10-23T11:32:40.889961Z,38.7769,43.4245,17.4,1009,1.0
40,5.7,2009-06-19T14:05:00.549972Z,35.3441,28.4806,39.5,763,1.0
41,5.7,2005-03-12T07:36:10.210002Z,39.3865,40.941,8.3,798,-1.0
42,5.7,1999-08-17T02:34:54.870013Z,40.6463,30.5892,11.0,1019,1.0
43,5.7,2011-10-23T10:56:50.459973Z,38.7492,43.3396,21.0,1009,1.0
44,5.7,2012-07-09T13:55:00.609976Z,35.5969,28.9489,56.7,662,1.0
45,5.7,2003-04-10T00:40:15.949982Z,38.2466,26.8895,11.3,1008,1.0
46,5.7,2013-01-08T14:16:09.590017Z,39.6681,25.5372,11.1,715,1.0
47,5.7,1997-01-22T17:57:22.400010Z,36.1954,35.9643,19.5,706,1.0
48,5.7,2005-06-06T07:41:27.700022Z,39.303,41.0226,3.2,798,1.0
49,5.7,1999-11-11T14:41:26.140009Z,40.8069,30.2183,13.1,1019,1.0
50,5.7,1999-12-03T17:06:55.949960Z,40.4354,42.3783,14.4,76,1.0
51,5.7,2005-03-23T21:44:52.070039Z,39.4012,40.8808,13.2,798,1.0
52,5.7,2007-09-23T00:54:29.480023Z,35.1106,27.0654,12.0,845,1.0
53,5.7,2012-12-23T13:31:40.319995Z,42.4407,41.0577,12.9,734,1.0
54,5.7,2011-11-09T19:23:36.089982Z,38.4207,43.3376,9.1,1009,1.0
55,5.6,2000-11-15T15:05:36.620021Z,38.407,42.953,48.4,952,1.0
56,5.6,2017-03-02T11:07:27.210000Z,37.6186,38.4323,12.1,683,1.0
57,5.6,2011-10-25T14:55:08.379956Z,38.8119,43.6215,13.3,1009,1.0
58,5.6,2007-02-21T11:05:28.580036Z,38.3401,39.3354,4.8,901,1.0
59,5.6,2001-06-10T13:11:04.169961Z,38.541,25.593,32.0,949,1.0
60,5.6,1996-08-14T02:59:43.589960Z,40.7308,35.2449,15.6,700,1.0
61,5.6,1999-08-17T01:33:09.250040Z,40.7545,29.049,11.0,1019,1.0
62,5.6,2004-03-28T03:51:08.849981Z,39.9454,40.9571,5.0,1011,1.0
63,5.6,2005-10-17T05:45:16.560002Z,38.1012,26.6641,5.3,794,-1.0
64,5.6,1999-11-12T17:17:58.659994Z,40.7921,30.9896,11.0,1019,1.0
65,5.6,2004-08-11T15:48:25.020030Z,38.3403,39.2527,7.4,989,1.0
66,5.6,2007-12-26T23:47:11.430009Z,39.4392,33.109,10.8,858,1.0
67,5.6,2004-03-25T19:30:47.790004Z,39.931,40.8818,10.0,1011,-1.0
68,5.6,2007-12-20T09:48:30.429969Z,39.4336,33.1531,11.3,858,-1.0
69,5.6,2010-03-08T07:47:41.559994Z,38.7515,40.0619,10.6,996,1.0
70,5.6,2003-07-13T01:48:22.270032Z,38.2716,38.9762,12.9,1021,1.0
71,5.5,2011-09-22T03:22:36.979996Z,39.6655,38.6722,7.2,1001,1.0
72,5.5,1996-07-20T09:09:48.950004Z,36.0778,27.2157,24.5,266,1.0
73,5.5,2004-08-04T03:01:05.920001Z,36.8365,27.7679,10.0,997,1.0
74,5.5,2011-10-23T12:42:10.549984Z,38.6727,43.2189,12.4,1009,1.0
75,5.5,2003-07-26T08:36:50.869957Z,38.0566,28.9132,21.3,1016,1.0
76,5.4,2017-12-11T14:09:57.490013Z,35.0219,45.8227,19.3,279,1.0
77,5.4,2011-10-23T12:03:11.529961Z,38.6797,43.2687,19.7,1009,1.0
78,5.4,2012-01-27T01:33:24.309996Z,36.0558,25.0866,18.5,953,1.0
79,5.4,2001-07-10T21:42:07.630014Z,39.806,41.64,22.5,1,1.0
80,5.4,1999-10-05T00:53:27.939983Z,36.7585,28.2339,10.0,261,-1.0
81,5.4,2015-12-02T23:27:08.529985Z,39.2573,40.2482,3.5,735,1.0
82,5.4,1996-04-02T07:59:25.749978Z,37.8138,26.8666,14.0,696,1.0
83,5.4,2000-04-21T12:23:09.019965Z,37.877,29.364,19.9,926,1.0
84,5.4,1996-04-26T07:01:28.929991Z,36.3706,27.9168,68.1,0,0.0
85,5.4,1997-01-22T18:27:32.140023Z,36.1861,35.9579,13.7,706,1.0
86,5.4,2005-01-10T23:48:49.610043Z,36.8561,27.9263,17.0,997,1.0
87,5.4,2000-06-13T01:43:14.690007Z,35.12,27.066,9.8,186,1.0
88,5.4,1998-07-04T02:15:48.960024Z,36.787,35.2761,29.2,742,1.0
89,5.4,1999-08-17T02:42:56.830032Z,40.6822,30.6152,7.8,1019,1.0
90,5.4,2015-04-17T02:05:41.390045Z,35.1149,26.7417,17.9,697,1.0
91,5.4,1999-04-06T00:08:25.760021Z,39.3756,38.1692,11.9,670,1.0
92,5.4,2016-05-25T08:36:15.359990Z,35.0432,26.2747,24.5,0,0.0
93,5.4,2005-12-10T00:09:47.899990Z,39.3691,40.9446,5.1,798,1.0
94,5.4,2011-11-30T00:47:23.650026Z,38.4929,43.3458,10.5,1009,1.0
95,5.4,2001-06-25T13:28:47.580035Z,37.193,36.225,10.0,948,1.0
96,5.3,1995-05-29T04:58:35.949966Z,35.0585,32.2718,19.8,657,1.0
97,5.3,2000-08-23T13:41:26.949986Z,40.782,30.76,10.5,1019,1.0
98,5.3,1995-03-07T03:58:13.420018Z,36.7203,27.7152,16.0,554,1.0
99,5.3,2010-11-03T02:51:27.470020Z,40.4132,26.2962,14.2,978,1.0
100,5.3,1998-03-09T11:21:21.100035Z,36.0129,28.4895,64.1,346,1.0
101,5.3,2003-03-16T09:27:19.619974Z,36.8316,44.1547,33.0,0,0.0
102,5.3,1999-08-22T14:31:01.100037Z,40.707,30.6945,11.0,1019,1.0
103,5.3,1998-01-23T12:32:53.349998Z,39.3499,43.8062,25.4,0,0.0
104,5.3,2015-06-09T21:49:47.400010Z,35.0974,26.7776,16.4,697,1.0
105,5.3,1995-10-01T18:03:00.189960Z,38.12,30.1998,28.9,738,1.0
106,5.3,2018-09-12T06:21:47.960005Z,36.1551,31.1298,51.5,641,1.0
107,5.3,1999-08-17T03:14:03.619966Z,40.7237,30.5507,19.4,1019,1.0
108,5.3,2003-07-06T20:10:15.930016Z,40.4264,26.0702,17.0,1013,1.0
109,5.3,2007-02-09T02:22:57.499965Z,38.3431,39.119,0.2,901,-1.0
110,5.3,2005-07-30T21:45:02.069975Z,39.4128,33.0975,15.7,805,1.0
111,5.3,2006-02-06T04:08:03.950017Z,42.6504,43.4989,23.5,146,1.0
112,5.3,2014-05-24T09:31:18.079996Z,40.4491,26.2431,10.5,730,1.0
113,5.3,1996-08-18T15:02:14.369971Z,36.2657,27.2,29.6,266,1.0
114,5.3,1999-08-17T02:50:48.200006Z,40.796,29.9651,15.4,1019,1.0
115,5.3,2011-10-23T10:48:15.079999Z,38.7243,43.3715,7.8,1009,1.0
116,5.3,2011-06-23T07:34:45.640042Z,38.5459,39.6111,9.9,1020,1.0
117,5.3,2017-02-07T02:24:04.189967Z,39.5116,26.1518,11.9,737,1.0
118,5.3,2011-11-08T22:05:51.070009Z,38.6996,43.1012,11.9,1009,1.0
119,5.3,2003-07-23T04:56:05.179974Z,38.0483,28.8851,28.3,1016,-1.0
120,5.3,2006-04-09T23:27:19.529996Z,35.1753,27.2497,30.6,472,1.0
121,5.3,2002-02-03T07:14:39.810020Z,38.721,30.886,35.4,1019,1.0
122,5.3,2004-12-20T23:02:14.980010Z,36.9365,28.3626,25.5,782,1.0
123,5.3,2012-12-25T22:44:33.559987Z,42.4554,40.982,13.5,734,1.0
124,5.3,2009-12-22T06:06:22.279993Z,35.7334,31.5347,51.7,0,0.0
125,5.3,2007-08-25T22:05:49.370009Z,39.2683,41.139,7.4,818,1.0
126,5.3,2004-08-04T14:18:48.590040Z,36.8434,27.7809,10.0,997,1.0
127,5.3,2002-02-03T11:39:58.729992Z,38.562,31.083,31.0,1019,1.0
128,5.3,2017-02-12T13:48:15.640044Z,39.5307,26.1749,3.5,737,1.0
129,5.3,2013-09-17T04:09:14.350028Z,42.0939,45.7945,13.6,83,1.0
130,5.3,2011-01-19T09:17:49.539984Z,41.9627,42.66,10.4,990,1.0
131,5.3,2017-02-06T03:51:40.040035Z,39.5591,26.1648,5.0,737,-1.0
132,5.2,1998-04-13T15:14:34.740035Z,39.3185,41.1074,24.6,0,0.0
133,5.2,2005-01-10T23:50:27.870001Z,36.9368,27.8917,38.6,997,1.0
134,5.2,2004-08-04T04:26:23.599967Z,36.8563,27.8077,12.9,997,1.0
135,5.2,2004-08-04T04:19:46.549978Z,36.83,27.8193,10.0,997,1.0
136,5.2,1999-09-20T21:28:01.159972Z,40.7102,27.594,13.4,1019,1.0
137,5.2,2013-03-11T14:57:08.520021Z,36.6124,43.4167,12.9,667,1.0
138,5.2,2004-08-03T13:11:30.989992Z,36.8584,27.779,10.0,997,-1.0
139,5.2,2005-01-30T16:23:49.690029Z,35.8051,29.7117,43.7,985,1.0
140,5.2,2017-11-24T21:49:16.019965Z,37.1068,28.6051,11.5,626,1.0
141,5.2,2012-05-03T15:20:27.540012Z,39.139,29.0914,10.9,932,1.0
142,5.2,2012-03-05T06:50:37.620005Z,35.0016,44.182,29.8,0,0.0
143,5.2,2003-04-17T22:34:26.289986Z,38.1855,26.9492,19.6,1008,1.0
144,5.2,1997-02-28T00:03:54.229971Z,40.7481,35.3774,8.8,700,1.0
145,5.2,1997-11-27T17:34:30.180004Z,41.8477,45.3285,24.0,0,0.0
146,5.2,1998-04-04T16:16:50.030024Z,38.0891,30.0481,16.9,653,1.0
147,5.2,2017-07-20T23:23:51.800032Z,36.9399,27.3675,12.5,741,1.0
148,5.2,2015-10-06T21:27:33.610031Z,36.179,29.9252,36.3,0,0.0
149,5.2,2007-11-09T01:43:05.130020Z,38.7732,25.7058,13.1,518,1.0
150,5.2,2011-05-08T06:50:24.320027Z,36.6752,27.2161,17.2,582,1.0
151,5.2,2002-02-03T11:54:38.450044Z,38.589,31.064,30.1,1019,1.0
152,5.2,2011-10-23T18:10:46.409982Z,38.6325,43.1608,10.7,1009,1.0
153,5.2,1999-09-29T00:13:08.109958Z,40.799,29.3771,14.6,1019,1.0
154,5.2,2017-01-25T18:50:52.079995Z,35.4281,26.4348,63.0,0,0.0
155,5.2,2011-10-27T08:04:22.859964Z,37.2973,43.8663,12.8,916,1.0
156,5.2,1995-04-13T04:08:03.969973Z,40.829,27.8033,25.7,664,1.0
157,5.2,2000-01-17T22:19:57.389982Z,38.055,31.935,10.0,0,0.0
158,5.2,2000-02-14T06:56:34.689956Z,41.036,31.738,10.0,1019,1.0
159,5.2,2017-05-27T15:53:24.450030Z,38.7554,27.8475,12.3,728,1.0
160,5.2,2017-08-08T07:42:21.569987Z,36.9579,27.6242,9.1,741,1.0
161,5.2,2017-02-06T10:58:02.239970Z,39.5298,26.1614,11.9,737,-1.0
162,5.2,2017-06-17T19:50:05.410028Z,38.8576,26.4738,11.7,720,1.0
163,5.2,2002-07-01T05:17:58.039992Z,39.9,42.295,10.0,232,1.0
164,5.2,2015-12-26T11:00:50.860027Z,35.4608,27.3896,30.4,355,1.0
165,5.2,2001-05-29T04:43:57.059964Z,35.384,27.747,11.0,0,0.0
166,5.2,2012-06-14T05:52:53.659977Z,37.2159,42.4833,11.3,934,1.0
167,5.2,1999-07-25T06:56:55.759978Z,39.3374,27.8887,19.5,1019,-1.0
168,5.2,2012-01-26T04:24:59.700040Z,36.0468,25.0538,21.9,953,-1.0
169,5.2,1995-10-05T16:15:23.940026Z,37.9958,30.074,13.0,738,1.0
170,5.2,2015-03-27T23:34:54.309967Z,35.7133,26.5791,69.5,0,0.0
171,5.2,2001-10-31T12:33:53.220012Z,37.235,36.187,12.0,948,1.0
172,5.2,1995-01-29T04:16:55.700030Z,39.844,40.4915,9.2,0,0.0
173,5.2,2005-01-25T15:24:25.180013Z,37.4633,43.7629,16.5,0,0.0
174,5.2,2007-01-21T07:38:59.130037Z,39.5999,42.8945,8.8,866,1.0
175,5.2,2011-11-14T22:08:15.840035Z,38.6907,43.1163,12.7,1009,1.0
176,5.2,1997-01-21T20:47:48.259994Z,38.0698,28.9836,12.8,723,1.0
177,5.1,2009-01-13T06:12:45.249983Z,35.6628,26.3454,52.1,900,1.0
178,5.1,2012-12-23T06:38:56.710027Z,38.4615,44.9154,7.9,1009,1.0
179,5.1,2008-12-28T22:58:59.439962Z,40.3781,25.7925,8.0,898,1.0
180,5.1,2004-07-01T22:30:08.030021Z,39.7794,43.9676,5.0,967,1.0
181,5.1,2007-08-31T20:52:42.690030Z,36.6359,26.2554,18.2,0,0.0
182,5.1,2000-12-07T12:16:38.700014Z,41.409,29.362,10.0,1019,1.0
183,5.1,2007-11-16T09:08:27.279978Z,36.8882,29.3512,29.4,854,1.0
184,5.1,1999-08-19T15:17:47.250035Z,40.633,29.1074,17.6,1019,1.0
185,5.1,2014-12-06T01:45:06.799970Z,38.9013,26.2778,6.8,716,1.0
186,5.1,1996-03-29T05:58:52.200016Z,37.76,36.34,10.0,0,0.0
187,5.1,1999-11-12T17:29:33.199961Z,40.8204,31.4463,9.0,1019,1.0
188,5.1,2011-10-29T22:24:24.170027Z,38.8451,43.5411,7.4,1009,1.0
189,5.1,2018-04-24T00:34:30.950022Z,37.5866,38.5242,11.1,655,1.0
190,5.1,1999-10-20T23:08:21.819983Z,40.7994,28.9655,13.0,1019,1.0
191,5.1,1996-06-18T08:11:06.859965Z,39.0782,45.7187,42.7,0,0.0
192,5.1,2003-10-20T06:26:51.180026Z,38.6406,44.5891,10.0,0,0.0
193,5.1,1997-01-11T14:40:17.999964Z,39.68,39.78,15.0,671,1.0
194,5.1,2004-02-07T21:17:21.370041Z,35.8319,26.8617,14.1,0,0.0
195,5.1,2005-03-23T23:43:42.479995Z,39.356,40.8903,5.0,798,1.0
196,5.1,2013-05-28T00:09:53.350010Z,43.2283,41.6351,9.2,702,1.0
197,5.1,2004-06-15T12:02:37.570016Z,40.41,25.8484,7.1,968,1.0
198,5.1,1996-07-22T01:44:39.560035Z,36.0895,27.0754,26.4,266,1.0
199,5.1,1999-01-15T19:14:12.329984Z,35.3745,45.1844,28.6,5,1.0
200,5.1,2016-10-15T08:18:31.949997Z,42.1905,30.6868,3.2,0,0.0
201,5.1,1999-08-31T08:10:51.049982Z,40.7866,29.9091,6.7,1019,1.0
202,5.1,2005-10-17T09:55:30.530004Z,38.1773,26.7105,15.1,794,1.0
203,5.1,2005-11-26T15:56:55.780024Z,38.2414,38.8543,10.0,325,1.0
204,5.1,1999-08-17T00:15:19.799970Z,40.7018,30.8455,11.0,1019,1.0
205,5.1,1996-07-21T23:19:10.269956Z,36.2389,27.2855,31.7,266,1.0
206,5.1,1996-08-09T01:58:13.499958Z,37.39,35.06,10.0,0,0.0
207,5.1,2010-03-24T14:11:33.260003Z,38.7535,40.1726,11.1,996,1.0
208,5.1,2017-08-23T13:42:54.459961Z,36.0921,45.0199,14.7,0,0.0
209,5.1,2007-10-29T09:23:19.289986Z,36.9158,29.3274,36.9,854,-1.0
210,5.1,1996-07-24T00:43:22.559983Z,36.6365,27.1942,19.8,80,1.0
211,5.1,2009-07-18T20:32:28.869990Z,35.8413,43.4124,16.3,0,0.0
212,5.1,2001-10-30T21:00:05.410019Z,35.865,29.77,5.0,43,1.0
213,5.1,2013-07-30T05:33:08.610018Z,40.3122,25.8299,4.6,666,1.0
214,5.1,2000-11-21T02:57:41.500027Z,38.522,42.823,5.0,0,0.0
215,5.1,2010-03-08T11:12:14.080029Z,38.7503,40.0832,15.4,996,1.0
216,5.1,2001-08-26T00:41:12.809993Z,40.958,31.544,8.8,1019,1.0
217,5.1,2000-11-15T18:32:11.400025Z,38.711,43.007,10.0,950,1.0
218,5.1,2012-03-26T10:35:35.179986Z,39.1806,42.2886,13.4,1009,1.0
219,5.1,2000-11-15T15:17:24.100020Z,38.147,42.972,5.0,391,1.0
220,5.1,1996-10-17T21:48:34.200025Z,38.69,39.92,10.0,0,0.0
221,5.1,1997-12-09T03:16:13.710027Z,36.8424,42.6864,30.1,0,0.0
222,5.1,1995-08-18T00:52:27.259966Z,37.8147,29.3865,16.1,628,1.0
223,5.1,2011-10-24T15:28:07.360029Z,38.671,43.2074,11.8,1009,1.0
224,5.1,2000-08-19T21:26:17.270020Z,39.812,41.445,33.0,0,0.0
225,5.1,2005-05-14T23:46:48.309977Z,35.6607,31.5401,59.7,0,0.0
226,5.1,2017-11-22T20:22:53.660004Z,37.1212,28.6038,10.2,626,-1.0
227,5.1,2003-03-16T09:06:23.370019Z,36.6367,43.9053,33.0,0,0.0
228,5.1,1998-05-09T15:38:03.259965Z,38.3438,38.9459,11.7,0,0.0
229,5.1,2000-06-29T14:15:26.500007Z,38.508,26.033,28.4,380,1.0
230,5.1,2011-07-25T17:57:22.619985Z,40.8244,27.7474,12.2,1012,1.0
231,5.1,2009-06-20T08:28:20.999971Z,37.6459,26.8739,12.3,767,1.0
232,5.1,2015-11-29T00:28:11.600028Z,38.8446,37.8071,10.0,608,1.0
233,5.1,2001-06-22T11:54:50.780012Z,39.339,27.905,7.0,1019,1.0
234,5.1,2011-10-23T11:00:29.899992Z,38.6342,43.0838,15.0,1009,1.0
235,5.1,2001-05-01T06:00:56.039990Z,35.671,27.473,28.5,69,1.0
236,5.1,1997-01-22T18:24:53.019995Z,36.1416,35.9741,16.5,706,1.0
237,5.1,2005-01-11T04:35:56.880040Z,36.8956,27.8753,18.4,997,1.0
238,5.1,2009-02-17T05:28:21.570034Z,39.1323,29.0536,15.5,872,1.0
239,5.0,2007-04-10T22:00:36.809976Z,37.9402,30.9643,18.6,903,1.0
240,5.0,2012-06-07T20:54:26.929990Z,40.8459,27.9342,7.7,938,1.0
241,5.0,1999-08-17T04:20:19.390013Z,40.7101,30.348,11.0,1019,1.0
242,5.0,2002-08-23T04:10:34.420022Z,37.137,37.307,9.0,910,1.0
243,5.0,1999-11-17T08:15:28.149988Z,40.8515,31.4997,9.0,1019,1.0
244,5.0,2006-07-02T19:39:41.560042Z,39.3296,40.9326,18.0,798,1.0
245,5.0,1998-07-09T17:36:49.329963Z,37.8776,26.8352,24.0,336,1.0
246,5.0,2013-04-18T10:39:39.019963Z,38.4288,45.4421,8.1,100,1.0
247,5.0,2013-09-17T20:40:51.670039Z,39.0296,41.4275,9.7,629,1.0
248,5.0,2005-05-12T09:25:39.139972Z,40.4376,37.3984,5.0,236,1.0
249,5.0,2000-02-26T08:18:37.970011Z,37.305,44.768,34.2,0,0.0
250,5.0,2014-12-06T06:20:54.890015Z,38.8875,26.2777,19.8,716,1.0
251,5.0,1999-11-17T00:15:50.459962Z,40.8428,31.3081,11.0,1019,1.0
252,5.0,1998-02-25T06:58:06.100031Z,37.7437,29.6618,29.1,0,0.0
253,5.0,2013-05-16T03:02:04.069967Z,36.9935,28.4128,16.6,684,1.0
254,5.0,1999-11-13T00:54:56.719958Z,40.8416,30.9473,11.0,1019,1.0
255,5.0,2000-10-04T02:33:56.539983Z,37.898,29.03,2.8,919,1.0
256,5.0,2016-01-10T17:40:49.770019Z,39.5842,34.3595,12.4,222,1.0
257,5.0,1999-01-14T22:45:17.890012Z,41.2788,44.0014,16.3,17,1.0
258,5.0,2006-03-29T22:05:13.169964Z,35.3017,35.4401,10.0,0,0.0
259,5.0,2003-08-11T20:12:07.280006Z,38.822,44.8257,15.0,0,0.0
260,5.0,2009-07-30T07:37:52.839982Z,39.5854,39.7483,13.7,770,1.0
261,5.0,2017-05-17T11:30:34.020029Z,35.9811,27.5352,21.4,0,0.0
262,5.0,1998-12-20T03:21:16.749995Z,38.658,40.1155,11.0,53,1.0
263,5.0,1998-12-19T16:15:18.209983Z,40.1216,41.9951,9.0,0,0.0
264,5.0,1999-08-20T10:00:19.419988Z,40.6578,30.5559,11.0,1019,1.0
265,5.0,2000-06-09T03:14:19.099997Z,40.723,32.921,3.9,1019,1.0
266,5.0,1998-03-05T01:55:32.490018Z,39.5376,27.508,7.2,0,0.0
267,5.0,1997-05-09T18:41:01.769971Z,35.4361,27.2831,14.6,56,1.0
268,5.0,2012-09-19T09:17:48.379983Z,37.3003,37.0949,10.2,721,1.0
269,5.0,2017-04-13T16:22:16.779962Z,37.1155,28.6573,13.2,677,1.0
270,5.0,1999-11-20T08:44:14.120017Z,40.8323,31.4786,9.0,1019,1.0
271,5.0,1999-08-17T06:28:01.739973Z,40.8137,31.0329,11.0,1019,1.0
272,5.0,1999-07-24T16:05:50.140001Z,39.3408,27.9519,10.0,1019,-1.0
273,5.0,2009-08-05T07:49:03.690015Z,43.4216,28.6636,14.5,142,1.0
274,5.0,2011-11-18T17:39:41.289984Z,38.8125,43.8343,7.4,1009,1.0
275,5.0,2000-06-15T16:10:16.790013Z,35.12,27.12,4.0,186,1.0
276,5.0,1999-11-16T17:51:19.840027Z,40.7655,31.5042,12.7,1019,1.0
277,5.0,2010-03-08T10:14:26.909980Z,38.8245,40.1479,12.4,996,1.0
278,5.0,2015-07-29T22:00:55.869981Z,36.5213,34.9653,31.7,0,0.0
279,5.0,1998-11-18T11:37:20.739992Z,38.3655,45.2946,17.7,0,0.0
280,5.0,2012-08-05T20:37:23.159975Z,37.3725,42.9766,15.2,1009,1.0
281,5.0,2011-05-28T05:47:18.429961Z,39.1327,28.9954,13.3,1017,1.0
282,5.0,2017-04-21T14:12:21.649964Z,38.6613,27.6067,11.5,699,1.0
283,5.0,2015-04-16T19:02:14.479985Z,35.0995,26.8645,24.7,697,1.0
284,5.0,2008-09-02T20:00:51.010017Z,38.6656,45.8127,2.1,67,1.0
285,5.0,1996-01-11T23:03:48.240004Z,35.3787,39.6237,17.0,0,0.0
286,5.0,2000-03-08T17:14:45.829970Z,37.177,35.283,10.0,0,0.0
287,5.0,2017-06-22T02:48:53.190028Z,38.8206,26.4809,12.0,720,1.0
288,5.0,2006-03-21T11:29:05.990010Z,39.7727,41.7681,2.9,321,1.0
289,5.0,2006-08-22T09:23:21.620028Z,35.0761,27.0913,49.9,0,0.0
290,5.0,2015-10-09T14:39:17.540002Z,40.7005,36.687,14.3,669,1.0
291,5.0,2012-06-25T13:05:29.499990Z,36.3633,28.9451,35.0,941,1.0
292,5.0,2017-04-21T13:09:21.980020Z,38.8199,29.0341,11.5,473,1.0
293,5.0,2002-02-28T00:46:29.239971Z,37.216,44.154,23.6,0,0.0
294,5.0,1999-08-17T00:16:27.940025Z,40.7308,29.9134,12.0,1019,1.0
295,4.9,2005-10-11T05:44:26.350025Z,35.4036,27.5144,18.1,0,0.0
296,4.9,1999-11-12T22:20:56.099993Z,40.882,31.2956,13.9,1019,1.0
297,4.9,2006-10-20T18:15:24.979996Z,40.2478,28.0145,1.7,868,1.0
298,4.9,2008-11-12T14:03:17.419995Z,38.8894,35.5287,2.0,155,1.0
299,4.9,2015-09-16T19:52:11.369997Z,35.343,27.7686,16.0,0,0.0
300,4.9,2005-03-14T04:58:05.310020Z,39.4151,40.8618,10.0,798,1.0
301,4.9,2005-07-31T23:41:34.799970Z,39.443,33.0789,11.5,805,1.0
302,4.9,2006-10-24T14:00:22.740023Z,40.4758,29.0356,14.1,15,1.0
303,4.9,2004-02-26T04:13:57.260010Z,37.9476,38.2331,5.0,0,0.0
304,4.9,2017-06-12T12:35:33.560043Z,38.853,26.3625,10.6,720,1.0
305,4.9,2001-05-29T14:15:51.979964Z,39.739,41.947,10.0,0,0.0
306,4.9,2000-01-31T07:34:02.210042Z,35.152,27.278,48.6,0,0.0
307,4.9,2013-03-26T23:35:23.680005Z,43.2285,41.6122,6.6,702,-1.0
308,4.9,2014-08-24T19:43:31.020043Z,37.666,30.6386,10.6,627,1.0
309,4.9,2000-11-15T16:06:13.720027Z,38.589,42.913,45.3,0,0.0
310,4.9,2003-07-26T13:31:36.020038Z,38.0926,28.8642,7.3,1016,1.0
311,4.9,2011-02-22T09:08:17.200029Z,38.9876,42.3118,6.0,1014,1.0
312,4.9,2017-07-21T17:09:47.310014Z,36.8945,27.3417,8.7,741,1.0
313,4.9,2001-09-13T15:42:51.399993Z,35.215,25.958,54.5,0,0.0
314,4.9,2004-04-01T08:35:20.760025Z,39.94,40.8824,5.0,1011,1.0
315,4.9,2010-01-17T20:16:05.799995Z,35.2982,27.7683,26.8,108,1.0
316,4.9,2017-08-13T11:16:53.370015Z,37.1111,27.7219,10.7,741,1.0
