,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
45,-999.0,-999.0,1,1,1940,19.0,1.7999999999999998,-999.0,34.9109,45.9592,7.3,8,21,12,6,0,0,0,0,2017-11-12T18:18:17.180027Z,0.1343114510339371,-999.0
46,-999.0,-999.0,3,1,1949,14.06,2.4000000000000004,-999.0,56.0039,-149.1658,7.9,12,67,6,0,0,0,0,0,2018-01-23T09:31:40.890031Z,0.268951983069289,-999.0
47,-999.0,-999.0,1,1,1951,29.0,0.5,-999.0,51.537,-175.2297,7.0,28,42,42,28,0,0,0,0,2013-08-30T16:25:02.299985Z,0.5355433943591371,-999.0
48,-999.0,-999.0,1,1,1958,47.6,1.5999999999999996,1.5999999999999996,-60.063,-26.916,7.0,11,27,27,11,1,3,3,1,1987-01-30T22:29:42.089968Z,0.5130078915964759,inf
49,-999.0,-999.0,1,1,1959,46.7,1.2999999999999998,-999.0,61.3464,-149.9552,7.1,7,10,6,3,0,0,0,0,2018-11-30T17:29:29.330016Z,0.1592157899955063,-999.0
50,-999.0,-999.0,1,1,1961,20.0,1.7000000000000002,1.4000000000000004,-0.2559,119.8462,7.5,21,27,7,5,2,12,2,1,2018-09-28T10:02:45.249965Z,0.8661412951130587,33.89065904401681
51,-999.0,-999.0,1,1,1962,15.0,0.9000000000000004,-999.0,26.951,65.5009,7.7,9,21,3,2,0,0,0,0,2013-09-24T11:29:47.970038Z,0.37389740296469737,-999.0
52,-999.0,-999.0,1,1,1963,10.0,1.9000000000000004,0.7999999999999998,-60.2738,-46.4011,7.7,18,29,3,2,8,8,2,2,2013-11-17T09:04:55.529980Z,14.071640872930027,3.03604539623552
53,-999.0,-999.0,2,1,1971,10.0,1.9000000000000004,2.2,-33.2927,-177.8571,7.4,12,26,5,4,4,70,20,0,2020-06-18T12:49:53.843981Z,0.4017248783034325,0.13909311219592596
54,-999.0,-999.0,1,1,1974,18.98,1.4000000000000004,-999.0,-0.5858,128.034,7.2,10,15,6,4,0,0,0,0,2019-07-14T09:10:51.522960Z,3.0972619738186027,-999.0
55,-999.0,-999.0,1,1,1977,24.0,0.7999999999999998,-999.0,17.397000000000002,-100.9723,7.2,3,8,4,2,0,0,0,0,2014-04-18T14:27:24.919979Z,0.14497740950370475,-999.0
56,-999.0,-999.0,2,-1,1984,48.0,2.0,-999.0,-2.6286,138.5277,7.0,1,7,7,1,0,6,6,0,2015-07-27T21:41:21.709965Z,inf,-999.0
57,-999.0,-999.0,2,1,1992,10.0,2.2,0.9000000000000004,54.4434,168.857,7.7,15,50,7,0,4,8,4,2,2017-07-17T23:34:13.739980Z,0.40159782014377104,0.08980602529862777
58,-999.0,-999.0,5,2,1999,35.0,1.0999999999999996,0.2999999999999998,10.085,-85.315,7.6,7,68,16,2,6,6,1,1,2012-09-05T14:42:07.800012Z,0.15494336269149853,5.093466182486965
59,-999.0,-999.0,1,1,2001,24.7,1.4000000000000004,-999.0,-7.287999999999999,154.371,7.0,5,14,14,5,0,0,0,0,1987-10-12T13:57:04.790020Z,2.63750562387033,-999.0
