,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
42,-999.0,-999.0,0,0,43,8.8,-999.0,-999.0,45.3965,16.2398,5.2,0,0,0,0,2020-12-28T05:28:06.750000Z,-999.0,-999.0
43,-999.0,-999.0,0,0,44,7.2,-999.0,-999.0,44.866,10.9763,5.1,0,0,0,0,2012-05-29T11:00:22.990000Z,-999.0,-999.0
44,-999.0,-999.0,0,0,45,10.059,0.1999999999999993,-999.0,45.8517,15.946,5.1,1,1,0,0,2020-03-22T05:24:03.905000Z,inf,-999.0
45,-999.0,-999.0,0,0,46,10.0,-999.0,-999.0,42.545,13.2768,5.1,0,0,0,0,2017-01-18T09:25:40.390000Z,-999.0,-999.0
46,-999.0,-999.0,0,0,47,10.0,-999.0,-999.0,37.952,19.949,5.1,0,0,0,0,1991-04-21T08:51:55.540000Z,-999.0,-999.0
47,-999.0,-999.0,0,0,48,10.0,-999.0,-999.0,41.4,19.54,5.1,0,0,0,0,2019-11-26T02:59:24.100000Z,-999.0,-999.0
48,-999.0,-999.0,0,0,49,10.352,-999.0,-999.0,36.7506,6.71748,5.1,0,0,0,0,2020-11-22T03:53:10.231000Z,-999.0,-999.0
49,-999.0,-999.0,0,0,50,19.727,-999.0,-999.0,36.7682,7.14771,5.1,0,0,0,0,2021-04-01T14:33:39.301000Z,-999.0,-999.0
50,-999.0,-999.0,0,0,51,19.824,-999.0,-999.0,41.7542,19.9353,5.1,0,0,0,0,2017-04-08T13:53:04.031000Z,-999.0,-999.0
51,-999.0,-999.0,1,1,52,7.0,1.0999999999999996,1.6999999999999997,44.1308,10.1357,5.1,10,10,1,1,2013-06-21T10:33:56.980000Z,0.5603574899196059,inf
52,-999.0,-999.0,1,1,53,19.6,0.6999999999999993,0.5,41.8742,14.8648,5.1,8,8,1,1,2018-08-16T18:19:04.600000Z,0.8996886585204258,inf
53,-999.0,-999.0,0,0,54,14.648,-999.0,-999.0,41.4475,19.563,5.1,0,0,0,0,2018-07-04T09:01:08.979000Z,-999.0,-999.0
