,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
227,5.3,51.2801,-178.2625,41.7,2011-01-19T04:59:57.120005Z,2,1,2,1,1,1,1,0,1,0
228,5.3,51.4529,-175.1881,29.0,2013-08-31T00:07:29.280001Z,0,0,0,0,-1,-1,0,0,0,0
229,5.3,51.5012,-174.7702,35.0,2013-09-04T05:15:56.159995Z,0,0,0,0,-1,-1,0,0,0,0
230,5.3,51.3307,-177.5423,19.2,2015-09-05T08:53:22.560001Z,0,0,0,0,-1,-1,0,0,0,0
231,5.3,56.6155,-169.0612,6.9,2015-02-01T17:40:33.600000Z,9,3,9,3,5,5,2,7,2,7
232,5.3,51.2712,-176.2663,29.7,2010-12-26T12:24:20.160004Z,1,0,1,0,-1,-1,0,1,0,1
233,5.3,53.3022,-160.326,10.0,2021-06-18T10:02:38.400003Z,0,0,0,0,-1,-1,0,0,0,0
234,5.3,51.7326,-174.9395,45.64,2020-10-01T10:25:06.239996Z,0,0,0,0,-1,-1,0,0,0,0
235,5.3,56.6266,-168.9308,8.6,2015-01-31T12:38:26.880004Z,0,6,0,6,4,4,6,0,6,0
236,5.3,51.3502,-175.2454,24.8,2013-09-02T09:59:02.399997Z,0,0,0,0,-1,-1,0,0,0,0
237,5.3,54.7713,-158.1884,27.5,2020-08-08T12:52:59.520000Z,0,0,0,0,-1,-1,0,0,0,0
238,5.3,61.384,-150.0795,37.7,2018-11-30T20:26:52.799996Z,0,1,0,1,-1,-1,0,0,0,0
239,5.3,52.0483,-169.321,26.5,2015-07-29T16:05:05.280005Z,0,0,0,0,-1,-1,0,0,0,0
240,5.3,51.1795,-178.1177,45.7,2010-01-25T23:09:01.439996Z,0,2,0,2,-1,-1,0,0,0,0
241,5.3,52.27,-169.449,18.83,2015-11-06T01:09:59.039998Z,0,2,0,2,-1,-1,1,0,1,0
242,5.2,65.121,-149.223,10.0,2014-08-31T03:06:54.719999Z,0,0,0,0,-1,-1,0,0,0,0
243,5.2,57.2707,-154.9862,62.9,2014-02-25T15:56:26.880000Z,0,0,0,0,-1,-1,0,0,0,0
244,5.2,51.9812,-169.6468,10.0,2020-09-28T02:44:18.240001Z,0,0,0,0,-1,-1,0,0,0,0
245,5.2,51.8732,-176.277,58.09,2017-08-01T05:00:23.040001Z,0,0,0,0,-1,-1,0,0,0,0
246,5.2,51.2052,-174.8156,10.0,2013-08-31T06:40:53.759996Z,0,0,0,0,-1,-1,0,0,0,0
247,5.2,51.2851,-176.2715,42.3,2010-12-26T06:32:41.279998Z,0,0,0,0,-1,-1,0,0,0,0
248,5.2,56.4295,-154.831,38.8,2018-12-27T13:37:12.000001Z,0,0,0,0,-1,-1,0,0,0,0
249,5.2,52.6444,-169.3836,18.4,2010-07-28T12:07:46.560002Z,0,0,0,0,-1,-1,0,0,0,0
250,5.2,60.1828,-151.6803,66.6,2017-05-07T04:25:14.880002Z,0,0,0,0,-1,-1,0,0,0,0
251,5.2,51.3984,-178.4289,40.1,2010-09-12T07:40:47.999995Z,0,0,0,0,-1,-1,0,0,0,0
252,5.2,52.0989,-170.5561,29.23,2017-05-06T20:43:17.760003Z,1,1,1,1,-1,-1,0,1,0,1
253,5.2,51.3332,-176.67,40.1,2010-11-05T10:03:56.160001Z,0,0,0,0,-1,-1,0,0,0,0
254,5.2,52.2305,-165.697,21.22,2019-08-03T18:11:22.559997Z,0,0,0,0,-1,-1,0,0,0,0
255,5.2,54.6459,-161.6342,44.3,2010-01-21T11:55:23.519997Z,0,0,0,0,-1,-1,0,0,0,0
256,5.2,51.3887,-177.8519,48.9,2014-10-27T09:53:59.999998Z,0,0,0,0,-1,-1,0,0,0,0
257,5.2,52.4964,-169.3792,30.5,2013-10-09T19:49:00.480004Z,0,1,0,1,-1,-1,1,0,1,0
258,5.2,52.6639,-167.9299,31.2,2021-11-04T08:57:07.200002Z,0,0,0,0,-1,-1,0,0,0,0
259,5.2,51.4818,-174.5859,33.5,2013-09-04T06:54:17.279999Z,0,0,0,0,-1,-1,0,0,0,0
260,5.2,51.4587,-179.1511,21.7,2021-02-14T19:13:17.760003Z,0,0,0,0,-1,-1,0,0,0,0
261,5.2,52.101,-171.4445,53.4,2012-02-10T06:28:30.720001Z,2,2,2,2,1,1,2,2,2,2
262,5.2,51.2242,-178.9201,33.2,2013-07-24T13:59:22.560003Z,0,1,0,1,-1,-1,1,0,1,0
263,5.2,52.1801,-171.5105,48.4,2011-09-02T18:28:39.359996Z,0,0,0,0,-1,-1,0,0,0,0
264,5.2,51.421,-174.3776,26.0,2013-11-26T08:11:19.680002Z,0,0,0,0,-1,-1,0,0,0,0
265,5.2,52.0119,-171.5682,49.0,2011-09-03T01:25:40.799998Z,0,0,0,0,-1,-1,0,0,0,0
266,5.2,51.5005,-175.0682,39.43,2015-11-12T17:28:36.480001Z,1,0,1,0,-1,-1,0,1,0,1
267,5.2,51.6323,-173.3171,43.2,2012-03-11T19:02:55.680003Z,5,2,5,2,1,1,2,5,2,5
268,5.2,61.7197,-150.8904,63.1,2019-09-17T01:09:59.039998Z,0,0,0,0,-1,-1,0,0,0,0
269,5.2,51.4628,-175.2188,40.9,2010-10-10T06:25:29.279997Z,0,0,0,0,-1,-1,0,0,0,0
270,5.2,54.3536,-159.8541,22.6,2020-10-19T21:22:27.840004Z,0,0,0,0,-1,-1,0,0,0,0
271,5.2,51.4575,-175.0539,43.1,2010-10-08T23:32:29.759997Z,0,0,0,0,-1,-1,0,0,0,0
272,5.2,51.3651,-174.6461,17.95,2018-07-09T02:42:25.920000Z,1,2,1,2,1,1,1,1,1,1
273,5.2,51.6903,-176.8199,50.86,2018-02-16T00:00:17.280001Z,0,0,0,0,-1,-1,0,0,0,0
274,5.2,63.5129,-150.8229,14.0,2011-01-23T02:50:03.839997Z,0,1,0,1,-1,-1,1,0,1,0
275,5.2,52.8691,-162.9205,12.2,2015-03-12T19:47:16.799999Z,0,4,0,4,1,1,1,0,1,0
276,5.2,52.7836,-167.0466,38.7,2012-01-25T00:45:56.159995Z,0,0,0,0,-1,-1,0,0,0,0
277,5.2,66.3422,-157.2884,6.3,2019-10-18T13:08:58.560001Z,0,0,0,0,-1,-1,0,0,0,0
278,5.2,60.3711,-177.708,12.4,2010-07-24T17:13:29.280003Z,0,0,0,0,-1,-1,0,0,0,0
279,5.2,52.835,-167.9241,46.67,2015-12-14T21:11:57.119999Z,0,0,0,0,-1,-1,0,0,0,0
280,5.2,50.0848,-175.8302,23.7,2015-02-26T09:45:38.880004Z,0,0,0,0,-1,-1,0,0,0,0
281,5.2,51.4023,-174.8761,30.0,2013-08-31T07:30:25.919996Z,0,0,0,0,-1,-1,0,0,0,0
282,5.2,54.4758,-160.8295,32.69,2018-07-21T07:58:39.359996Z,0,0,0,0,-1,-1,0,0,0,0
283,5.2,51.5235,-178.3593,54.7,2017-09-11T21:52:07.679998Z,6,7,6,7,1,1,3,0,3,0
284,5.2,52.6373,-167.0204,34.1,2010-10-03T08:10:19.200004Z,0,0,0,0,-1,-1,0,0,0,0
285,5.2,51.1744,-179.8238,35.0,2020-01-27T15:51:50.399997Z,0,0,0,0,-1,-1,0,0,0,0
286,5.2,56.5536,-169.0829,6.8,2015-01-31T20:47:11.039999Z,3,1,3,1,3,3,1,3,1,3
287,5.2,52.0908,-169.2803,30.0,2015-07-27T04:53:36.959997Z,0,0,0,0,-1,-1,0,0,0,0
288,5.2,50.8347,-179.2666,10.0,2020-02-21T10:20:12.480002Z,0,1,0,1,-1,-1,1,0,1,0
289,5.2,57.0182,-154.2792,36.6,2012-09-18T01:44:49.919997Z,0,1,0,1,-1,-1,1,0,1,0
290,5.2,51.2383,-179.0788,41.08,2020-06-19T03:08:29.759999Z,0,1,0,1,-1,-1,1,0,1,0
291,5.2,52.439,-169.6467,32.9,2015-08-08T19:09:33.120002Z,0,0,0,0,-1,-1,0,0,0,0
292,5.2,51.258,-176.1955,44.1,2010-12-19T22:11:34.079998Z,0,0,0,0,-1,-1,0,0,0,0
293,5.2,51.3833,-174.061,15.17,2016-04-14T01:37:20.639996Z,0,0,0,0,-1,-1,0,0,0,0
294,5.2,51.6364,-171.2012,53.3,2014-12-02T16:33:10.079999Z,0,4,0,4,1,1,0,0,0,0
295,5.2,55.4498,-157.5893,8.9,2021-07-29T06:28:22.079995Z,0,0,0,0,-1,-1,0,0,0,0
296,5.2,51.3617,-178.3258,48.47,2021-11-18T09:50:41.280004Z,0,0,0,0,-1,-1,0,0,0,0
297,5.2,51.4488,-178.2445,47.76,2019-03-11T06:23:11.040001Z,0,0,0,0,-1,-1,0,0,0,0
298,5.2,54.8047,-160.0962,41.1,2014-01-07T06:07:55.199997Z,0,3,0,3,1,1,1,0,1,0
299,5.2,56.0572,-149.8451,5.28,2018-04-07T03:09:12.959996Z,11,31,11,31,1,1,5,2,5,2
300,5.2,54.1646,-160.1539,17.25,2016-11-14T22:54:37.440005Z,0,1,0,1,-1,-1,1,0,1,0
301,5.2,51.9767,-167.0703,10.0,2021-12-05T01:01:20.640004Z,0,0,0,0,-1,-1,0,0,0,0
302,5.2,59.2615,-154.0909,7.1,2013-03-10T17:11:02.400001Z,0,0,0,0,-1,-1,0,0,0,0
303,5.2,54.7367,-161.162,42.75,2020-08-04T12:47:22.559999Z,0,0,0,0,-1,-1,0,0,0,0
304,5.2,53.1492,-166.7369,40.5,2013-09-04T10:04:04.799997Z,2,1,2,1,1,1,0,1,0,1
305,5.2,54.7132,-158.9076,26.21,2020-07-22T06:20:09.599997Z,0,0,0,0,-1,-1,0,0,0,0
306,5.2,51.5128,-174.4467,48.01,2015-09-05T06:34:07.680002Z,1,2,1,2,2,2,1,1,1,1
307,5.2,55.234,-156.6913,19.5,2021-07-29T06:27:04.319997Z,0,0,0,0,-1,-1,0,0,0,0
308,5.2,51.0947,-179.3049,37.21,2021-02-19T09:11:22.559997Z,1,0,1,0,-1,-1,0,0,0,0
309,5.2,51.8202,-171.8316,31.5,2011-06-28T16:13:35.040004Z,0,0,0,0,-1,-1,0,0,0,0
310,5.2,61.1929,-140.3318,2.5,2014-06-05T05:37:58.080003Z,0,8,0,8,3,3,2,0,2,0
311,5.2,51.4121,-176.4831,45.96,2017-04-04T12:42:28.799995Z,0,1,0,1,-1,-1,1,0,1,0
312,5.2,66.3108,-157.2186,9.1,2019-03-06T21:33:15.839999Z,18,69,18,69,5,5,29,6,29,6
313,5.2,54.5799,-161.0631,10.0,2020-08-05T16:17:36.960005Z,0,0,0,0,-1,-1,0,0,0,0
314,5.2,55.2579,-158.0839,29.4,2011-07-04T21:01:26.400004Z,0,0,0,0,-1,-1,0,0,0,0
315,5.2,61.1759,-140.3081,8.9,2014-06-05T05:44:26.879996Z,0,0,0,0,-1,-1,0,0,0,0
316,5.2,51.2732,-178.3804,50.7,2010-08-20T02:52:30.719999Z,0,0,0,0,-1,-1,0,0,0,0
317,5.1,51.5486,-175.3181,46.3,2010-10-08T21:22:45.120004Z,0,0,0,0,-1,-1,0,0,0,0
318,5.1,56.652,-169.0802,10.4,2015-02-01T11:20:24.000003Z,0,0,0,0,-1,-1,0,0,0,0
319,5.1,51.5833,-173.7101,42.2,2010-06-16T03:56:09.599999Z,0,0,0,0,-1,-1,0,0,0,0
320,5.1,51.6727,-175.4272,44.0,2010-03-31T03:50:58.560004Z,1,0,1,0,-1,-1,0,1,0,1
321,5.1,65.151,-149.035,16.5,2014-08-31T03:06:54.719999Z,1,16,1,16,3,3,10,0,10,0
322,5.1,51.1595,-179.0476,33.51,2020-06-19T02:59:25.439998Z,0,3,0,3,1,1,2,0,2,0
323,5.1,54.5291,-161.438,45.8,2010-06-12T15:56:52.799996Z,1,0,1,0,-1,-1,0,0,0,0
324,5.1,51.4733,-174.6426,30.1,2013-09-05T11:22:59.520000Z,0,0,0,0,-1,-1,0,0,0,0
325,5.1,51.5916,-171.2041,23.0,2013-09-12T15:25:20.640002Z,0,1,0,1,-1,-1,1,0,1,0
326,5.1,54.3994,-162.1148,35.0,2021-01-24T21:16:24.959996Z,0,0,0,0,-1,-1,0,0,0,0
327,5.1,51.4641,-175.1469,23.9,2013-08-31T19:01:37.920005Z,0,0,0,0,-1,-1,0,0,0,0
328,5.1,54.1296,-159.7759,15.74,2020-11-05T12:56:26.880000Z,0,1,0,1,-1,-1,1,0,1,0
329,5.1,51.3771,-174.9623,7.3,2013-08-31T10:06:14.399998Z,0,0,0,0,-1,-1,0,0,0,0
330,5.1,59.43,-145.36,12.0,2014-08-27T06:10:22.079999Z,0,0,0,0,-1,-1,0,0,0,0
331,5.1,56.0188,-153.6197,3.3,2020-07-08T01:07:06.240000Z,0,0,0,0,-1,-1,0,0,0,0
332,5.1,59.2225,-145.5733,12.3,2014-08-27T06:10:22.079999Z,0,0,0,0,-1,-1,0,0,0,0
333,5.1,61.52,-149.9144,41.5,2020-11-07T12:23:11.040001Z,3,12,3,12,2,2,9,1,9,1
334,5.1,51.6279,-177.0529,54.19,2016-06-14T17:13:29.280003Z,0,0,0,0,-1,-1,0,0,0,0
335,5.1,52.4253,-169.3775,40.0,2015-07-29T07:41:05.279996Z,0,0,0,0,-1,-1,0,0,0,0
336,5.1,51.5908,-173.3314,10.0,2015-11-02T08:24:25.920004Z,0,0,0,0,-1,-1,0,0,0,0
337,5.1,53.3579,-164.4928,10.0,2017-05-24T06:35:16.800005Z,0,0,0,0,-1,-1,0,0,0,0
338,5.1,52.682,-169.492,14.4,2010-07-19T14:24:43.199995Z,0,0,0,0,-1,-1,0,0,0,0
339,5.1,66.2727,-174.5445,10.6,2012-03-26T09:30:14.399996Z,0,0,0,0,-1,-1,0,0,0,0
340,5.1,53.721,-163.9963,36.0,2021-01-11T07:19:03.359999Z,0,4,0,4,2,2,3,0,3,0
341,5.1,51.831,-166.4073,29.5,2010-03-20T17:21:24.480001Z,0,0,0,0,-1,-1,0,0,0,0
342,5.1,51.1632,-179.8259,35.0,2020-03-03T08:42:00.000004Z,0,0,0,0,-1,-1,0,0,0,0
343,5.1,51.5419,-176.8836,41.8,2014-10-22T10:16:19.199996Z,0,3,0,3,1,1,2,0,2,0
344,5.1,52.2842,-169.2785,31.9,2015-07-27T06:13:32.159998Z,0,0,0,0,-1,-1,0,0,0,0
345,5.1,54.8297,-161.2477,45.8,2012-08-08T14:05:16.800005Z,0,0,0,0,-1,-1,0,0,0,0
346,5.1,52.7871,-169.7224,13.7,2010-07-21T05:51:47.520002Z,0,0,0,0,-1,-1,0,0,0,0
347,5.1,52.2843,-170.5004,54.07,2017-03-14T21:01:09.120003Z,1,0,1,0,-1,-1,0,1,0,1
348,5.1,51.3368,-174.2028,23.4,2013-09-07T13:12:17.280005Z,0,0,0,0,-1,-1,0,0,0,0
349,5.1,51.3818,-178.0438,53.3,2013-02-23T17:04:42.240003Z,0,0,0,0,-1,-1,0,0,0,0
350,5.1,51.7765,-175.3904,67.1,2010-05-02T21:10:39.360000Z,1,0,1,0,-1,-1,0,1,0,1
351,5.1,51.4624,-174.4321,20.0,2015-09-05T06:12:31.680001Z,0,0,0,0,-1,-1,0,0,0,0
352,5.1,55.8733,-149.3636,12.96,2020-01-31T11:25:35.039998Z,0,1,0,1,-1,-1,1,0,1,0
353,5.1,51.4483,-176.7049,50.6,2015-07-18T13:20:29.760003Z,0,0,0,0,-1,-1,0,0,0,0
354,5.1,54.9313,-160.3185,39.45,2020-08-19T19:45:59.040000Z,0,0,0,0,-1,-1,0,0,0,0
355,5.1,54.8846,-160.3189,36.4,2020-08-19T19:45:59.040000Z,0,0,0,0,-1,-1,0,0,0,0
356,5.1,55.0455,-157.9255,23.2,2020-08-09T14:57:50.399999Z,0,0,0,0,-1,-1,0,0,0,0
357,5.1,51.5248,-173.8409,29.4,2015-07-04T23:35:57.119997Z,0,1,0,1,-1,-1,0,0,0,0
358,5.1,54.2699,-159.618,15.58,2020-10-21T01:17:54.239996Z,0,0,0,0,-1,-1,0,0,0,0
359,5.1,52.2555,-168.4638,9.33,2015-10-07T23:43:26.399998Z,0,4,0,4,2,2,4,0,4,0
360,5.1,53.5497,-163.7149,29.3,2013-11-02T22:32:09.600001Z,0,1,0,1,-1,-1,1,0,1,0
361,5.1,52.8213,-170.4471,14.3,2010-08-17T15:27:21.599997Z,0,0,0,0,-1,-1,0,0,0,0
362,5.1,50.4385,-172.9754,10.2,2015-03-21T11:10:19.200004Z,0,0,0,0,-1,-1,0,0,0,0
363,5.1,51.5464,-173.5416,10.0,2016-03-18T09:38:09.600003Z,0,0,0,0,-1,-1,0,0,0,0
364,5.1,51.7632,-178.6317,20.55,2017-05-10T19:25:58.079998Z,0,0,0,0,-1,-1,0,0,0,0
365,5.1,52.2166,-168.4385,25.0,2015-10-08T00:05:54.240002Z,0,2,0,2,-1,-1,1,0,1,0
366,5.1,51.775,-175.3586,44.42,2016-01-07T02:52:30.719999Z,0,0,0,0,-1,-1,0,0,0,0
367,5.1,56.5286,-148.6843,10.0,2020-03-20T07:53:28.320002Z,1,2,1,2,1,1,1,1,1,1
368,5.1,51.3629,-178.0637,50.3,2015-06-01T22:52:27.840004Z,1,0,1,0,-1,-1,0,1,0,1
369,5.1,55.2592,-156.9366,38.0,2021-07-29T06:38:26.880004Z,0,0,0,0,-1,-1,0,0,0,0
370,5.1,54.3624,-159.7745,22.0,2020-10-20T12:32:15.360001Z,0,0,0,0,-1,-1,0,0,0,0
371,5.1,58.5347,-137.6983,2.0,2019-12-18T21:52:07.679998Z,0,0,0,0,-1,-1,0,0,0,0
372,5.1,54.5048,-159.6814,24.36,2020-10-30T04:36:28.800003Z,0,1,0,1,-1,-1,0,0,0,0
373,5.1,53.4888,-163.7275,19.8,2015-06-27T01:35:45.599996Z,2,4,2,4,1,1,1,1,1,1
374,5.1,51.4971,-177.8304,52.2,2012-06-23T07:43:49.439999Z,0,0,0,0,-1,-1,0,0,0,0
375,5.1,51.3181,-179.9194,39.5,2020-01-26T09:14:06.720000Z,0,0,0,0,-1,-1,0,0,0,0
376,5.1,56.0857,-149.6298,7.3,2018-01-23T11:37:49.439997Z,0,0,0,0,-1,-1,0,0,0,0
377,5.1,52.0082,-169.5293,39.7,2010-12-04T20:02:41.279998Z,0,1,0,1,-1,-1,1,0,1,0
378,5.1,54.2024,-162.643,31.8,2011-11-06T10:41:05.279996Z,0,0,0,0,-1,-1,0,0,0,0
379,5.1,53.6729,-162.9169,35.0,2019-02-15T22:54:20.160004Z,0,0,0,0,-1,-1,0,0,0,0
380,5.1,53.4905,-163.5261,21.99,2021-09-09T19:23:22.560001Z,0,4,0,4,3,3,3,0,3,0
381,5.1,51.5208,-178.2632,60.64,2019-04-21T06:31:40.800000Z,0,0,0,0,-1,-1,0,0,0,0
382,5.1,54.942,-156.3037,33.0,2021-09-16T23:05:08.159999Z,0,0,0,0,-1,-1,0,0,0,0
383,5.1,55.543,-156.985,12.2,2014-08-03T20:21:59.040002Z,0,0,0,0,-1,-1,0,0,0,0
384,5.1,56.3987,-148.3843,10.0,2018-03-26T18:01:09.120003Z,0,1,0,1,-1,-1,0,0,0,0
385,5.1,51.9879,-171.1093,35.0,2021-10-01T00:10:47.999995Z,0,1,0,1,-1,-1,1,0,1,0
386,5.1,55.9084,-156.3262,45.2,2021-10-01T14:12:54.720002Z,0,0,0,0,-1,-1,0,0,0,0
387,5.1,52.1941,-168.58,19.28,2018-01-28T00:11:31.200003Z,0,2,0,2,-1,-1,2,0,2,0
388,5.1,53.7707,-163.0383,33.0,2010-02-03T07:21:56.159997Z,0,0,0,0,-1,-1,0,0,0,0
389,5.1,55.3764,-158.078,17.1,2013-12-07T16:44:06.720000Z,0,0,0,0,-1,-1,0,0,0,0
390,5.1,54.8674,-161.3416,42.0,2011-07-22T09:43:12.000002Z,0,0,0,0,-1,-1,0,0,0,0
391,5.1,51.7853,-175.9709,54.3,2014-04-21T14:02:15.360001Z,0,1,0,1,-1,-1,0,0,0,0
392,5.1,55.0884,-158.8727,33.53,2021-10-28T19:06:57.600005Z,0,0,0,0,-1,-1,0,0,0,0
393,5.1,51.1438,-176.4784,45.1,2010-11-03T23:59:16.800003Z,0,7,0,7,5,5,5,0,5,0
394,5.1,51.3827,-178.1721,35.0,2019-01-06T07:25:40.799998Z,0,0,0,0,-1,-1,0,0,0,0
395,5.1,50.535,-175.0957,26.9,2011-04-15T06:50:24.000003Z,0,0,0,0,-1,-1,0,0,0,0
396,5.1,60.474,-177.6297,10.0,2018-07-27T18:23:11.040001Z,0,0,0,0,-1,-1,0,0,0,0
397,5.1,54.9404,-160.3306,32.3,2011-05-09T19:04:56.639999Z,1,4,1,4,1,1,1,0,1,0
398,5.1,51.3047,-174.932,25.6,2014-07-21T19:37:29.280001Z,1,3,1,3,4,4,3,1,3,1
399,5.1,51.7308,-175.2903,40.96,2019-03-07T09:45:56.159995Z,0,1,0,1,-1,-1,0,0,0,0
400,5.1,52.8809,-167.6007,29.9,2014-07-15T22:13:17.760003Z,1,0,1,0,-1,-1,0,0,0,0
401,5.0,51.6783,-173.489,39.85,2015-12-31T22:22:13.439998Z,0,0,0,0,-1,-1,0,0,0,0
402,5.0,51.6286,-178.4282,5.0,2017-05-08T17:08:35.519999Z,0,0,0,0,-1,-1,0,0,0,0
403,5.0,51.3921,-177.9711,46.58,2017-01-11T19:42:48.960001Z,0,0,0,0,-1,-1,0,0,0,0
404,5.0,51.7068,-173.3891,29.29,2021-05-22T09:04:45.119998Z,1,1,1,1,-1,-1,1,1,1,1
405,5.0,56.8103,-168.9564,10.0,2015-01-31T12:39:18.719996Z,0,2,0,2,-1,-1,2,0,2,0
406,5.0,53.6421,-163.3007,23.0,2010-05-28T10:09:50.400003Z,0,1,0,1,-1,-1,1,0,1,0
407,5.0,51.1177,-176.1773,45.9,2010-12-27T11:36:31.679998Z,2,0,2,0,-1,-1,0,0,0,0
408,5.0,66.3061,-157.247,8.5,2019-03-26T21:27:21.599997Z,0,6,0,6,1,1,2,0,2,0
409,5.0,54.3415,-159.5688,16.83,2020-10-19T21:14:15.359995Z,0,0,0,0,-1,-1,0,0,0,0
410,5.0,51.1847,-176.1387,32.8,2010-12-27T07:46:59.519998Z,0,0,0,0,-1,-1,0,0,0,0
411,5.0,51.2651,-176.2321,30.7,2010-12-27T03:38:26.880004Z,0,0,0,0,-1,-1,0,0,0,0
412,5.0,61.2975,-149.9523,44.4,2019-01-01T03:03:27.360000Z,0,2,0,2,-1,-1,2,0,2,0
413,5.0,51.6684,-175.2998,44.6,2014-01-23T21:24:37.440005Z,0,0,0,0,-1,-1,0,0,0,0
414,5.0,52.0692,-171.8262,54.7,2012-05-19T22:23:22.560001Z,0,1,0,1,-1,-1,1,0,1,0
415,5.0,51.1057,-177.018,33.3,2012-09-03T10:00:37.439997Z,0,0,0,0,-1,-1,0,0,0,0
416,5.0,53.4439,-164.477,34.6,2010-08-23T02:53:13.919996Z,0,0,0,0,-1,-1,0,0,0,0
417,5.0,61.4833,-149.9362,51.3,2018-12-01T07:07:40.800002Z,0,0,0,0,-1,-1,0,0,0,0
418,5.0,51.5544,-178.3682,14.6,2013-01-21T11:32:21.120002Z,1,3,1,3,1,1,3,0,3,0
419,5.0,61.3548,-149.9913,42.9,2018-12-01T07:57:21.599997Z,0,0,0,0,-1,-1,0,0,0,0
420,5.0,51.6225,-178.4053,10.0,2017-05-08T19:53:19.679996Z,0,0,0,0,-1,-1,0,0,0,0
421,5.0,55.3622,-156.8545,28.9,2021-07-29T20:30:37.439997Z,0,0,0,0,-1,-1,0,0,0,0
422,5.0,56.8152,-156.3454,62.6,2010-12-30T19:21:21.599996Z,0,0,0,0,-1,-1,0,0,0,0
423,5.0,60.3006,-140.315,1.0,2014-07-20T02:15:47.520000Z,0,0,0,0,-1,-1,0,0,0,0
424,5.0,51.4111,-172.9033,44.4,2015-11-09T23:54:14.400004Z,0,0,0,0,-1,-1,0,0,0,0
425,5.0,56.3301,-152.1144,5.0,2019-12-21T22:52:36.479999Z,3,3,3,3,1,1,1,1,1,1
426,5.0,56.4579,-149.0659,10.0,2018-01-31T20:01:40.800000Z,0,2,0,2,-1,-1,1,0,1,0
427,5.0,66.2877,-157.2513,8.6,2020-03-18T15:31:32.160004Z,4,9,4,9,1,1,4,3,4,3
428,5.0,51.7764,-176.208,50.11,2018-01-30T11:49:29.279995Z,0,0,0,0,-1,-1,0,0,0,0
429,5.0,52.311,-170.5099,29.6,2013-01-10T17:20:58.560004Z,0,0,0,0,-1,-1,0,0,0,0
430,5.0,52.4101,-170.5642,58.5,2013-01-08T18:55:43.680003Z,0,1,0,1,-1,-1,1,0,1,0
431,5.0,51.1745,-179.5537,53.86,2017-01-18T11:18:14.400002Z,1,0,1,0,-1,-1,0,0,0,0
432,5.0,51.4779,-173.9784,10.0,2016-03-13T03:20:00.960002Z,0,0,0,0,-1,-1,0,0,0,0
433,5.0,65.1189,-149.0131,12.7,2014-10-23T16:30:25.919996Z,0,1,0,1,-1,-1,1,0,1,0
434,5.0,58.3343,-153.1447,61.8,2019-01-02T06:48:40.319998Z,0,0,0,0,-1,-1,0,0,0,0
435,5.0,65.4814,-134.0834,3.47,2017-12-22T08:00:14.399996Z,0,0,0,0,-1,-1,0,0,0,0
436,5.0,55.7872,-158.362,6.8,2016-08-27T15:14:06.720000Z,0,0,0,0,-1,-1,0,0,0,0
437,5.0,51.2356,-178.3876,44.64,2020-06-13T11:43:35.040004Z,0,1,0,1,-1,-1,1,0,1,0
438,5.0,51.5307,-174.2123,34.3,2013-09-07T15:51:41.760002Z,0,0,0,0,-1,-1,0,0,0,0
439,5.0,51.4025,-178.398,55.3,2014-06-26T09:03:01.440004Z,0,0,0,0,-1,-1,0,0,0,0
440,5.0,56.5484,-153.4192,20.5,2012-07-20T18:54:08.640003Z,0,1,0,1,-1,-1,1,0,1,0
441,5.0,52.7233,-162.8066,28.41,2016-10-01T22:07:58.080003Z,0,0,0,0,-1,-1,0,0,0,0
442,5.0,50.5155,-175.6546,10.0,2016-06-29T17:19:14.880000Z,0,0,0,0,-1,-1,0,0,0,0
443,5.0,53.5727,-163.5088,10.0,2016-06-18T01:12:51.839996Z,0,0,0,0,-1,-1,0,0,0,0
444,5.0,52.0664,-169.3501,27.3,2010-12-14T17:06:00.000002Z,0,0,0,0,-1,-1,0,0,0,0
445,5.0,60.5345,-149.4091,26.0,2010-11-15T18:24:37.440005Z,0,1,0,1,-1,-1,0,0,0,0
446,5.0,51.7734,-175.9335,59.77,2021-07-11T17:04:33.599998Z,0,0,0,0,-1,-1,0,0,0,0
447,5.0,54.818,-160.6718,43.16,2020-07-24T03:07:12.000001Z,0,0,0,0,-1,-1,0,0,0,0
448,5.0,54.9333,-160.739,43.02,2020-07-24T13:24:40.320000Z,0,0,0,0,-1,-1,0,0,0,0
449,5.0,59.1019,-152.652,65.4,2011-04-25T19:29:16.800003Z,0,0,0,0,-1,-1,0,0,0,0
450,5.0,54.9003,-160.3122,41.61,2020-07-28T12:42:54.720002Z,0,0,0,0,-1,-1,0,0,0,0
451,5.0,51.1175,-179.9072,23.1,2020-01-26T06:40:53.759996Z,0,0,0,0,-1,-1,0,0,0,0
452,5.0,51.4705,-174.6288,34.7,2013-09-05T07:44:06.720000Z,0,0,0,0,-1,-1,0,0,0,0
453,5.0,58.1708,-139.2098,14.0,2010-06-16T03:33:59.039996Z,0,0,0,0,-1,-1,0,0,0,0
454,5.0,53.6905,-163.3574,29.4,2010-12-19T04:52:53.760000Z,0,0,0,0,-1,-1,0,0,0,0
455,5.0,61.2993,-150.0647,44.8,2019-01-13T16:45:59.040000Z,0,2,0,2,-1,-1,1,0,1,0
456,5.0,55.7273,-149.7243,10.0,2018-01-25T23:55:14.880002Z,0,0,0,0,-1,-1,0,0,0,0
