,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
0,1.0713754982664048,1.2355724113595703,1,1,1,16.3,1.5999999999999996,2.3,40.7968,29.9952,7.5,802,802,3,3,67,67,0,0,1999-08-17T00:01:40.630001Z,13.448517394319067,1.2818846042126353
1,1.0613822908269064,-999.0,1,1,2,7.6,1.2999999999999998,3.0,38.7294,43.4465,7.2,2604,2604,12,12,24,24,0,0,2011-10-23T10:41:22.009980Z,43.6354448738654,0.4093804790696924
2,1.0141520627517797,1.0099871672168654,1,1,3,14.9,1.5,1.3999999999999995,40.8243,31.2073,7.1,487,487,2,2,40,40,1,1,1999-11-12T16:57:22.540035Z,8.186872812274398,1.514060191174309
3,0.8465061935402364,-999.0,1,1,4,8.2,1.5,3.9,40.2763,25.3698,6.8,138,138,2,2,2,2,0,0,2014-05-24T09:25:03.189966Z,2.5987276482792114,0.3033017449022983
4,0.8661513895395062,-999.0,1,1,5,10.2,1.3999999999999995,3.4999999999999996,36.9674,27.4232,6.6,533,533,12,12,1,1,0,0,2017-07-20T22:31:11.640036Z,8.912012650777289,inf
5,1.142385581154502,-999.0,1,1,6,10.0,1.5,3.2,38.9987,40.4637,6.4,547,547,3,3,2,2,0,0,2003-05-01T00:27:04.729972Z,9.202612104874396,1894.7362529110562
6,1.5416514076219376,-999.0,1,1,7,64.9,1.6000000000000005,2.5000000000000004,35.9232,27.804000000000002,6.4,41,41,1,1,3,3,0,0,2008-07-15T03:26:36.550000Z,0.7938342865865081,0.06182273884193001
7,1.4522149868058274,-999.0,1,1,8,22.1,0.5,3.1999999999999997,38.52,31.201999999999998,6.3,265,265,6,6,1,1,0,0,2002-02-03T07:11:31.470034Z,4.441304090053146,inf
8,0.9323836334646083,-999.0,1,1,9,9.7,1.0999999999999996,-999.0,38.8846,26.344,6.3,190,190,7,7,0,0,0,0,2017-06-12T12:28:38.659980Z,3.3236933672561473,-999.0
9,-999.0,-999.0,1,1,10,37.9,0.7999999999999998,-999.0,36.9312,35.2796,6.2,20,20,5,5,0,0,0,0,1998-06-27T13:55:55.919965Z,0.3478555104331867,-999.0
10,1.3692855459817626,0.8272275845776227,1,1,11,18.7,0.9000000000000004,1.2999999999999998,38.0378,30.1132,6.2,332,332,9,9,32,32,3,3,1995-10-01T15:57:16.530012Z,5.617179929225863,3.0180183816555584
11,0.7080133801939006,-999.0,1,1,12,28.0,0.7000000000000002,2.9000000000000004,36.1028,27.0639,6.2,153,153,29,29,1,1,0,0,1996-07-20T00:00:43.849983Z,2.68679463486087,inf
12,1.4476482730108402,-999.0,1,1,13,10.0,1.8999999999999995,-999.0,39.4794,39.8481,6.1,128,128,2,2,0,0,0,0,2003-01-27T05:26:23.110014Z,2.150983179349733,-999.0
