,Cid_G,Cid_M,Cid_Z,Dep0,Lat0,Lon0,M0,N_AS_G,N_AS_M,N_AS_Z,N_AS_allG,N_AS_allZ,N_FS_G,N_FS_M,N_FS_Z,N_FS_allG,N_FS_allZ,T0G,T0M,T0Z,c_typeG,c_typeM,c_typeZ,c_typeallG,c_typeallZ
41,4737,236,12287,19.0,9.88,124.117,7.1,42,42,41,42,41,0,0,2,0,3,2013-10-15T00:12:32.049964Z,2013-10-15T00:12:32.049964Z,2013-10-15T00:12:30.999997,1,1,1,1,1
42,5905,195,13155,22.0,38.211,72.78,7.2,2,8,8,2,8,0,0,3,0,9,2015-12-07T07:50:05.950037Z,2015-12-07T07:50:05.950037Z,2015-12-07T07:50:03.999998,0,1,1,0,1
43,3347,287,13151,35.0,-47.617,85.09100000000001,7.1,2,2,2,2,2,0,0,0,0,0,2015-12-04T22:25:00.110005Z,2015-12-04T22:25:00.110005Z,2015-12-04T22:24:59.999998,0,0,0,0,0
44,5123,118,4464,33.0,-16.423,168.21400000000003,7.5,11,14,2,15,2,0,2,0,7,6,1999-11-26T13:21:15.569964Z,1999-11-26T13:21:15.569964Z,1999-11-26T13:21:13.999999,1,1,0,1,1
45,5501,82,3361,33.0,-2.0709999999999997,124.891,7.7,6,11,6,6,6,0,5,3,1,10,1998-11-29T14:10:31.959983Z,1998-11-29T14:10:31.959983Z,1998-11-29T14:10:30.000003,1,1,1,1,1
46,5095,163,5555,33.0,15.765999999999998,119.74,7.3,3,7,7,3,7,0,0,1,0,3,1999-12-11T18:03:36.449973Z,1999-12-11T18:03:36.449973Z,1999-12-11T18:03:35.000003,1,1,1,1,1
47,3711,40,6552,4.0,63.513999999999996,-147.453,7.9,5,28,27,5,27,1,1,2,2,4,2002-11-03T22:12:41.517964Z,2002-11-03T22:12:41.517964Z,2002-11-03T22:12:39.999998,1,1,1,1,1
48,5157,28,5871,33.0,-3.98,152.16899999999998,8.0,3,271,34,3,38,0,9,1,0,20,2000-11-16T04:54:56.740031Z,2000-11-16T04:54:56.740031Z,2000-11-16T04:54:55.000001,1,3,1,1,1
49,6120,60,4096,10.0,35.946,90.541,7.8,2,18,16,2,16,0,0,0,1,2,2001-11-14T09:26:10.010002Z,2001-11-14T09:26:10.010002Z,2001-11-14T09:26:08.999998,0,1,1,1,1
50,6082,174,6944,10.0,-22.015,169.766,7.3,69,72,54,81,54,21,23,21,24,23,2003-12-27T16:00:59.449966Z,2003-12-27T16:00:59.449966Z,2003-12-27T16:00:57.999997,0,0,0,0,0
51,3679,267,470,10.0,-1.639,134.911,7.1,5,8,3,5,3,0,0,0,0,0,1985-11-17T09:40:21.290015Z,1985-11-17T09:40:21.290015Z,1985-11-17T09:40:20.000000,1,1,1,1,1
52,4386,37,1361,10.0,58.678999999999995,-142.786,7.9,11,13,13,13,23,5,6,6,5,6,1987-11-30T19:23:19.590001Z,1987-11-30T19:23:19.590001Z,1987-11-30T19:23:17.999998,1,1,1,1,2
53,5908,99,7865,26.0,34.539,73.58800000000001,7.6,91,95,93,99,95,0,0,2,3,5,2005-10-08T03:50:40.799962Z,2005-10-08T03:50:40.799962Z,2005-10-08T03:50:39.000003,1,1,1,1,1
54,6250,219,5188,32.0,-18.365,168.143,7.2,35,55,16,44,16,1,6,2,11,13,2011-08-20T16:55:02.809984Z,2011-08-20T16:55:02.809984Z,2011-08-20T16:55:01.000002,2,2,2,2,2
55,3404,302,3398,13.0,28.695999999999998,-113.104,7.0,1,1,1,1,1,2,2,2,3,5,2012-04-12T07:15:48.500002Z,2012-04-12T07:15:48.500002Z,2012-04-12T07:15:47.000003,1,1,1,1,1
56,6737,208,2861,23.0,-9.094,158.442,7.2,9,10,8,9,8,1,1,1,1,1,1991-10-14T15:58:12.789987Z,1991-10-14T15:58:12.789987Z,1991-10-14T15:58:11.000000,1,1,1,1,1
57,3218,155,1192,23.0,16.779,-98.59700000000001,7.4,2,5,3,3,3,1,1,1,5,10,1995-09-14T14:04:31.429983Z,1995-09-14T14:04:31.429983Z,1995-09-14T14:04:30.000002,1,1,1,1,1
58,7234,56,3834,18.0,-10.477,112.835,7.8,109,132,111,113,111,0,7,10,2,15,1994-06-02T18:17:34.020032Z,1994-06-02T18:17:34.020032Z,1994-06-02T18:17:32.999999,1,1,1,1,1
59,6563,95,2271,11.0,15.125,147.596,7.6,69,75,52,86,53,2,11,12,7,17,1990-04-05T21:12:35.550036Z,1990-04-05T21:12:35.550036Z,1990-04-05T21:12:33.999999,1,1,1,1,1
60,5537,319,7981,11.0,-21.324,33.583,7.0,16,18,17,22,19,0,0,0,0,0,2006-02-22T22:19:07.800017Z,2006-02-22T22:19:07.800017Z,2006-02-22T22:19:06.000002,1,1,1,1,1
61,6079,320,6968,39.0,43.006,145.119,7.0,6,7,7,8,8,0,0,7,4,21,2004-11-28T18:32:14.130014Z,2004-11-28T18:32:14.130014Z,2004-11-28T18:32:12.999997,2,2,2,2,2
62,7275,317,9344,8.0,-58.227,-22.099,7.0,5,6,5,5,5,0,0,2,0,2,2008-06-30T06:17:43.019984Z,2008-06-30T06:17:43.019984Z,2008-06-30T06:17:42.000000,1,1,1,1,1
63,5524,298,13273,10.0,32.791,130.754,7.0,14,15,16,16,16,7,7,8,7,8,2016-04-15T16:25:06.220051Z,2016-04-15T16:25:06.220051Z,2016-04-15T16:25:05.000001,1,1,1,1,1
64,5462,69,5477,33.0,23.772,120.98200000000001,7.7,52,59,56,64,56,0,2,2,3,12,1999-09-20T17:47:18.490019Z,1999-09-20T17:47:18.490019Z,1999-09-20T17:47:16.999998,1,1,1,1,1
65,6327,49,3328,27.0,-8.48,121.896,7.8,39,48,34,42,34,0,2,6,0,21,1992-12-12T05:29:26.349998Z,1992-12-12T05:29:26.349998Z,1992-12-12T05:29:25.000002,1,1,1,1,1
66,5246,337,14267,39.0,-5.7010000000000005,151.205,7.0,14,15,8,20,8,3,4,11,35,50,2018-10-10T20:48:20.100035Z,2018-10-10T20:48:20.100035Z,2018-10-10T20:48:18.999997,1,1,1,0,4
67,7449,269,3469,28.0,27.929000000000002,130.175,7.1,31,31,21,31,21,0,0,1,2,6,1995-10-18T10:37:26.379987Z,1995-10-18T10:37:26.379987Z,1995-10-18T10:37:24.999998,2,2,2,2,2
68,5707,87,6510,10.0,-1.757,134.297,7.6,27,35,30,28,31,10,16,13,11,23,2002-10-10T10:50:20.570034Z,2002-10-10T10:50:20.570034Z,2002-10-10T10:50:18.999999,1,1,1,1,1
69,7467,202,4514,20.0,12.059000000000001,125.58,7.2,87,91,66,118,79,6,9,9,14,27,1995-04-21T00:34:46.089982Z,1995-04-21T00:34:46.089982Z,1995-04-21T00:34:44.999999,4,4,4,4,4
70,7304,378,4350,24.0,-2.75,-77.881,7.0,21,23,20,21,20,0,0,0,0,1,1995-10-03T01:51:23.900026Z,1995-10-03T01:51:23.900026Z,1995-10-03T01:51:22.000002,1,1,1,1,1
71,874,311,12695,16.0,-32.108000000000004,-110.811,7.0,7,10,10,7,10,0,0,0,0,0,2014-10-09T02:14:31.439966Z,2014-10-09T02:14:31.439966Z,2014-10-09T02:14:29.999999,2,2,2,2,2
72,7397,156,3794,21.0,-15.199000000000002,-173.52900000000002,7.4,10,13,11,24,11,0,0,0,97,15,1995-04-07T22:06:56.889970Z,1995-04-07T22:06:56.889970Z,1995-04-07T22:06:54.999999,1,1,1,1,1
73,7439,260,1952,42.0,-23.913,-70.207,7.1,0,0,0,1,0,0,1,4,9,10,1998-01-30T12:16:08.690018Z,1998-01-30T12:16:08.690018Z,1998-01-30T12:16:07.000003,0,0,1,1,1
74,6407,306,1992,28.0,-45.277,166.92700000000002,7.0,4,4,4,4,4,0,0,0,0,1,1993-08-10T00:51:53.249981Z,1993-08-10T00:51:53.249981Z,1993-08-10T00:51:51.999997,1,1,1,1,1
75,5857,339,4749,35.0,11.422,-86.665,7.0,0,0,0,4,0,0,0,1,4,12,2004-10-09T21:26:53.690030Z,2004-10-09T21:26:53.690030Z,2004-10-09T21:26:52.000000,0,0,0,0,1
76,2697,29,1276,33.0,19.055,-104.205,8.0,4,7,4,5,15,1,1,1,1,7,1995-10-09T15:35:53.910013Z,1995-10-09T15:35:53.910013Z,1995-10-09T15:35:52.000002,1,1,1,1,2
77,6853,290,8474,10.0,21.799,120.54700000000001,7.1,6,7,6,7,6,0,1,2,0,4,2006-12-26T12:26:21.139955Z,2006-12-26T12:26:21.139955Z,2006-12-26T12:26:19.999998,2,2,2,2,2
78,6279,72,8476,10.0,54.443000000000005,168.857,7.7,8,19,13,8,13,2,5,5,6,20,2017-07-17T23:34:13.739980Z,2017-07-17T23:34:13.739980Z,2017-07-17T23:34:12.000000,1,1,1,1,1
79,7117,261,2239,33.0,29.976,68.208,7.1,6,8,6,9,6,0,0,0,0,3,1997-02-27T21:08:02.359967Z,1997-02-27T21:08:02.359967Z,1997-02-27T21:08:00.999996,1,1,1,1,1
80,7435,1,7367,30.0,3.295,95.98200000000001,9.1,23,770,247,433,255,0,11,5,4,168,2004-12-26T00:58:53.449996Z,2004-12-26T00:58:53.449996Z,2004-12-26T00:58:52.000003,1,1,1,1,1
81,3580,112,12910,41.0,-4.729,152.562,7.5,5,83,72,7,72,0,4,8,3,84,2015-03-29T23:48:31.010034Z,2015-03-29T23:48:31.010034Z,2015-03-29T23:48:30.000001,1,2,2,1,2
82,6062,62,12916,8.0,28.23,84.73100000000001,7.8,9,55,53,9,53,0,1,1,0,9,2015-04-25T06:11:25.949981Z,2015-04-25T06:11:25.949981Z,2015-04-25T06:11:24.000001,1,1,1,1,1
83,4429,64,11492,15.0,26.951,65.501,7.7,12,17,16,12,16,0,0,0,0,2,2013-09-24T11:29:47.970038Z,2013-09-24T11:29:47.970038Z,2013-09-24T11:29:46.000002,1,1,1,1,1
84,1313,44,13232,24.0,-4.952,94.33,7.8,2,5,4,2,4,0,0,0,0,0,2016-03-02T12:49:48.110044Z,2016-03-02T12:49:48.110044Z,2016-03-02T12:49:46.999997,0,1,1,0,1
85,7108,277,6480,45.0,1.893,126.522,7.1,40,46,34,72,34,2,2,4,13,12,2014-11-15T02:31:41.720044Z,2014-11-15T02:31:41.720044Z,2014-11-15T02:31:40.000002,2,0,0,2,0
86,7174,264,4142,21.0,-37.759,178.752,7.1,22,25,24,22,24,0,0,0,0,0,1995-02-05T22:51:05.140000Z,1995-02-05T22:51:05.140000Z,1995-02-05T22:51:03.999998,1,1,1,1,1
87,149,343,12338,11.0,-53.945,-55.003,7.0,0,2,3,0,3,1,2,2,1,2,2013-11-25T06:27:33.300035Z,2013-11-25T06:27:33.300035Z,2013-11-25T06:27:32.000001,0,1,1,0,1
88,6774,189,2944,10.0,-56.032,-25.266,7.2,5,13,6,5,6,0,0,3,0,10,1991-12-27T04:05:58.239997Z,1991-12-27T04:05:58.239997Z,1991-12-27T04:05:56.999999,1,1,1,1,1
89,6746,2,11044,29.0,38.297,142.373,9.1,1115,1172,332,1578,410,49,110,45,73,284,2011-03-11T05:46:24.119965Z,2011-03-11T05:46:24.119965Z,2011-03-11T05:46:23.000002,1,1,1,1,1
90,7056,16,8640,24.0,-8.466000000000001,157.043,8.1,33,181,24,85,24,2,14,5,5,10,2007-04-01T20:39:58.710036Z,2007-04-01T20:39:58.710036Z,2007-04-01T20:39:57.000004,1,1,1,1,1
91,6479,177,14320,19.0,34.911,45.958999999999996,7.3,8,14,3,14,13,0,0,0,0,1,2017-11-12T18:18:17.180027Z,2017-11-12T18:18:17.180027Z,2017-11-12T18:18:16.000001,1,1,1,1,1
92,4366,252,14323,46.0,61.346000000000004,-149.955,7.1,10,10,9,10,9,0,0,1,0,3,2018-11-30T17:29:29.330016Z,2018-11-30T17:29:29.330016Z,2018-11-30T17:29:28.000000,1,1,1,1,1
93,5495,318,4129,33.0,-6.92,128.946,7.0,7,7,5,8,5,1,2,8,1,15,1998-11-09T05:38:44.220016Z,1998-11-09T05:38:44.220016Z,1998-11-09T05:38:43.000000,2,2,2,2,2
94,6123,284,6156,33.0,-36.813,-179.575,7.1,41,43,45,48,45,0,0,1,0,1,2001-08-21T06:52:06.250001Z,2001-08-21T06:52:06.250001Z,2001-08-21T06:52:04.999998,1,1,1,1,1
95,6274,365,6059,46.0,-7.782,107.29700000000001,7.0,5,5,4,5,4,0,0,0,0,5,2009-09-02T07:55:01.050015Z,2009-09-02T07:55:01.050015Z,2009-09-02T07:55:00.000001,1,1,1,1,1
96,7332,182,9229,33.0,-20.070999999999998,168.892,7.3,41,46,37,45,37,10,10,9,65,14,2008-04-09T12:46:12.720034Z,2008-04-09T12:46:12.720034Z,2008-04-09T12:46:10.999997,1,1,1,0,1
97,4009,332,5764,26.0,-4.963,133.76,7.0,6,6,5,10,5,2,2,2,4,5,2010-09-29T17:11:25.940027Z,2010-09-29T17:11:25.940027Z,2010-09-29T17:11:23.999997,1,1,1,0,1
98,3837,373,8193,13.0,-61.028999999999996,-34.371,7.0,5,5,5,6,8,0,0,1,0,1,2006-08-20T03:41:48.040017Z,2006-08-20T03:41:48.040017Z,2006-08-20T03:41:47.000004,1,1,1,1,1
99,365,201,5184,33.0,-0.593,-80.393,7.2,0,0,0,0,0,1,2,2,1,2,1998-08-04T18:59:20.099982Z,1998-08-04T18:59:20.099982Z,1998-08-04T18:59:18.999999,0,0,0,0,0
100,7354,213,9695,20.0,3.886,126.387,7.2,136,140,131,155,131,1,1,5,16,31,2009-02-11T17:34:50.489972Z,2009-02-11T17:34:50.489972Z,2009-02-11T17:34:49.000002,1,1,1,1,1
101,4499,101,661,62.0,-24.388,-70.161,7.6,13,14,18,32,24,1,1,4,1,19,1987-03-05T09:17:05.280035Z,1987-03-05T09:17:05.280035Z,1987-03-05T09:17:03.999997,1,1,1,0,1
102,5502,73,8238,20.0,-9.283999999999999,107.419,7.7,167,178,148,172,148,0,4,7,2,15,2006-07-17T08:19:26.679996Z,2006-07-17T08:19:26.679996Z,2006-07-17T08:19:25.000002,1,1,1,1,1
103,6679,42,9841,12.0,-45.762,166.562,7.8,43,47,41,47,41,0,0,0,0,29,2009-07-15T09:22:29.029989Z,2009-07-15T09:22:29.029989Z,2009-07-15T09:22:28.000000,1,1,1,1,1
104,6687,78,3094,44.0,11.742,-87.34,7.7,9,37,33,11,33,2,3,3,5,16,1992-09-02T00:16:01.689966Z,1992-09-02T00:16:01.689966Z,1992-09-02T00:15:59.999996,1,1,1,1,1
105,5951,70,5957,16.0,23.419,70.232,7.7,23,24,22,23,22,0,0,0,0,0,2001-01-26T03:16:40.499985Z,2001-01-26T03:16:40.499985Z,2001-01-26T03:16:38.999998,1,1,1,1,1
106,7356,210,3561,10.0,28.826,34.799,7.2,8,10,7,10,7,0,0,0,9,9,1995-11-22T04:15:11.940021Z,1995-11-22T04:15:11.940021Z,1995-11-22T04:15:09.999997,1,1,1,1,1
107,6409,50,3565,59.0,12.982000000000001,144.80100000000002,7.8,11,28,15,13,15,1,3,1,1,15,1993-08-08T08:34:24.929982Z,1993-08-08T08:34:24.929982Z,1993-08-08T08:34:22.999998,1,1,1,1,1
108,3073,305,708,43.0,-30.523000000000003,-178.41400000000002,7.0,1,3,3,4,3,0,6,3,0,6,1989-05-14T00:59:50.449978Z,1989-05-14T00:59:50.449978Z,1989-05-14T00:59:49.000002,0,1,1,1,1
109,4957,23,705,33.0,51.52,-174.77599999999998,8.0,153,170,115,237,121,3,3,3,13,14,1986-05-07T22:47:10.870017Z,1986-05-07T22:47:10.870017Z,1986-05-07T22:47:08.999998,1,1,1,1,1
110,4820,141,11883,24.0,13.988,-91.895,7.4,22,24,20,24,20,0,3,4,4,50,2012-11-07T16:35:46.930043Z,2012-11-07T16:35:46.930043Z,2012-11-07T16:35:44.999999,1,1,1,1,1
111,997,98,6626,35.0,10.085,-85.315,7.6,4,6,6,4,6,0,1,0,0,13,2012-09-05T14:42:07.800012Z,2012-09-05T14:42:07.800012Z,2012-09-05T14:42:06.000003,1,1,1,1,1
112,7432,66,6624,40.0,-22.247,-69.89,7.7,54,55,61,56,61,0,1,6,2,19,2007-11-14T15:40:50.530019Z,2007-11-14T15:40:50.530019Z,2007-11-14T15:40:49.000003,1,1,1,1,1
113,7454,254,4248,11.0,52.629,142.827,7.1,9,9,6,11,6,0,0,0,0,0,1995-05-27T13:03:52.650002Z,1995-05-27T13:03:52.650002Z,1995-05-27T13:03:51.000000,1,1,1,1,1
114,665,330,5440,33.0,-5.912000000000001,150.196,7.0,1,1,1,1,1,0,0,2,0,3,2001-10-31T09:10:19.999997Z,2001-10-31T09:10:19.999997Z,2001-10-31T09:10:18.000002,0,0,1,0,1
115,5977,6,1517,33.0,-16.265,-73.641,8.4,29,128,115,33,115,1,2,4,1,86,2001-06-23T20:33:14.130034Z,2001-06-23T20:33:14.130034Z,2001-06-23T20:33:13.000004,1,1,1,1,1
116,4611,243,11553,23.0,-17.827,167.13299999999998,7.1,53,61,47,55,47,0,2,1,6,3,2012-02-02T13:34:40.650017Z,2012-02-02T13:34:40.650017Z,2012-02-02T13:34:39.000002,1,1,1,1,1
117,4416,230,984,10.0,0.151,-77.821,7.2,5,5,5,5,5,1,1,1,1,3,1987-03-06T04:10:41.959983Z,1987-03-06T04:10:41.959983Z,1987-03-06T04:10:40.000001,1,1,1,1,1
118,6911,39,2677,24.0,0.7290000000000001,119.931,7.9,16,18,14,47,47,0,7,9,0,21,1996-01-01T08:05:10.830021Z,1996-01-01T08:05:10.830021Z,1996-01-01T08:05:08.999999,1,1,1,1,1
119,6800,85,2929,24.0,45.533,151.02100000000002,7.6,41,50,34,51,42,60,64,66,74,102,1991-12-22T08:43:13.410016Z,1991-12-22T08:43:13.410016Z,1991-12-22T08:43:11.999999,1,1,1,1,1
120,5542,256,5338,33.0,5.397,121.93700000000001,7.1,6,6,3,6,3,0,0,1,0,1,1999-03-04T08:52:01.899988Z,1999-03-04T08:52:01.899988Z,1999-03-04T08:52:00.000002,1,1,1,1,1
121,6598,97,1366,10.0,9.685,-83.073,7.6,10,19,19,11,19,0,2,3,0,16,1991-04-22T21:56:51.819967Z,1991-04-22T21:56:51.819967Z,1991-04-22T21:56:50.000000,1,1,1,1,1
122,7367,90,13593,38.0,-43.406000000000006,-73.941,7.6,1,4,4,1,4,0,0,0,0,0,2016-12-25T14:22:27.010018Z,2016-12-25T14:22:27.010018Z,2016-12-25T14:22:26.000000,0,1,1,0,1
123,3319,308,5859,33.0,57.078,-153.211,7.0,4,5,4,4,4,0,0,0,0,1,2001-01-10T16:02:44.230015Z,2001-01-10T16:02:44.230015Z,2001-01-10T16:02:43.000003,1,1,1,1,1
124,7458,58,13547,40.0,-10.681,161.327,7.8,115,118,72,136,72,1,1,0,4,10,2016-12-08T17:38:46.279973Z,2016-12-08T17:38:46.279973Z,2016-12-08T17:38:44.999997,1,1,1,1,1
125,4292,216,103,26.0,-5.599,151.045,7.2,8,10,9,9,9,0,1,5,0,7,1985-05-10T15:35:50.590005Z,1985-05-10T15:35:50.590005Z,1985-05-10T15:35:49.000003,1,1,1,1,1
126,2932,355,10386,18.0,-2.174,136.543,7.0,3,6,5,11,5,1,1,1,1,1,2010-06-16T03:16:27.550015Z,2010-06-16T03:16:27.550015Z,2010-06-16T03:16:25.999999,0,0,0,0,0
127,3852,15,5113,10.0,-62.876999999999995,149.52700000000002,8.1,1,9,6,1,6,0,0,0,0,0,1998-03-25T03:12:25.069968Z,1998-03-25T03:12:25.069968Z,1998-03-25T03:12:24.000002,0,1,1,0,1
128,5904,109,6201,33.0,-4.102,123.90700000000001,7.5,1,11,7,1,7,0,0,2,0,5,2001-10-19T03:28:44.460019Z,2001-10-19T03:28:44.460019Z,2001-10-19T03:28:42.999998,0,1,1,0,1
129,4271,353,1284,24.0,-7.287999999999999,154.371,7.0,7,8,8,8,8,1,2,1,1,1,1987-10-12T13:57:04.790020Z,1987-10-12T13:57:04.790020Z,1987-10-12T13:57:02.999999,1,1,1,1,1
130,2599,376,1577,16.0,-6.526,152.779,7.0,10,10,10,10,10,0,0,3,0,3,1988-07-23T15:17:08.179949Z,1988-07-23T15:17:08.179949Z,1988-07-23T15:17:07.000003,1,1,1,1,1
131,7450,8,8490,10.0,46.592,153.266,8.3,266,290,281,338,287,51,54,37,57,164,2006-11-15T11:14:13.570017Z,2006-11-15T11:14:13.570017Z,2006-11-15T11:14:11.999999,2,2,2,2,2
132,6037,27,12002,24.0,-10.799000000000001,165.114,8.0,325,339,54,382,54,32,33,17,63,34,2013-02-06T01:12:25.829968Z,2013-02-06T01:12:25.829968Z,2013-02-06T01:12:23.999997,1,1,1,1,1
133,3207,359,3522,33.0,-20.23,169.78900000000002,7.0,4,18,22,4,22,0,0,0,1,2,1993-12-29T07:48:14.200020Z,1993-12-29T07:48:14.200020Z,1993-12-29T07:48:13.000003,1,2,2,1,2
134,6892,111,2690,10.0,-9.593,-79.587,7.5,3,6,5,4,5,0,1,1,0,4,1996-02-21T12:51:01.300002Z,1996-02-21T12:51:01.300002Z,1996-02-21T12:50:59.999999,1,1,1,1,1
135,206,194,385,33.0,18.219,-102.756,7.2,1,3,2,1,2,0,0,0,0,2,1997-01-11T20:28:26.019979Z,1997-01-11T20:28:26.019979Z,1997-01-11T20:28:25.000003,0,1,0,0,1
136,6095,249,4757,32.0,24.279,122.179,7.1,3,6,3,13,7,0,2,5,1,30,2002-03-31T06:52:50.489985Z,2002-03-31T06:52:50.489985Z,2002-03-31T06:52:48.999998,1,1,1,1,0
137,5003,107,2198,24.0,8.337,126.729,7.6,69,98,76,78,78,1,15,17,4,34,1989-12-15T18:43:45.030028Z,1989-12-15T18:43:45.030028Z,1989-12-15T18:43:44.000003,1,1,1,1,1
138,5080,344,13290,24.0,-16.043,167.37900000000002,7.0,13,14,10,17,10,0,1,0,0,3,2016-04-28T19:33:24.069965Z,2016-04-28T19:33:24.069965Z,2016-04-28T19:33:23.000000,1,1,1,1,1
139,3651,117,11940,8.0,55.228,-134.859,7.5,4,4,4,4,4,0,0,0,0,0,2013-01-05T08:58:14.957037Z,2013-01-05T08:58:14.957037Z,2013-01-05T08:58:13.000002,1,1,1,1,1
140,7447,7,8707,34.0,-4.438,101.367,8.4,57,156,55,152,99,0,14,3,2,416,2007-09-12T11:10:26.829987Z,2007-09-12T11:10:26.829987Z,2007-09-12T11:10:24.999999,1,1,1,1,1
141,5097,292,5606,33.0,-19.528,173.81799999999998,7.1,1,4,1,1,1,0,1,0,0,0,2000-02-25T01:43:58.639949Z,2000-02-25T01:43:58.639949Z,2000-02-25T01:43:57.000000,0,1,0,0,0
142,5838,105,6766,10.0,-60.532,-43.411,7.6,10,13,11,10,11,0,0,0,0,0,2003-08-04T04:37:20.129980Z,2003-08-04T04:37:20.129980Z,2003-08-04T04:37:18.999999,1,1,1,1,1
143,7398,57,9977,35.0,-12.517000000000001,166.382,7.8,107,131,31,160,31,8,10,4,65,27,2009-10-07T22:18:51.239988Z,2009-10-07T22:18:51.239988Z,2009-10-07T22:18:49.999998,3,3,1,0,1
144,6663,205,1128,58.0,-6.075,147.572,7.2,9,13,8,15,8,0,1,8,6,16,1992-05-15T07:05:05.339972Z,1992-05-15T07:05:05.339972Z,1992-05-15T07:05:04.000002,1,1,1,1,1
145,7407,47,13508,15.0,-42.736999999999995,173.054,7.8,66,68,37,69,37,0,1,1,0,4,2016-11-13T11:02:56.340035Z,2016-11-13T11:02:56.340035Z,2016-11-13T11:02:54.999998,1,1,1,1,1
146,4177,160,146,24.0,13.477,124.616,7.3,4,4,2,4,2,0,0,0,0,5,1988-02-24T03:52:03.290020Z,1988-02-24T03:52:03.290020Z,1988-02-24T03:52:02.000001,1,1,0,1,1
147,6432,363,148,34.0,51.934,158.64700000000002,7.0,7,8,3,8,3,0,1,6,1,16,1993-11-13T01:18:04.179974Z,1993-11-13T01:18:04.179974Z,1993-11-13T01:18:03.000000,1,1,1,1,1
148,7191,231,8723,10.0,35.49,81.467,7.2,19,20,15,19,15,0,0,0,0,1,2008-03-20T22:32:57.930004Z,2008-03-20T22:32:57.930004Z,2008-03-20T22:32:55.999999,1,1,1,1,1
149,5044,86,5667,26.0,-1.105,123.573,7.6,18,21,20,21,20,0,0,0,0,3,2000-05-04T04:21:16.210013Z,2000-05-04T04:21:16.210013Z,2000-05-04T04:21:15.000002,1,1,1,1,1
150,6628,209,6404,22.0,16.386,-97.979,7.2,4,7,4,4,4,0,1,3,4,17,2018-02-16T23:39:39.279967Z,2018-02-16T23:39:39.279967Z,2018-02-16T23:39:37.999999,1,1,1,1,1
151,5867,46,8186,33.0,51.146,178.65,7.8,34,37,34,35,60,3,3,3,17,61,2003-11-17T06:43:06.800021Z,2003-11-17T06:43:06.800021Z,2003-11-17T06:43:05.000000,1,1,1,1,1
152,4687,77,929,29.0,-28.116999999999997,-176.36700000000002,7.7,95,119,60,105,60,1,4,3,3,17,1986-10-20T06:46:09.980027Z,1986-10-20T06:46:09.980027Z,1986-10-20T06:46:08.000002,1,1,1,1,1
153,296,175,5394,11.0,-60.857,-25.07,7.3,0,2,0,1,0,0,0,3,0,20,2013-07-15T14:03:39.880022Z,2013-07-15T14:03:39.880022Z,2013-07-15T14:03:38.000001,0,0,1,0,1
154,4572,122,9399,20.0,-0.256,119.846,7.5,17,32,26,17,26,4,5,5,6,7,2018-09-28T10:02:45.249965Z,2018-09-28T10:02:45.249965Z,2018-09-28T10:02:43.999997,1,1,1,1,1
155,2801,132,7159,10.0,-49.271,164.115,7.4,6,10,4,7,4,0,0,0,0,3,2007-09-30T05:23:34.069984Z,2007-09-30T05:23:34.069984Z,2007-09-30T05:23:33.000003,1,1,1,1,1
156,7469,196,2895,34.0,51.36,-179.50900000000001,7.2,23,22,21,25,22,4,4,8,41,25,2007-12-19T09:30:27.929987Z,2007-12-19T09:30:27.929987Z,2007-12-19T09:30:25.999997,1,1,1,1,1
157,6026,113,2012,31.0,6.0329999999999995,124.249,7.5,9,14,11,9,11,0,0,0,0,13,2002-03-05T21:16:09.129968Z,2002-03-05T21:16:09.129968Z,2002-03-05T21:16:08.000002,1,1,1,1,1
158,7376,41,4421,33.0,44.663000000000004,149.3,7.9,110,125,123,129,128,35,37,36,85,138,1995-12-03T18:01:08.989970Z,1995-12-03T18:01:08.989970Z,1995-12-03T18:01:06.999997,1,1,1,1,1
159,4762,61,11866,14.0,52.788000000000004,-132.101,7.8,30,34,34,31,34,0,0,0,0,2,2012-10-28T03:04:08.819984Z,2012-10-28T03:04:08.819984Z,2012-10-28T03:04:06.999997,1,1,1,1,1
160,372,258,1692,35.0,-18.771,-172.415,7.1,1,2,1,1,1,0,1,0,0,0,1988-10-08T04:46:24.529985Z,1988-10-08T04:46:24.529985Z,1988-10-08T04:46:23.000002,0,1,0,0,0
161,4007,161,1471,22.0,9.919,-84.80799999999999,7.3,4,4,3,5,3,1,1,1,2,3,1990-03-25T13:22:55.599999Z,1990-03-25T13:22:55.599999Z,1990-03-25T13:22:54.000000,1,1,1,1,1
162,4121,244,1477,20.0,-18.317999999999998,168.063,7.1,5,6,4,9,4,0,1,0,18,4,1990-03-05T16:38:12.570030Z,1990-03-05T16:38:12.570030Z,1990-03-05T16:38:11.000001,1,1,1,0,1
163,3990,214,2054,9.0,40.335,-124.229,7.2,3,3,2,3,2,1,1,1,3,4,1992-04-25T18:06:05.179965Z,1992-04-25T18:06:05.179965Z,1992-04-25T18:06:04.000001,1,1,1,1,1
164,6775,329,10157,25.0,25.93,128.425,7.0,9,10,10,9,10,0,0,0,3,5,2010-02-26T20:31:26.970014Z,2010-02-26T20:31:26.970014Z,2010-02-26T20:31:25.000001,1,1,1,1,1
165,5278,295,4056,55.0,-0.544,99.26100000000001,7.0,2,2,1,2,1,0,0,0,0,1,1998-04-01T17:56:23.360036Z,1998-04-01T17:56:23.360036Z,1998-04-01T17:56:21.999997,0,0,0,0,0
