,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
77,-999.0,-999,0,0,78,56,-999.0,1.2000000000000002,35.8054,25.6558,4.7,0,0,1,1,2019-08-12T07:57:08.899986Z,-999.0,inf
78,-999.0,-999,0,0,79,56,-999.0,0.10000000000000009,35.77,21.37,3.6,0,0,1,1,2015-07-24T05:04:23.000015Z,-999.0,inf
79,-999.0,-999,0,0,80,50,-999.0,0.0,35.19,27.12,3.5,0,0,1,1,2015-10-28T01:08:41.999972Z,-999.0,inf
80,-999.0,-999,0,0,81,61,-999.0,0.5,35.51,23.46,4.0,0,0,1,1,2015-10-24T02:59:03.299996Z,-999.0,inf
81,-999.0,-999,0,0,82,10,0.7000000000000002,0.40000000000000036,34.6312,23.5938,4.2,1,1,1,1,2018-03-12T12:35:29.299998Z,inf,inf
82,-999.0,-999,0,0,83,31,0.7000000000000002,-999.0,35.88,24.01,4.2,1,1,0,0,2015-10-27T13:14:40.399949Z,inf,-999.0
83,-999.0,-999,4,4,84,22,-999.0,0.10000000000000009,37.8,21.16,3.7,0,0,3,3,2014-11-02T03:10:02.000034Z,-999.0,0.7264702265426829
84,-999.0,-999,0,0,85,39,-999.0,0.2999999999999998,38.83,27.18,3.8,0,0,1,1,2014-06-29T01:15:19.899966Z,-999.0,inf
85,-999.0,-999,0,0,86,6,0.5999999999999996,-999.0,38.12,27.12,4.1,1,1,0,0,2014-05-01T14:16:09.499985Z,inf,-999.0
86,-999.0,-999,0,0,87,29,0.20000000000000018,-999.0,39.83,23.92,3.7,1,1,0,0,2014-05-24T10:29:09.100035Z,inf,-999.0
87,-999.0,-999,0,0,88,8,1.0,-999.0,37.3,20.0,4.5,1,1,0,0,2015-03-16T11:18:32.899972Z,inf,-999.0
88,-999.0,-999,0,0,89,37,-999.0,0.0,34.58,24.34,3.5,0,0,1,1,2015-03-29T23:17:47.399997Z,-999.0,inf
89,-999.0,-999,0,0,90,10,0.6999999999999997,-999.0,34.9054,24.0399,4.1,1,1,0,0,2017-08-18T03:46:51.900017Z,inf,-999.0
90,-999.0,-999,0,0,91,24,-999.0,0.10000000000000009,40.6787,21.6357,3.5,0,0,1,1,2017-10-11T06:22:39.300020Z,-999.0,inf
91,-999.0,-999,0,0,92,22,0.0,-999.0,34.4708,25.6282,3.5,2,2,0,0,2017-09-26T18:02:53.599984Z,0.2045583120682229,-999.0
